Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	1	0	0	0	On	Off
African_swine_fever_virus	1	1	1	1	Off	Off
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	2	2	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	13	0	0	0	On	Off
Bordetella_bronchiseptica	8	1	2	2	Off	Off
Bordetella_genomosp._13	32	4	4	4	Off	Off
Bordetella_pertussis	2	1	5	5	Off	Off
Bordetella_petrii	16	6	6	6	Off	Off
Bordetella_trematum	22	5	7	7	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	2	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	2	1	1	1	Off	Off
Borreliella_afzelii_Tom3107	2	0	0	0	On	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_burgdorferi_N40	1	0	0	0	On	Off
Borreliella_garinii	1	0	0	0	On	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	7	0	0	0	On	Off
Burkholderia_cepacia_ATCC_25416	5	1	8	8	Off	Off
Burkholderia_cepacia_JBK9	1	0	0	0	On	Off
Burkholderia_gladioli	25	3	7	7	Off	Off
Burkholderia_gladioli_BSR3	4	0	0	0	On	Off
Burkholderia_gladioli_pv._gladioli	13	1	4	4	Off	Off
Burkholderia_mallei	2	0	0	0	On	Off
Burkholderia_multivorans	20	4	4	4	Off	Off
Burkholderia_multivorans_ATCC_17616	4	0	0	0	On	Off
Burkholderia_multivorans_ATCC_BAA-247	3	1	5	5	Off	Off
Burkholderia_pseudomallei	9	3	3	3	Off	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	1	1	5	5	Off	Off
Campylobacter_coli	3	0	0	0	On	Off
Campylobacter_coli_76339	1	0	0	0	On	Off
Campylobacter_coli_RM4661	2	0	0	0	On	Off
Campylobacter_fetus	2	1	1	1	Off	Off
Campylobacter_fetus_subsp._testudinum_Sp3	1	0	0	0	On	Off
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	1	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	2	0	0	0	On	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	1	0	0	0	On	Off
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_pneumoniae_AR39	2	0	0	0	On	Off
Chlamydia_psittaci	1	1	1	1	Off	Off
Chlamydia_suis	1	0	0	0	On	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Chlamydia_trachomatis_6276	1	0	0	0	On	Off
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_amycolatum	2	0	0	0	On	Off
Corynebacterium_bovis	0	0	0	0	na	na
Corynebacterium_crudilactis	1	0	0	0	On	Off
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_jeikeium	1	0	0	0	On	Off
Corynebacterium_jeikeium_K411	1	0	0	0	On	Off
Corynebacterium_kroppenstedtii	1	0	0	0	On	Off
Corynebacterium_kroppenstedtii_DSM_44385	2	1	2	2	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	2	0	0	0	On	Off
Corynebacterium_matruchotii	2	0	0	0	On	Off
Corynebacterium_minutissimum	4	0	0	0	On	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_pseudotuberculosis_Cp162	1	0	0	0	On	Off
Corynebacterium_renale	1	0	0	0	On	Off
Corynebacterium_segmentosum	1	0	0	0	On	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	2	1	1	1	Off	Off
Corynebacterium_stationis	5	1	1	1	Off	Off
Corynebacterium_striatum	1	0	0	0	On	Off
Corynebacterium_urealyticum	1	1	1	1	Off	Off
Corynebacterium_ureicelerivorans	7	0	0	0	On	Off
Corynebacterium_xerosis	9	2	2	2	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	0	0	0	0	na	na
Coxiella_burnetii_str._Schperling	3	0	0	0	On	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Ehrlichia_canis_str._Jake	1	0	0	0	On	Off
Enterococcus_avium	2	0	0	0	On	Off
Enterococcus_casseliflavus	4	0	0	0	On	Off
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	2	1	1	1	Off	Off
Enterococcus_faecalis	4	0	0	0	On	Off
Enterococcus_faecium	4	3	30	30	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	3	0	0	0	On	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	4	0	0	0	On	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	21	4	12	12	Off	Off
Escherichia_coli_ED1a	1	0	0	0	On	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Escherichia_coli_O55:H7	1	0	0	0	On	Off
Francisella_tularensis	2	0	0	0	On	Off
Francisella_tularensis_subsp._novicida_PA10-7858	2	0	0	0	On	Off
Fusobacterium	11	1	1	1	Off	Off
Fusobacterium_canifelinum	2	0	0	0	On	Off
Fusobacterium_gastrosuis	3	0	0	0	On	Off
Fusobacterium_gonidiaformans_ATCC_25563	2	0	0	0	On	Off
Fusobacterium_mortiferum_ATCC_9817	1	0	0	0	On	Off
Fusobacterium_necrophorum	2	0	0	0	On	Off
Fusobacterium_necrophorum_subsp._funduliforme	2	1	1	1	Off	Off
Fusobacterium_necrophorum_subsp._necrophorum	2	1	1	1	Off	Off
Fusobacterium_nucleatum	3	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._animalis	8	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._animalis_7_1	6	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._polymorphum	1	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1	0	0	0	On	Off
Fusobacterium_pseudoperiodonticum	5	0	0	0	On	Off
Fusobacterium_ulcerans	3	1	1	1	Off	Off
Fusobacterium_ulcerans_ATCC_49185	2	1	2	2	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	5	2	12	12	Off	Off
Haemophilus_influenzae_2019	1	0	0	0	On	Off
Haemophilus_influenzae_KR494	2	0	0	0	On	Off
Helicobacter_cinaedi	5	2	4	4	Off	Off
Helicobacter_pylori	12	2	11	11	Off	Off
Helicobacter_pylori_F30	1	0	0	0	On	Off
Helicobacter_pylori_PeCan18	1	1	1	1	Off	Off
Helicobacter_pylori_UM299	1	0	0	0	On	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	1	1	2	2	Off	Off
Klebsiella_aerogenes_EA1509E	2	0	0	0	On	Off
Klebsiella_michiganensis	1	1	5	5	Off	Off
Klebsiella_oxytoca	3	0	0	0	On	Off
Klebsiella_pneumoniae	5	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._pneumoniae	1	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	4	2	2	2	Off	Off
Legionella_lansingensis	3	0	0	0	On	Off
Legionella_pneumophila	9	0	0	0	On	Off
Legionella_pneumophila_subsp._fraseri	2	1	5	5	Off	Off
