Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	46	18	18	18	Off	Off
Actinobacillus_pleuropneumoniae	160	57	152	152	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	25	5	11	11	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	21	2	3	3	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	27	8	15	15	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	4	1	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	7	0	0	0	On	Off
Bordetella_bronchiseptica	12	3	3	3	Off	Off
Bordetella_genomosp._13	10	1	1	1	Off	Off
Bordetella_pertussis	2	0	0	0	On	Off
Bordetella_pertussis_18323	1	0	0	0	On	Off
Bordetella_petrii	13	2	2	2	Off	Off
Bordetella_trematum	9	0	0	0	On	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	13	2	3	3	Off	Off
Burkholderia_cepacia_ATCC_25416	1	0	0	0	On	Off
Burkholderia_gladioli	19	1	2	2	Off	Off
Burkholderia_gladioli_BSR3	7	4	6	6	Off	Off
Burkholderia_gladioli_pv._gladioli	13	3	9	9	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_multivorans	17	0	0	0	On	Off
Burkholderia_multivorans_ATCC_17616	3	0	0	0	On	Off
Burkholderia_multivorans_ATCC_BAA-247	3	2	3	3	Off	Off
Burkholderia_pseudomallei	13	0	0	0	On	Off
Burkholderia_pseudomallei_7894	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	2	1	1	1	Off	Off
