Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	3	3	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	2	0	0	0	On	Off
Bartonella_quintana_RM-11	1	1	1	1	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	58	20	21	21	Off	Off
Bordetella_bronchiseptica	34	6	8	8	Off	Off
Bordetella_genomosp._13	70	21	21	21	Off	Off
Bordetella_pertussis	22	6	48	48	Off	Off
Bordetella_pertussis_137	4	3	30	30	Off	Off
Bordetella_pertussis_18323	5	1	9	9	Off	Off
Bordetella_petrii	94	30	30	30	Off	Off
Bordetella_trematum	99	43	69	69	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	3	1	1	1	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	1	1	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	1	2	2	Off	Off
Brucella_suis	1	0	0	0	On	Off
Burkholderia_cepacia	44	10	16	16	Off	Off
Burkholderia_cepacia_ATCC_25416	7	1	1	1	Off	Off
Burkholderia_cepacia_JBK9	14	1	1	1	Off	Off
Burkholderia_gladioli	58	14	43	43	Off	Off
Burkholderia_gladioli_BSR3	14	8	14	14	Off	Off
Burkholderia_gladioli_pv._gladioli	53	15	38	38	Off	Off
Burkholderia_mallei	3	0	0	0	On	Off
Burkholderia_multivorans	86	13	72	72	Off	Off
Burkholderia_multivorans_ATCC_17616	24	3	11	11	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	16	4	7	7	Off	Off
Burkholderia_pseudomallei	45	9	37	37	Off	Off
Burkholderia_pseudomallei_1106b	1	1	1	1	Off	Off
Burkholderia_pseudomallei_1710b	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	2	1	1	1	Off	Off
Burkholderia_pseudomallei_B03	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	4	1	1	1	Off	Off
