Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	2
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	36
Bordetella_bronchiseptica	20
Bordetella_genomosp._13	50
Bordetella_pertussis	10
Bordetella_pertussis_137	6
Bordetella_pertussis_18323	1
Bordetella_petrii	28
Bordetella_trematum	19
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	2
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	34
Burkholderia_cepacia_ATCC_25416	7
Burkholderia_cepacia_JBK9	18
Burkholderia_gladioli	64
Burkholderia_gladioli_BSR3	13
Burkholderia_gladioli_pv._gladioli	37
Burkholderia_mallei	3
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	38
Burkholderia_multivorans_ATCC_17616	20
Burkholderia_multivorans_ATCC_BAA-247	14
Burkholderia_pseudomallei	34
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR346	1
Burkholderia_pseudomallei_MSHR435	2
Burkholderia_pseudomallei_Pasteur_52237	2
Campylobacter_coli	1
Campylobacter_fetus	0
Campylobacter_gracilis	3
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	1
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	1
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	4
Corynebacterium_amycolatum	3
Corynebacterium_bovis	17
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_diphtheriae_HC04	3
Corynebacterium_jeikeium	2
Corynebacterium_jeikeium_K411	2
Corynebacterium_kroppenstedtii	2
Corynebacterium_kroppenstedtii_DSM_44385	3
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	5
Corynebacterium_matruchotii	4
Corynebacterium_minutissimum	7
Corynebacterium_pseudotuberculosis	1
Corynebacterium_renale	0
Corynebacterium_segmentosum	1
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	19
Corynebacterium_stationis	3
Corynebacterium_striatum	9
Corynebacterium_urealyticum	6
Corynebacterium_ureicelerivorans	5
Corynebacterium_xerosis	6
Cowpox_virus	0
Coxiella_burnetii	6
Coxiella_burnetii_Dugway_5J108-111	1
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	2
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	1
Enterococcus_durans	1
Enterococcus_faecalis	2
Enterococcus_faecium	0
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	1
