Node	NumberOfAssignedReads
Actinobacillus_equuli	46
Actinobacillus_pleuropneumoniae	160
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	25
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	21
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	27
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	4
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	7
Bordetella_bronchiseptica	12
Bordetella_genomosp._13	10
Bordetella_pertussis	2
Bordetella_pertussis_18323	1
Bordetella_petrii	13
Bordetella_trematum	9
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	1
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	13
Burkholderia_cepacia_ATCC_25416	1
Burkholderia_gladioli	19
Burkholderia_gladioli_BSR3	7
Burkholderia_gladioli_pv._gladioli	13
Burkholderia_mallei	0
Burkholderia_multivorans	17
Burkholderia_multivorans_ATCC_17616	3
Burkholderia_multivorans_ATCC_BAA-247	3
Burkholderia_pseudomallei	13
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR435	2
Burkholderia_pseudomallei_NCTC_13179	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	3
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	2
Corynebacterium_bovis	14
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	1
Corynebacterium_jeikeium	5
Corynebacterium_jeikeium_K411	3
Corynebacterium_kroppenstedtii	5
Corynebacterium_kroppenstedtii_DSM_44385	2
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	13
Corynebacterium_matruchotii	5
Corynebacterium_minutissimum	5
Corynebacterium_pseudotuberculosis	2
Corynebacterium_renale	1
Corynebacterium_segmentosum	0
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	33
Corynebacterium_stationis	3
Corynebacterium_striatum	5
Corynebacterium_urealyticum	10
Corynebacterium_ureicelerivorans	6
Corynebacterium_xerosis	13
Cowpox_virus	0
Coxiella_burnetii	0
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	0
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	1
Enterococcus_faecium	2
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	8
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	1
Escherichia_coli_O26	0
Escherichia_coli_UTI89	1
Francisella_tularensis	0
Fusobacterium	0
Fusobacterium_necrophorum	1
Fusobacterium_nucleatum	0
Fusobacterium_pseudoperiodonticum	1
Goatpox_virus	0
Haemophilus_influenzae	26
Haemophilus_influenzae_10810	1
Haemophilus_influenzae_F3031	1
Haemophilus_influenzae_F3047	2
Haemophilus_influenzae_KR494	2
Haemophilus_influenzae_R2846	1
Helicobacter_cinaedi	0
Helicobacter_pylori	2
Helicobacter_pylori_BM012A	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	4
Klebsiella_aerogenes_EA1509E	1
Klebsiella_michiganensis	5
Klebsiella_oxytoca	0
Klebsiella_pneumoniae	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	0
Legionella_lansingensis	0
Legionella_pneumophila	0
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	0
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	1
Leptospira_kirschneri	0
Leptospira_kmetyi	0
Leptospira_licerasiae	0
Leptospira_noguchii	1
Leptospira_santarosai	3
Leptospira_weilii	1
Leptospira_wolffii	0
Listeria_monocytogenes	1
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	146
Mannheimia_haemolytica_D153	5
Mannheimia_haemolytica_D174	3
Mannheimia_haemolytica_M42548	4
Mannheimia_haemolytica_USDA-ARS-USMARC-183	3
Mannheimia_haemolytica_USMARC_2286	7
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	59
Mycobacterium_avium_subsp._avium	3
Mycobacterium_avium_subsp._hominissuis	24
Mycobacterium_avium_subsp._paratuberculosis	7
Mycobacterium_canettii	8
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	25
Mycobacterium_intracellulare	21
Mycobacterium_intracellulare_subsp._yongonense	14
Mycobacterium_kansasii	35
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	4
Mycobacterium_marseillense	10
Mycobacterium_sp._JS623	27
Mycobacterium_sp._YC-RL4	22
Mycobacterium_tuberculosis	13
Mycobacterium_tuberculosis_KZN_1435	6
Mycobacterium_tuberculosis_complex	16
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	23
Mycobacteroides_abscessus_subsp._abscessus	1
Mycobacteroides_abscessus_subsp._bolletii	2
Mycobacteroides_abscessus_subsp._massiliense	2
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	3
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	1
Neisseria_gonorrhoeae	2
Neisseria_gonorrhoeae_NG-k51.05	3
Neisseria_meningitidis	6
Neisseria_mucosa	0
Neisseria_sicca	2
Neisseria_subflava	1
Neisseria_weaveri	1
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	0
Pasteurella_multocida	16
Pasteurella_multocida_subsp._multocida_str._3480	1
Pasteurella_multocida_subsp._multocida_str._HN06	1
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	1
Porphyromonas_gingivalis_W83	0
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	6
Salmonella_enterica_subsp._enterica	3
Salmonella_enterica_subsp._enterica_serovar_Choleraesuis	1
Salmonella_enterica_subsp._enterica_serovar_Heidelberg	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0
Sheeppox_virus	0
Shigella_boydii	0
Shigella_dysenteriae	1
Shigella_flexneri	0
Shigella_sonnei	0
Simian_virus_12	0
Staphylococcus_aureus	2
Staphylococcus_cohnii	0
Staphylococcus_epidermidis	0
Staphylococcus_equorum	0
Staphylococcus_hominis	0
Staphylococcus_nepalensis	0
Staphylococcus_saprophyticus	0
Staphylococcus_simulans	0
Staphylococcus_succinus	1
Streptococcus_agalactiae	4
Streptococcus_anginosus	5
Streptococcus_canis	3
Streptococcus_cristatus	1
Streptococcus_cristatus_AS_1.3089	2
Streptococcus_cristatus_ATCC_51100	6
Streptococcus_dysgalactiae	1
Streptococcus_dysgalactiae_subsp._dysgalactiae	3
Streptococcus_dysgalactiae_subsp._equisimilis	2
Streptococcus_equi	4
Streptococcus_equi_subsp._equi	2
Streptococcus_equi_subsp._zooepidemicus	29
Streptococcus_equi_subsp._zooepidemicus_CY	7
Streptococcus_gallolyticus	8
Streptococcus_gallolyticus_UCN34	4
Streptococcus_gordonii	10
Streptococcus_gordonii_str._Challis_substr._CH1	0
Streptococcus_intermedius	2
Streptococcus_intermedius_B196	4
Streptococcus_lutetiensis	0
Streptococcus_milleri	0
Streptococcus_mitis	6
Streptococcus_mitis_B6	4
Streptococcus_mutans	4
Streptococcus_mutans_UA159	2
Streptococcus_oralis	11
Streptococcus_oralis_subsp._oralis	2
Streptococcus_oralis_subsp._tigurinus	1
Streptococcus_parauberis	1
Streptococcus_parauberis_NCFD_2020	4
Streptococcus_pneumoniae	8
Streptococcus_pneumoniae_SPNA45	1
Streptococcus_pyogenes	4
Streptococcus_pyogenes_A20	1
Streptococcus_pyogenes_HKU_QMH11M0907901	1
Streptococcus_salivarius	3
Streptococcus_salivarius_57.I	1
Streptococcus_salivarius_JIM8777	1
Streptococcus_sanguinis	12
Streptococcus_sanguinis_SK36	3
Streptococcus_sp._HSISM1	0
Streptococcus_suis	38
Streptococcus_suis_05HAS68	6
Streptococcus_suis_6407	2
Streptococcus_suis_D12	2
Streptococcus_suis_JS14	2
Streptococcus_suis_T15	2
Streptococcus_suis_TL13	4
Streptococcus_suis_YB51	1
Streptococcus_thermophilus	8
Streptococcus_thermophilus_ND03	3
Tannerella_forsythia	5
Tannerella_forsythia_92A2	3
Treponema	5
Treponema_azotonutricium_ZAS-9	3
Treponema_denticola	0
Treponema_denticola_ATCC_35405	0
Treponema_pallidum	0
Treponema_pallidum_subsp._pallidum	0
Treponema_pallidum_subsp._pertenue	0
Treponema_pedis	1
Treponema_socranskii_subsp._buccale	1
Treponema_succinifaciens_DSM_2489	2
Treponema_vincentii	2
Veillonella_parvula	0
Vesicular_stomatitis_Indiana_virus	0
Vibrio_anguillarum	2
Vibrio_anguillarum_775	2
Vibrio_cholerae	2
Vibrio_furnissii	2
Vibrio_parahaemolyticus	2
Vibrio_splendidus	0
Vibrio_vulnificus	5
Yersinia_aldovae	0
Yersinia_aldovae_670-83	1
Yersinia_aleksiciae	0
Yersinia_enterocolitica	1
Yersinia_enterocolitica_LC20	1
Yersinia_intermedia	4
Yersinia_pestis	2
Yersinia_pestis_CO92	0
Yersinia_pseudotuberculosis	0
Yersinia_pseudotuberculosis_complex	0
Yersinia_rohdei	0
Yersinia_ruckeri	4
