Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	1
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	32
Bordetella_bronchiseptica	19
Bordetella_genomosp._13	41
Bordetella_pertussis	5
Bordetella_pertussis_137	4
Bordetella_pertussis_18323	2
Bordetella_petrii	18
Bordetella_trematum	26
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	40
Burkholderia_cepacia_ATCC_25416	14
Burkholderia_cepacia_JBK9	15
Burkholderia_gladioli	60
Burkholderia_gladioli_BSR3	28
Burkholderia_gladioli_pv._gladioli	86
Burkholderia_mallei	2
Burkholderia_multivorans	65
Burkholderia_multivorans_ATCC_17616	17
Burkholderia_multivorans_ATCC_BAA-247	14
Burkholderia_pseudomallei	38
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR435	1
Burkholderia_pseudomallei_NCTC_13179	2
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	4
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	2
Corynebacterium_bovis	14
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_jeikeium	3
Corynebacterium_jeikeium_K411	4
Corynebacterium_kroppenstedtii	0
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	2
Corynebacterium_matruchotii	0
Corynebacterium_minutissimum	2
Corynebacterium_pseudotuberculosis	1
Corynebacterium_renale	0
Corynebacterium_segmentosum	3
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	12
Corynebacterium_stationis	0
Corynebacterium_striatum	3
Corynebacterium_urealyticum	3
Corynebacterium_ureicelerivorans	4
Corynebacterium_xerosis	5
Cowpox_virus	0
Coxiella_burnetii	2
Coxiella_burnetii_Dugway_5J108-111	1
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	0
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	2
Erysipelothrix_rhusiopathiae_str._Fujisawa	15
Erythroparvovirus	0
Escherichia_coli	14
Escherichia_coli_NCCP15648	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	2
Francisella_tularensis	0
Fusobacterium	0
Fusobacterium_gastrosuis	1
Fusobacterium_hwasookii_ChDC_F174	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Goatpox_virus	0
Haemophilus_influenzae	0
Haemophilus_influenzae_10810	1
Helicobacter_cinaedi	1
Helicobacter_pylori	4
Helicobacter_pylori_F16	1
Helicobacter_pylori_SNT49	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	10
Klebsiella_aerogenes_EA1509E	1
Klebsiella_michiganensis	2
