Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	5
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	3
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	11
Bordetella_bronchiseptica	7
Bordetella_genomosp._13	17
Bordetella_pertussis	5
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	4
Bordetella_petrii	4
Bordetella_trematum	4
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	16
Burkholderia_cepacia_ATCC_25416	7
Burkholderia_cepacia_JBK9	9
Burkholderia_gladioli	26
Burkholderia_gladioli_BSR3	8
Burkholderia_gladioli_pv._gladioli	26
Burkholderia_mallei	1
Burkholderia_multivorans	17
Burkholderia_multivorans_ATCC_17616	3
Burkholderia_multivorans_ATCC_BAA-247	4
Burkholderia_pseudomallei	16
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_B03	5
Burkholderia_pseudomallei_NCTC_13179	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	4
Corynebacterium_bovis	32
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	5
Corynebacterium_jeikeium_K411	5
Corynebacterium_kroppenstedtii	5
Corynebacterium_kroppenstedtii_DSM_44385	2
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	17
Corynebacterium_matruchotii	13
Corynebacterium_minutissimum	8
Corynebacterium_pseudotuberculosis	1
Corynebacterium_renale	1
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	43
Corynebacterium_stationis	0
Corynebacterium_striatum	6
Corynebacterium_urealyticum	11
Corynebacterium_ureicelerivorans	15
Corynebacterium_xerosis	16
Cowpox_virus	0
Coxiella_burnetii	0
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	0
Enterococcus_cecorum	0
Enterococcus_durans	0
Enterococcus_faecalis	13
Enterococcus_faecalis_62	1
Enterococcus_faecalis_ATCC_29212	1
Enterococcus_faecalis_D32	1
Enterococcus_faecalis_R712	2
Enterococcus_faecium	5
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	0
Enterococcus_hirae_ATCC_9790	2
Enterococcus_mundtii	2
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	6
Escherichia_coli_M8	2
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	12
Fusobacterium_canifelinum	2
Fusobacterium_gastrosuis	3
Fusobacterium_hwasookii	2
Fusobacterium_hwasookii_ChDC_F174	1
Fusobacterium_necrophorum_subsp._funduliforme	1
Fusobacterium_nucleatum	2
Fusobacterium_nucleatum_subsp._animalis_21_1A	1
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	1
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_periodonticum	1
Fusobacterium_pseudoperiodonticum	1
Fusobacterium_varium_ATCC_27725	1
Goatpox_virus	0
Haemophilus_influenzae	4
Haemophilus_influenzae_CGSHiCZ412602	1
Helicobacter_cinaedi	0
Helicobacter_pylori	3
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
