Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	40	4	4	4	Off	Off
Bordetella_bronchiseptica	24	4	6	6	Off	Off
Bordetella_genomosp._13	41	7	7	7	Off	Off
Bordetella_pertussis	11	1	3	3	Off	Off
Bordetella_pertussis_137	1	1	10	10	Off	Off
Bordetella_pertussis_18323	4	2	5	5	Off	Off
Bordetella_petrii	23	4	4	4	Off	Off
Bordetella_trematum	23	2	3	3	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	37	5	5	5	Off	Off
Burkholderia_cepacia_ATCC_25416	13	3	17	17	Off	Off
Burkholderia_cepacia_JBK9	14	0	0	0	On	Off
Burkholderia_gladioli	72	9	29	29	Off	Off
Burkholderia_gladioli_BSR3	16	2	6	6	Off	Off
Burkholderia_gladioli_pv._gladioli	70	10	34	34	Off	Off
Burkholderia_mallei	2	0	0	0	On	Off
Burkholderia_mallei_NCTC_10229	1	0	0	0	On	Off
Burkholderia_multivorans	78	3	4	4	Off	Off
Burkholderia_multivorans_ATCC_17616	17	2	7	7	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	13	1	7	7	Off	Off
Burkholderia_pseudomallei	34	4	14	14	Off	Off
Burkholderia_pseudomallei_1106b	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	2	0	0	0	On	Off
Burkholderia_pseudomallei_B03	5	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	3	0	0	0	On	Off
