Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	6
Bordetella_bronchiseptica	10
Bordetella_genomosp._13	9
Bordetella_pertussis	2
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	1
Bordetella_petrii	12
Bordetella_trematum	15
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borrelia_recurrentis_A1	1
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	1
Burkholderia_cepacia	21
Burkholderia_cepacia_ATCC_25416	6
Burkholderia_cepacia_JBK9	2
Burkholderia_gladioli	23
Burkholderia_gladioli_BSR3	7
Burkholderia_gladioli_pv._gladioli	19
Burkholderia_mallei	3
Burkholderia_multivorans	19
Burkholderia_multivorans_ATCC_17616	7
Burkholderia_multivorans_ATCC_BAA-247	1
Burkholderia_pseudomallei	8
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR346	1
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_fetus_subsp._testudinum_Sp3	1
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Canis_familiaris_polyomavirus_1	1
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	3
Corynebacterium_amycolatum	1
Corynebacterium_bovis	8
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	1
Corynebacterium_jeikeium	5
Corynebacterium_jeikeium_K411	8
Corynebacterium_kroppenstedtii	3
Corynebacterium_kroppenstedtii_DSM_44385	1
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	11
Corynebacterium_matruchotii	6
Corynebacterium_minutissimum	5
Corynebacterium_pseudotuberculosis	1
Corynebacterium_pseudotuberculosis_Cp162	2
Corynebacterium_renale	0
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	32
Corynebacterium_stationis	0
Corynebacterium_striatum	8
Corynebacterium_urealyticum	11
Corynebacterium_ureicelerivorans	2
Corynebacterium_xerosis	9
Cowpox_virus	0
Coxiella_burnetii	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	3
Enterococcus_casseliflavus	0
Enterococcus_cecorum	0
Enterococcus_durans	2
Enterococcus_faecalis	2
Enterococcus_faecium	0
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	1
Erysipelothrix_rhusiopathiae_str._Fujisawa	15
Erythroparvovirus	0
Escherichia_coli	22
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	0
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	1
Goatpox_virus	0
Haemophilus_influenzae	1
Haemophilus_influenzae_2019	1
Helicobacter_cinaedi	0
Helicobacter_pylori	0
Helicobacter_pylori_NCTC_11637_=_CCUG_17874_=_ATCC_43504	2
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	1
Klebsiella_aerogenes_EA1509E	1
Klebsiella_michiganensis	4
