Node	NumberOfAssignedReads
Actinobacillus_equuli	35
Actinobacillus_pleuropneumoniae	97
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	18
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	22
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	14
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	15
Bordetella_bronchiseptica	14
Bordetella_genomosp._13	15
Bordetella_pertussis	6
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	1
Bordetella_petrii	9
Bordetella_trematum	21
Borrelia_crocidurae	0
Borrelia_crocidurae_DOU	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	21
Burkholderia_cepacia_ATCC_25416	1
Burkholderia_cepacia_JBK9	7
Burkholderia_gladioli	32
Burkholderia_gladioli_BSR3	8
Burkholderia_gladioli_pv._gladioli	36
Burkholderia_mallei	3
Burkholderia_multivorans	32
Burkholderia_multivorans_ATCC_17616	11
Burkholderia_multivorans_ATCC_BAA-247	14
Burkholderia_pseudomallei	27
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	1
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR346	1
Burkholderia_pseudomallei_NCTC_13179	2
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	1
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	2
Corynebacterium_bovis	17
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	3
Corynebacterium_jeikeium	4
Corynebacterium_kroppenstedtii	1
Corynebacterium_kroppenstedtii_DSM_44385	1
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	14
Corynebacterium_matruchotii	1
Corynebacterium_minutissimum	2
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	1
Corynebacterium_segmentosum	1
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	10
Corynebacterium_stationis	8
Corynebacterium_striatum	7
Corynebacterium_urealyticum	5
Corynebacterium_ureicelerivorans	2
Corynebacterium_xerosis	10
Cowpox_virus	0
Coxiella_burnetii	1
Coxiella_burnetii_Dugway_5J108-111	1
Coxiella_burnetii_str._Schperling	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	2
Enterococcus_casseliflavus	0
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	0
Enterococcus_durans	69
Enterococcus_faecalis	3
Enterococcus_faecalis_62	1
Enterococcus_faecium	37
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	148
Enterococcus_faecium_Com15	1
Enterococcus_hirae	20
Enterococcus_hirae_ATCC_9790	59
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	48
Escherichia_coli_042	1
Escherichia_coli_APEC_O2-211	1
Escherichia_coli_CFT073	1
Escherichia_coli_ER2796	1
Escherichia_coli_Nissle_1917	1
Escherichia_coli_O111	0
Escherichia_coli_O139	1
Escherichia_coli_O139:H28_str._E24377A	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	2
Escherichia_coli_O26	0
Escherichia_coli_O78	1
Escherichia_coli_O7:K1_str._CE10	4
Escherichia_coli_UMN026	3
Francisella_tularensis	0
Fusobacterium	2
Fusobacterium_canifelinum	1
Fusobacterium_necrophorum	11
Fusobacterium_necrophorum_subsp._funduliforme	7
Fusobacterium_necrophorum_subsp._necrophorum	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis_21_1A	1
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_ulcerans_ATCC_49185	1
Fusobacterium_varium_ATCC_27725	1
Goatpox_virus	0
Haemophilus_influenzae	12
Haemophilus_influenzae_KR494	2
Haemophilus_influenzae_R2846	1
Haemophilus_influenzae_R2866	1
Helicobacter_cinaedi	0
Helicobacter_pylori	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	1
Klebsiella_aerogenes_EA1509E	2
Klebsiella_michiganensis	5
Klebsiella_michiganensis_HKOPL1	1
Klebsiella_oxytoca	2
Klebsiella_pneumoniae	5
Klebsiella_pneumoniae_subsp._pneumoniae	4
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	2
Legionella_lansingensis	1
Legionella_pneumophila	1
Legionella_pneumophila_subsp._fraseri	1
Legionella_pneumophila_subsp._pneumophila	2
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	0
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	1
Leptospira_kirschneri	0
Leptospira_kmetyi	1
Leptospira_licerasiae	0
Leptospira_noguchii	2
Leptospira_santarosai	1
Leptospira_santarosai_serovar_Shermani_str._LT_821	1
Leptospira_weilii	0
Leptospira_wolffii	0
Listeria_monocytogenes	0
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	105
Mannheimia_haemolytica_D153	1
Mannheimia_haemolytica_D174	1
Mannheimia_haemolytica_M42548	4
Mannheimia_haemolytica_USDA-ARS-USMARC-183	3
Mannheimia_haemolytica_USMARC_2286	1
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	1
Morbillivirus	0
Mycobacterium_avium	43
Mycobacterium_avium_subsp._avium	9
Mycobacterium_avium_subsp._hominissuis	19
Mycobacterium_avium_subsp._paratuberculosis	4
Mycobacterium_canettii	2
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	14
Mycobacterium_intracellulare	17
Mycobacterium_intracellulare_subsp._yongonense	17
Mycobacterium_kansasii	26
Mycobacterium_leprae	0
Mycobacterium_marseillense	11
Mycobacterium_sp._JS623	42
Mycobacterium_sp._YC-RL4	18
Mycobacterium_tuberculosis	13
Mycobacterium_tuberculosis_KZN_1435	4
Mycobacterium_tuberculosis_complex	8
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	19
Mycobacteroides_abscessus_subsp._abscessus	4
Mycobacteroides_abscessus_subsp._bolletii_50594	2
Mycobacteroides_abscessus_subsp._massiliense	8
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	3
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_gonorrhoeae	0
Neisseria_meningitidis	7
Neisseria_mucosa	2
Neisseria_sicca	5
Neisseria_subflava	0
Neisseria_weaveri	1
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	2
Pasteurella_multocida	13
Pasteurella_multocida_subsp._multocida	13
Pasteurella_multocida_subsp._multocida_OH4807	1
Pasteurella_multocida_subsp._multocida_P1062	1
Pasteurella_multocida_subsp._multocida_str._3480	1
Pasteurella_multocida_subsp._multocida_str._HN06	1
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	0
Porphyromonas_gingivalis_W83	1
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_rickettsii	0
Rickettsia_rickettsii_str._Hlp_2	1
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	7
Salmonella_enterica_subsp._arizonae	1
Salmonella_enterica_subsp._diarizonae_serovar_61:k:1,5,(7)	1
Salmonella_enterica_subsp._enterica	5
Salmonella_enterica_subsp._enterica_serovar_Choleraesuis	1
Salmonella_enterica_subsp._enterica_serovar_Djakarta_str._S-1087	1
Salmonella_enterica_subsp._enterica_serovar_Enteritidis	1
Salmonella_enterica_subsp._enterica_serovar_Kentucky	1
Salmonella_enterica_subsp._enterica_serovar_Senftenberg	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0
Salmonella_enterica_subsp._salamae	2
Sheeppox_virus	0
Shigella_boydii	0
Shigella_dysenteriae	0
Shigella_flexneri	2
Shigella_sonnei	0
Simian_virus_12	0
Staphylococcus_aureus	3
Staphylococcus_aureus_subsp._aureus_M013	1
Staphylococcus_cohnii	6
Staphylococcus_epidermidis	1
Staphylococcus_epidermidis_ATCC_12228	1
Staphylococcus_equorum	100
Staphylococcus_hominis	2
Staphylococcus_nepalensis	2
Staphylococcus_saprophyticus	5
Staphylococcus_simulans	3
Staphylococcus_succinus	168
Streptococcus_agalactiae	3
Streptococcus_agalactiae_GD201008-001	1
Streptococcus_anginosus	6
Streptococcus_canis	6
Streptococcus_cristatus	1
Streptococcus_cristatus_AS_1.3089	1
Streptococcus_cristatus_ATCC_51100	1
Streptococcus_dysgalactiae	1
