Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Akhmeta_virus	1	0	0	0	On	Off
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	2	0	0	0	On	Off
Bartonella_quintana	1	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	46	9	10	10	Off	Off
Bordetella_bronchiseptica	24	5	7	7	Off	Off
Bordetella_genomosp._13	53	12	12	12	Off	Off
Bordetella_pertussis	11	3	26	26	Off	Off
Bordetella_pertussis_137	3	2	20	20	Off	Off
Bordetella_pertussis_18323	2	0	0	0	On	Off
Bordetella_petrii	36	13	13	13	Off	Off
Bordetella_trematum	28	6	11	11	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	39	12	16	16	Off	Off
Burkholderia_cepacia_ATCC_25416	8	0	0	0	On	Off
Burkholderia_cepacia_JBK9	13	3	4	4	Off	Off
Burkholderia_gladioli	69	17	73	73	Off	Off
Burkholderia_gladioli_BSR3	17	3	8	8	Off	Off
Burkholderia_gladioli_pv._gladioli	41	9	30	30	Off	Off
Burkholderia_mallei	1	1	2	2	Off	Off
Burkholderia_multivorans	61	12	23	23	Off	Off
Burkholderia_multivorans_ATCC_17616	14	4	9	9	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	16	6	10	10	Off	Off
Burkholderia_pseudomallei	17	9	43	43	Off	Off
Burkholderia_pseudomallei_1106b	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	2	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR435	1	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	1	0	0	0	On	Off
Burkholderia_pseudomallei_Pasteur_52237	1	1	5	5	Off	Off
Campylobacter_coli	0	0	0	0	na	na
