Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	33	8	8	8	Off	Off
Bordetella_bronchiseptica	10	0	0	0	On	Off
Bordetella_genomosp._13	42	5	5	5	Off	Off
Bordetella_pertussis	4	1	6	6	Off	Off
Bordetella_pertussis_137	1	0	0	0	On	Off
Bordetella_pertussis_18323	1	0	0	0	On	Off
Bordetella_petrii	26	1	1	1	Off	Off
Bordetella_trematum	19	2	2	2	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_suis_019	1	0	0	0	On	Off
Burkholderia_cepacia	42	3	4	4	Off	Off
Burkholderia_cepacia_ATCC_25416	19	4	15	15	Off	Off
Burkholderia_cepacia_JBK9	16	1	1	1	Off	Off
Burkholderia_gladioli	44	4	11	11	Off	Off
Burkholderia_gladioli_BSR3	21	2	3	3	Off	Off
Burkholderia_gladioli_pv._gladioli	60	5	15	15	Off	Off
Burkholderia_mallei	1	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	1	0	0	0	On	Off
Burkholderia_multivorans	56	11	12	12	Off	Off
Burkholderia_multivorans_ATCC_17616	8	1	4	4	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	11	2	2	2	Off	Off
Burkholderia_pseudomallei	27	5	14	14	Off	Off
Burkholderia_pseudomallei_1106b	3	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	3	0	0	0	On	Off
Burkholderia_pseudomallei_7894	2	1	5	5	Off	Off
Burkholderia_pseudomallei_B03	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	2	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	2	0	0	0	On	Off
Burkholderia_pseudomallei_Pasteur_52237	1	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	2	1	2	2	Off	Off
Campylobacter_showae	3	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	1	0	0	0	On	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_amycolatum	1	0	0	0	On	Off
Corynebacterium_bovis	4	2	2	2	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	1	0	0	0	On	Off
Corynebacterium_jeikeium	1	0	0	0	On	Off
Corynebacterium_kroppenstedtii	2	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	4	2	2	2	Off	Off
Corynebacterium_matruchotii	2	0	0	0	On	Off
Corynebacterium_minutissimum	1	0	0	0	On	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_renale	0	0	0	0	na	na
Corynebacterium_segmentosum	0	0	0	0	na	na
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	11	2	2	2	Off	Off
Corynebacterium_stationis	1	0	0	0	On	Off
Corynebacterium_striatum	4	1	1	1	Off	Off
Corynebacterium_urealyticum	5	0	0	0	On	Off
Corynebacterium_ureicelerivorans	5	1	1	1	Off	Off
Corynebacterium_xerosis	7	1	1	1	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	2	0	0	0	On	Off
Coxiella_burnetii_Dugway_5J108-111	1	0	0	0	On	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	0	0	0	0	na	na
Enterococcus_faecium	1	0	0	0	On	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	1	0	0	0	On	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	7	2	2	2	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O145	1	1	4	4	Off	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	0	0	0	0	na	na
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._animalis	1	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	1	0	0	0	On	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	2	0	0	0	On	Off
Haemophilus_influenzae_10810	1	0	0	0	On	Off
Helicobacter_cinaedi	1	0	0	0	On	Off
Helicobacter_pylori	0	0	0	0	na	na
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	10	3	4	4	Off	Off
Klebsiella_aerogenes_EA1509E	2	0	0	0	On	Off
Klebsiella_michiganensis	2	1	3	3	Off	Off
Klebsiella_michiganensis_HKOPL1	1	0	0	0	On	Off
Klebsiella_oxytoca	7	1	6	6	Off	Off
Klebsiella_pneumoniae	11	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._pneumoniae	1	1	9	9	Off	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	0	0	0	0	na	na
Legionella_lansingensis	0	0	0	0	na	na
Legionella_pneumophila	4	0	0	0	On	Off
Legionella_pneumophila_subsp._fraseri	2	0	0	0	On	Off
Legionella_pneumophila_subsp._pascullei	1	0	0	0	On	Off
Legionella_pneumophila_subsp._pneumophila	1	0	0	0	On	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_borgpetersenii	0	0	0	0	na	na
Leptospira_borgpetersenii_serovar_Ceylonica	2	1	4	4	Off	Off
Leptospira_broomii	0	0	0	0	na	na
Leptospira_fainei	0	0	0	0	na	na
Leptospira_inadai	0	0	0	0	na	na
Leptospira_interrogans	0	0	0	0	na	na
Leptospira_kirschneri	0	0	0	0	na	na
Leptospira_kmetyi	1	1	1	1	Off	Off
Leptospira_licerasiae	0	0	0	0	na	na
Leptospira_noguchii	1	0	0	0	On	Off
Leptospira_santarosai	2	0	0	0	On	Off
Leptospira_weilii	3	0	0	0	On	Off
Leptospira_wolffii	0	0	0	0	na	na
Listeria_monocytogenes	0	0	0	0	na	na
Lumpy_skin_disease_virus	0	0	0	0	na	na
Lymphocryptovirus	0	0	0	0	na	na
Mannheimia_haemolytica	0	0	0	0	na	na
Measles_morbillivirus	0	0	0	0	na	na
Methanobrevibacter_oralis	0	0	0	0	na	na
Moraxella_catarrhalis	0	0	0	0	na	na
Morbillivirus	0	0	0	0	na	na
