Node	NumberOfAssignedReads
Actinobacillus_equuli	2
Actinobacillus_pleuropneumoniae	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	4
Aspergillus_fumigatus	0
Bartonella_bacilliformis	2
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	35
Bordetella_bronchiseptica	13
Bordetella_genomosp._13	26
Bordetella_pertussis	8
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	1
Bordetella_petrii	23
Bordetella_trematum	25
Borrelia_crocidurae	0
Borrelia_crocidurae_DOU	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	3
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	2
Brucella_suis	0
Brucella_suis_bv._2	1
Burkholderia_cepacia	24
Burkholderia_cepacia_ATCC_25416	11
Burkholderia_cepacia_JBK9	14
Burkholderia_gladioli	38
Burkholderia_gladioli_BSR3	4
Burkholderia_gladioli_pv._gladioli	34
Burkholderia_mallei	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	36
Burkholderia_multivorans_ATCC_17616	10
Burkholderia_multivorans_ATCC_BAA-247	13
Burkholderia_pseudomallei	21
Burkholderia_pseudomallei_B03	1
Burkholderia_pseudomallei_MSHR1153	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_fetus_subsp._testudinum_Sp3	1
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	1
Chlamydia_pecorum	0
Chlamydia_pneumoniae	1
Chlamydia_psittaci	1
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	1
Corynebacterium_bovis	12
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	1
Corynebacterium_jeikeium	1
Corynebacterium_jeikeium_K411	3
Corynebacterium_kroppenstedtii	0
Corynebacterium_kroppenstedtii_DSM_44385	3
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	8
Corynebacterium_matruchotii	5
Corynebacterium_minutissimum	3
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	0
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	9
Corynebacterium_stationis	67
Corynebacterium_striatum	6
Corynebacterium_urealyticum	3
Corynebacterium_ureicelerivorans	5
Corynebacterium_xerosis	7
Cowpox_virus	0
Coxiella_burnetii	3
Coxiella_burnetii_Dugway_5J108-111	4
Coxiella_burnetii_str._Schperling	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	248
Enterococcus_casseliflavus	56
Enterococcus_casseliflavus_EC20	54
Enterococcus_cecorum	14
Enterococcus_durans	108
Enterococcus_faecalis	56
Enterococcus_faecalis_62	3
Enterococcus_faecalis_ATCC_29212	1
Enterococcus_faecalis_D32	2
Enterococcus_faecalis_R712	6
Enterococcus_faecium	20
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	6
Enterococcus_hirae_ATCC_9790	3
Enterococcus_mundtii	12
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	29
Erysipelothrix_rhusiopathiae_str._Fujisawa	51
Erythroparvovirus	0
Escherichia_coli	20
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O25:H4	1
Escherichia_coli_O26	0
Francisella_tularensis	1
Fusobacterium	5
Fusobacterium_gastrosuis	1
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_hwasookii	1
Fusobacterium_mortiferum_ATCC_9817	3
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._animalis_21_1A	2
Fusobacterium_nucleatum_subsp._animalis_4_8	1
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	2
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_pseudoperiodonticum	3
Fusobacterium_sp._oral_taxon_203	2
Fusobacterium_varium_ATCC_27725	2
Goatpox_virus	0
Haemophilus_influenzae	6
Haemophilus_influenzae_KR494	1
Haemophilus_influenzae_biotype_aegyptius	1
Helicobacter_cinaedi	0
Helicobacter_pylori	8
Helicobacter_pylori_Shi112	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	4
Klebsiella_aerogenes_EA1509E	3
Klebsiella_michiganensis	8
Klebsiella_michiganensis_KCTC_1686	1
Klebsiella_oxytoca	6
Klebsiella_pneumoniae	10
Klebsiella_pneumoniae_subsp._pneumoniae	3
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	1
Legionella_lansingensis	2
Legionella_pneumophila	4
Legionella_pneumophila_str._Corby	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_biflexa_serovar_Patoc	2
Leptospira_borgpetersenii	0
Leptospira_borgpetersenii_serovar_Ceylonica	1
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	0
Leptospira_kirschneri	0
Leptospira_kmetyi	2
Leptospira_licerasiae	0
Leptospira_noguchii	0
Leptospira_santarosai	0
Leptospira_weilii	5
Leptospira_wolffii	0
Listeria_monocytogenes	77
Listeria_monocytogenes_6179	6
Listeria_monocytogenes_FSL_J1-208	8
Listeria_monocytogenes_HCC23	8
Listeria_monocytogenes_J1816	3
Listeria_monocytogenes_serotype_1/2a_str._08-7363	5
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	2
Mannheimia_haemolytica_D174	2
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	17
Moraxella_catarrhalis_BBH18	14
Morbillivirus	0
Mycobacterium_avium	31
Mycobacterium_avium_subsp._hominissuis	10
Mycobacterium_avium_subsp._paratuberculosis	5
Mycobacterium_canettii	5
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	7
Mycobacterium_intracellulare	18
Mycobacterium_intracellulare_subsp._yongonense	11
Mycobacterium_kansasii	21
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	1
Mycobacterium_marseillense	9
Mycobacterium_sp._JS623	94
Mycobacterium_sp._YC-RL4	35
Mycobacterium_tuberculosis	8
Mycobacterium_tuberculosis_KZN_1435	5
Mycobacterium_tuberculosis_complex	6
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	12
Mycobacteroides_abscessus_subsp._abscessus	7
Mycobacteroides_abscessus_subsp._bolletii_50594	1
Mycobacteroides_abscessus_subsp._massiliense	1
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	3
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_mycoides	2
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	1
Neisseria_gonorrhoeae	0
Neisseria_meningitidis	5
Neisseria_meningitidis_H44/76	1
Neisseria_meningitidis_NZ-05/33	1
Neisseria_mucosa	0
Neisseria_sicca	1
Neisseria_subflava	1
Neisseria_weaveri	1
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	7
Pasteurella_multocida	8
Pasteurella_multocida_subsp._gallicida	1
Pasteurella_multocida_subsp._multocida	2
Pasteurella_multocida_subsp._multocida_OH4807	2
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	3
Porphyromonas_gingivalis_AJW4	1
