Node	NumberOfAssignedReads
Actinobacillus_equuli	2
Actinobacillus_pleuropneumoniae	2
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	43
Bordetella_bronchiseptica	23
Bordetella_genomosp._13	38
Bordetella_pertussis	12
Bordetella_pertussis_137	3
Bordetella_pertussis_18323	2
Bordetella_petrii	66
Bordetella_trematum	34
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	18
Burkholderia_cepacia_ATCC_25416	6
Burkholderia_cepacia_JBK9	2
Burkholderia_gladioli	35
Burkholderia_gladioli_BSR3	7
Burkholderia_gladioli_pv._gladioli	24
Burkholderia_mallei	1
Burkholderia_multivorans	21
Burkholderia_multivorans_ATCC_17616	48
Burkholderia_multivorans_ATCC_BAA-247	8
Burkholderia_pseudomallei	16
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR346	1
Burkholderia_pseudomallei_MSHR435	2
Burkholderia_pseudomallei_NCTC_13179	7
Campylobacter_coli	1
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	1
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	2
Corynebacterium_amycolatum	3
Corynebacterium_bovis	6
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	6
Corynebacterium_jeikeium	4
Corynebacterium_jeikeium_K411	4
Corynebacterium_kroppenstedtii	3
Corynebacterium_kroppenstedtii_DSM_44385	2
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	16
Corynebacterium_matruchotii	1
Corynebacterium_minutissimum	3
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	2
Corynebacterium_renale	2
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	19
Corynebacterium_stationis	36
Corynebacterium_striatum	5
Corynebacterium_urealyticum	4
Corynebacterium_ureicelerivorans	5
Corynebacterium_xerosis	6
Cowpox_virus	0
Coxiella_burnetii	0
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	18
Enterococcus_casseliflavus	6
Enterococcus_cecorum	17
Enterococcus_durans	11
Enterococcus_faecalis	59
Enterococcus_faecalis_62	1
Enterococcus_faecalis_ATCC_29212	2
Enterococcus_faecalis_D32	3
Enterococcus_faecalis_R712	2
Enterococcus_faecium	10
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	4
Enterococcus_faecium_Com15	2
Enterococcus_hirae	8
Enterococcus_hirae_ATCC_9790	3
Enterococcus_mundtii	15
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	286
Erysipelothrix_rhusiopathiae_str._Fujisawa	426
Erythroparvovirus	0
Escherichia_coli	29
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O80:H26	1
Francisella_tularensis	1
Fusobacterium	17
Fusobacterium_canifelinum	1
Fusobacterium_gastrosuis	3
Fusobacterium_gonidiaformans_ATCC_25563	3
Fusobacterium_hwasookii	2
Fusobacterium_hwasookii_ChDC_F206	1
Fusobacterium_mortiferum_ATCC_9817	3
Fusobacterium_necrophorum	1
Fusobacterium_necrophorum_subsp._necrophorum	1
Fusobacterium_nucleatum	5
Fusobacterium_nucleatum_subsp._animalis	6
Fusobacterium_nucleatum_subsp._animalis_21_1A	3
Fusobacterium_nucleatum_subsp._nucleatum	1
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	4
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	1
Fusobacterium_nucleatum_subsp._polymorphum	6
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	6
Fusobacterium_nucleatum_subsp._vincentii	2
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_pseudoperiodonticum	6
Fusobacterium_sp._oral_taxon_203	2
Fusobacterium_ulcerans	3
Fusobacterium_ulcerans_ATCC_49185	3
Fusobacterium_varium	2
Fusobacterium_varium_ATCC_27725	5
Goatpox_virus	0
Haemophilus_influenzae	12
Haemophilus_influenzae_KR494	1
Helicobacter_cinaedi	1
Helicobacter_pylori	3
Helicobacter_pylori_OK113	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	4
Klebsiella_aerogenes_EA1509E	5
Klebsiella_michiganensis	0
Klebsiella_oxytoca	4
Klebsiella_pneumoniae	10
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Klebsiella_pneumoniae_subsp._rhinoscleromatis_SB3432	1
Legionella_anisa	3
Legionella_lansingensis	0
Legionella_pneumophila	2
Legionella_pneumophila_subsp._fraseri	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_biflexa_serovar_Patoc	2
Leptospira_borgpetersenii	2
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	1
Leptospira_kirschneri	0
Leptospira_kmetyi	2
Leptospira_licerasiae	0
Leptospira_noguchii	0
Leptospira_santarosai	1
Leptospira_weilii	1
Leptospira_wolffii	0
Listeria_monocytogenes	7
Listeria_monocytogenes_FSL_J1-208	1
Listeria_monocytogenes_HCC23	1
Listeria_monocytogenes_J1816	1
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	6
Mannheimia_haemolytica_D153	2
Mannheimia_haemolytica_D174	1
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	2
Moraxella_catarrhalis_BBH18	8
Morbillivirus	0
Mycobacterium_avium	25
