Node	NumberOfAssignedReads
Actinobacillus_equuli	2
Actinobacillus_pleuropneumoniae	2
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	0
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	409
Bordetella_bronchiseptica	358
Bordetella_genomosp._13	752
Bordetella_pertussis	194
Bordetella_pertussis_137	42
Bordetella_pertussis_18323	34
Bordetella_petrii	6522
Bordetella_trematum	729
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	10
Brucella_canis	1
Brucella_melitensis	1
Brucella_melitensis_bv._2_str._63/9	3
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	3
Brucella_suis	1
Brucella_suis_bv._2	4
Burkholderia_cepacia	37
Burkholderia_cepacia_ATCC_25416	7
Burkholderia_cepacia_JBK9	12
Burkholderia_gladioli	68
Burkholderia_gladioli_BSR3	17
Burkholderia_gladioli_pv._gladioli	54
Burkholderia_mallei	4
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	63
Burkholderia_multivorans_ATCC_17616	20
Burkholderia_multivorans_ATCC_BAA-247	8
Burkholderia_pseudomallei	18
Burkholderia_pseudomallei_MSHR346	4
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	1
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	1
Corynebacterium_bovis	6
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	1
Corynebacterium_jeikeium	2
Corynebacterium_jeikeium_K411	3
Corynebacterium_kroppenstedtii	0
Corynebacterium_kroppenstedtii_DSM_44385	4
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	3
Corynebacterium_matruchotii	4
Corynebacterium_minutissimum	1
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	1
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	5
Corynebacterium_stationis	1
Corynebacterium_striatum	7
Corynebacterium_urealyticum	0
Corynebacterium_ureicelerivorans	5
Corynebacterium_xerosis	8
Cowpox_virus	0
Coxiella_burnetii	0
Coxiella_burnetii_Dugway_5J108-111	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	11
Enterococcus_casseliflavus	0
Enterococcus_cecorum	6
Enterococcus_durans	1
Enterococcus_faecalis	1
Enterococcus_faecium	1
Enterococcus_hirae	2
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	11
Erysipelothrix_rhusiopathiae_str._Fujisawa	13
Erythroparvovirus	0
Escherichia_coli	49
Escherichia_coli_Nissle_1917	2
Escherichia_coli_O111	0
Escherichia_coli_O139:H28_str._E24377A	1
Escherichia_coli_O15	1
Escherichia_coli_O157:H7	2
Escherichia_coli_O26	0
Escherichia_coli_UMN026	1
Francisella_tularensis	0
Fusobacterium	25
Fusobacterium_canifelinum	2
Fusobacterium_gastrosuis	1
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_hwasookii	2
Fusobacterium_hwasookii_ChDC_F174	2
Fusobacterium_hwasookii_ChDC_F206	4
Fusobacterium_mortiferum_ATCC_9817	3
Fusobacterium_necrophorum_subsp._necrophorum	2
Fusobacterium_nucleatum	2
Fusobacterium_nucleatum_subsp._animalis	2
Fusobacterium_nucleatum_subsp._animalis_21_1A	1
Fusobacterium_nucleatum_subsp._animalis_4_8	1
Fusobacterium_nucleatum_subsp._nucleatum	1
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	1
Fusobacterium_nucleatum_subsp._polymorphum	6
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	6
Fusobacterium_nucleatum_subsp._vincentii	3
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	2
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_periodonticum	3
Fusobacterium_pseudoperiodonticum	5
Fusobacterium_ulcerans	3
Fusobacterium_ulcerans_ATCC_49185	4
Fusobacterium_varium	1
Fusobacterium_varium_ATCC_27725	4
Goatpox_virus	0
Haemophilus_influenzae	9
Haemophilus_influenzae_CGSHiCZ412602	1
Haemophilus_influenzae_F3047	2
Haemophilus_influenzae_KR494	1
Haemophilus_influenzae_biotype_aegyptius	1
Helicobacter_cinaedi	2
Helicobacter_pylori	4
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	15
Klebsiella_aerogenes_EA1509E	4
Klebsiella_michiganensis	14
Klebsiella_michiganensis_KCTC_1686	1
Klebsiella_oxytoca	10
Klebsiella_pneumoniae	39
Klebsiella_pneumoniae_subsp._pneumoniae	8
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	2
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	5
Legionella_lansingensis	3
Legionella_pneumophila	8
Legionella_pneumophila_subsp._pascullei	2
Legionella_pneumophila_subsp._pneumophila	2
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	0
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	1
Leptospira_interrogans_serovar_Manilae	1
Leptospira_kirschneri	0
Leptospira_kmetyi	0
Leptospira_licerasiae	0
Leptospira_noguchii	2
Leptospira_santarosai	0
Leptospira_santarosai_serovar_Shermani_str._LT_821	1
Leptospira_weilii	0
Leptospira_wolffii	0
Listeria_monocytogenes	14
Listeria_monocytogenes_HCC23	2
Listeria_monocytogenes_serotype_1/2a_str._08-7363	1
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	6
Mannheimia_haemolytica_D153	1
