Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	3
Blastomyces_dermatitidis	0
Bordetella_bronchialis	76
Bordetella_bronchiseptica	45
Bordetella_genomosp._13	57
Bordetella_pertussis	22
Bordetella_pertussis_137	4
Bordetella_pertussis_18323	7
Bordetella_petrii	66
Bordetella_trematum	63
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Borreliella_garinii_BgVir	1
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_melitensis	3
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Brucella_suis_019	1
Brucella_suis_bv._2	1
Burkholderia_cepacia	123
Burkholderia_cepacia_ATCC_25416	36
Burkholderia_cepacia_JBK9	56
Burkholderia_gladioli	185
Burkholderia_gladioli_BSR3	32
Burkholderia_gladioli_pv._gladioli	133
Burkholderia_mallei	4
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	215
Burkholderia_multivorans_ATCC_17616	57
Burkholderia_multivorans_ATCC_BAA-247	84
Burkholderia_pseudomallei	91
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	4
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	7
Burkholderia_pseudomallei_NCTC_13179	4
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	1
Campylobacter_showae	4
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	2
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	5
Chlamydia_pneumoniae	1
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	5
Corynebacterium_amycolatum	3
Corynebacterium_bovis	45
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	7
Corynebacterium_diphtheriae_HC03	4
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_jeikeium	6
Corynebacterium_jeikeium_K411	12
Corynebacterium_kroppenstedtii	39
Corynebacterium_kroppenstedtii_DSM_44385	29
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	32
Corynebacterium_matruchotii	23
Corynebacterium_minutissimum	15
Corynebacterium_pseudotuberculosis	2
Corynebacterium_renale	3
Corynebacterium_segmentosum	11
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	130
Corynebacterium_stationis	49
Corynebacterium_striatum	9
Corynebacterium_urealyticum	22
Corynebacterium_ureicelerivorans	22
Corynebacterium_xerosis	98
Cowpox_virus	0
Coxiella_burnetii	13
Coxiella_burnetii_Dugway_5J108-111	2
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	0
Enterococcus_durans	2
Enterococcus_faecalis	0
Enterococcus_faecium	3
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	4
Enterococcus_hirae	0
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	17
Escherichia_coli_K-12	1
Escherichia_coli_O111	0
Escherichia_coli_O121_str._RM8352	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	2
Escherichia_coli_O26	0
Escherichia_coli_UMNK88	1
Francisella_tularensis	2
Francisella_tularensis_subsp._tularensis	1
Fusobacterium	3
Fusobacterium_necrophorum_subsp._necrophorum	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._polymorphum	3
Fusobacterium_pseudoperiodonticum	1
Goatpox_virus	0
Haemophilus_influenzae	2
Haemophilus_influenzae_R2866	1
Helicobacter_cinaedi	0
Helicobacter_pylori	8
Helicobacter_pylori_oki128	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	10
Klebsiella_aerogenes_EA1509E	6
Klebsiella_michiganensis	10
Klebsiella_michiganensis_KCTC_1686	1
Klebsiella_oxytoca	18
Klebsiella_pneumoniae	13
Klebsiella_pneumoniae_subsp._pneumoniae	3
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	2
Legionella_lansingensis	0
Legionella_pneumophila	3
Legionella_pneumophila_str._Corby	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	4
Leptospira_borgpetersenii_serovar_Ceylonica	5
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	19
Leptospira_kirschneri	0
Leptospira_kmetyi	2
Leptospira_licerasiae	0
Leptospira_noguchii	0
Leptospira_santarosai	1
Leptospira_santarosai_serovar_Shermani_str._LT_821	1
Leptospira_weilii	20
Leptospira_wolffii	0
Listeria_monocytogenes	5
Listeria_monocytogenes_HCC23	1
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	2
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	232
Mycobacterium_avium_subsp._avium	24
Mycobacterium_avium_subsp._hominissuis	99
Mycobacterium_avium_subsp._paratuberculosis	27
Mycobacterium_canettii	8
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	53
Mycobacterium_intracellulare	57
Mycobacterium_intracellulare_subsp._yongonense	29
Mycobacterium_kansasii	95
Mycobacterium_leprae	0
Mycobacterium_marseillense	36
Mycobacterium_sp._JS623	86
Mycobacterium_sp._YC-RL4	62
Mycobacterium_tuberculosis	36
Mycobacterium_tuberculosis_KZN_1435	22
Mycobacterium_tuberculosis_complex	61
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	47
Mycobacteroides_abscessus_subsp._abscessus	14
Mycobacteroides_abscessus_subsp._bolletii	1
Mycobacteroides_abscessus_subsp._bolletii_50594	1
Mycobacteroides_abscessus_subsp._massiliense	3
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	2
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_haemofelis_str._Langford_1	1
Mycoplasma_mycoides	0
Mycoplasma_mycoides_subsp._mycoides	1
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	2
Neisseria_gonorrhoeae	6
Neisseria_meningitidis	13
Neisseria_meningitidis_M01-240355	1
Neisseria_meningitidis_M0579	2
Neisseria_mucosa	0
Neisseria_sicca	0
Neisseria_subflava	4
Neisseria_weaveri	1
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	0
Pasteurella_multocida	0
Pasteurella_multocida_subsp._multocida	1
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	19
Porphyromonas_gingivalis_AJW4	1
Porphyromonas_gingivalis_ATCC_33277	8
Porphyromonas_gingivalis_TDC60	3
Porphyromonas_gingivalis_W83	1
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_akari_str._Hartford	1
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	1
Rickettsia_prowazekii	0
Rickettsia_prowazekii_str._Dachau	1
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	8
Salmonella_enterica_subsp._VII	2
Salmonella_enterica_subsp._diarizonae_serovar_61:k:1,5,(7)	1
Salmonella_enterica_subsp._enterica	8
Salmonella_enterica_subsp._enterica_serovar_Choleraesuis	4
Salmonella_enterica_subsp._enterica_serovar_Manchester_str._ST278	1
Salmonella_enterica_subsp._enterica_serovar_Muenchen	1
Salmonella_enterica_subsp._enterica_serovar_Ouakam	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0
Sheeppox_virus	0
Shigella_boydii	0
Shigella_dysenteriae	0
Shigella_flexneri	0
Shigella_sonnei	0
Simian_virus_12	0
Staphylococcus_aureus	12
Staphylococcus_cohnii	0
Staphylococcus_epidermidis	35
Staphylococcus_epidermidis_ATCC_12228	3
Staphylococcus_epidermidis_PM221	5
