Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	4	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	2	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	42	5	5	5	Off	Off
Bordetella_bronchiseptica	29	5	6	6	Off	Off
Bordetella_genomosp._13	41	4	5	5	Off	Off
Bordetella_pertussis	29	1	6	6	Off	Off
Bordetella_pertussis_137	2	2	13	13	Off	Off
Bordetella_pertussis_18323	10	3	30	30	Off	Off
Bordetella_petrii	56	3	3	3	Off	Off
Bordetella_trematum	36	5	5	5	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	7	1	2	2	Off	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	0	0	0	On	Off
Brucella_suis	0	0	0	0	na	na
Brucella_suis_019	1	0	0	0	On	Off
Burkholderia_cepacia	75	10	13	13	Off	Off
Burkholderia_cepacia_ATCC_25416	13	5	23	23	Off	Off
Burkholderia_cepacia_JBK9	25	5	5	5	Off	Off
Burkholderia_gladioli	100	15	55	55	Off	Off
Burkholderia_gladioli_BSR3	14	1	1	1	Off	Off
Burkholderia_gladioli_pv._gladioli	122	20	39	39	Off	Off
Burkholderia_mallei	2	1	10	10	Off	Off
Burkholderia_multivorans	129	15	44	44	Off	Off
Burkholderia_multivorans_ATCC_17616	23	5	10	10	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	36	2	4	4	Off	Off
Burkholderia_pseudomallei	57	16	98	98	Off	Off
Burkholderia_pseudomallei_1106b	6	1	1	1	Off	Off
Burkholderia_pseudomallei_1710a	2	0	0	0	On	Off
Burkholderia_pseudomallei_7894	3	0	0	0	On	Off
Burkholderia_pseudomallei_B03	3	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	2	0	0	0	On	Off
