Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	2	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	126	13	13	13	Off	Off
Bordetella_bronchiseptica	101	22	34	34	Off	Off
Bordetella_genomosp._13	123	17	17	17	Off	Off
Bordetella_pertussis	25	1	3	3	Off	Off
Bordetella_pertussis_137	5	1	3	3	Off	Off
Bordetella_pertussis_18323	1	0	0	0	On	Off
Bordetella_petrii	1006	331	331	331	Off	Off
Bordetella_trematum	82	12	18	18	Off	Off
Borrelia_crocidurae	3	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_recurrentis_A1	2	0	0	0	On	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	1	0	0	0	On	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	0	0	0	On	Off
Brucella_suis	2	0	0	0	On	Off
Brucella_suis_019	1	0	0	0	On	Off
Burkholderia_cepacia	210	23	38	38	Off	Off
Burkholderia_cepacia_ATCC_25416	66	4	24	24	Off	Off
Burkholderia_cepacia_JBK9	57	3	3	3	Off	Off
Burkholderia_gladioli	223	18	36	36	Off	Off
Burkholderia_gladioli_BSR3	67	5	6	6	Off	Off
Burkholderia_gladioli_pv._gladioli	258	21	46	46	Off	Off
Burkholderia_mallei	13	2	3	3	Off	Off
Burkholderia_mallei_NCTC_10229	3	2	3	3	Off	Off
Burkholderia_multivorans	339	46	89	89	Off	Off
Burkholderia_multivorans_ATCC_17616	98	8	28	28	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	131	8	35	35	Off	Off
Burkholderia_pseudomallei	251	33	48	48	Off	Off
Burkholderia_pseudomallei_1106b	1	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	8	5	8	8	Off	Off
Burkholderia_pseudomallei_7894	15	3	9	9	Off	Off
Burkholderia_pseudomallei_B03	3	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	3	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	3	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	4	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	26	2	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	23	3	3	3	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	1	0	0	0	On	Off
Campylobacter_coli	3	0	0	0	On	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._testudinum_Sp3	1	0	0	0	On	Off
Campylobacter_gracilis	1	0	0	0	On	Off
Campylobacter_showae	5	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	1	0	0	0	On	Off
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	1	0	0	0	On	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	4	1	1	1	Off	Off
Corynebacterium_amycolatum	11	2	4	4	Off	Off
Corynebacterium_bovis	122	7	7	7	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	7	2	2	2	Off	Off
Corynebacterium_diphtheriae_HC03	7	1	3	3	Off	Off
Corynebacterium_jeikeium	6	0	0	0	On	Off
Corynebacterium_jeikeium_K411	17	3	4	4	Off	Off
Corynebacterium_kroppenstedtii	14	1	1	1	Off	Off
