Node	NumberOfAssignedReads
Actinobacillus_equuli	2
Actinobacillus_pleuropneumoniae	4
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	5
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	24
Bordetella_bronchiseptica	9
Bordetella_genomosp._13	25
Bordetella_pertussis	6
Bordetella_pertussis_137	1
Bordetella_pertussis_18323	2
Bordetella_petrii	7
Bordetella_trematum	13
Borrelia_crocidurae	0
Borrelia_crocidurae_DOU	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	2
Brucella_suis	0
Burkholderia_cepacia	46
Burkholderia_cepacia_ATCC_25416	9
Burkholderia_cepacia_JBK9	12
Burkholderia_gladioli	78
Burkholderia_gladioli_BSR3	12
Burkholderia_gladioli_pv._gladioli	37
Burkholderia_mallei	2
Burkholderia_multivorans	68
Burkholderia_multivorans_ATCC_17616	20
Burkholderia_multivorans_ATCC_BAA-247	19
Burkholderia_pseudomallei	21
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_7894	4
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	4
Corynebacterium_bovis	19
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	0
Corynebacterium_diphtheriae_NCTC_13129	4
Corynebacterium_jeikeium	2
Corynebacterium_kroppenstedtii	10
Corynebacterium_kroppenstedtii_DSM_44385	6
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	12
Corynebacterium_matruchotii	3
Corynebacterium_minutissimum	1
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	2
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	19
Corynebacterium_stationis	3
Corynebacterium_striatum	2
Corynebacterium_urealyticum	2
Corynebacterium_ureicelerivorans	1
Corynebacterium_xerosis	16
Cowpox_virus	0
Coxiella_burnetii	6
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	4
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	2
Enterococcus_hirae	1
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	7
Escherichia_coli_NCCP15648	2
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_ulcerans	2
Goatpox_virus	0
Haemophilus_influenzae	1
Helicobacter_cinaedi	0
Helicobacter_pylori	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	2
Klebsiella_aerogenes_EA1509E	1
Klebsiella_michiganensis	2
Klebsiella_oxytoca	3
Klebsiella_pneumoniae	5
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	2
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	0
Legionella_lansingensis	0
Legionella_pneumophila	0
Legionella_pneumophila_subsp._pascullei	1
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	0
Leptospira_borgpetersenii_serovar_Ceylonica	2
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	1
Leptospira_kirschneri	0
Leptospira_kmetyi	0
Leptospira_licerasiae	0
Leptospira_noguchii	0
Leptospira_santarosai	0
Leptospira_weilii	1
Leptospira_wolffii	0
Listeria_monocytogenes	0
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	4
Mannheimia_haemolytica_USDA-ARS-USMARC-183	1
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	38
Mycobacterium_avium_subsp._avium	7
Mycobacterium_avium_subsp._hominissuis	19
Mycobacterium_avium_subsp._paratuberculosis	5
Mycobacterium_canettii	7
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	9
Mycobacterium_intracellulare	30
Mycobacterium_intracellulare_subsp._yongonense	15
Mycobacterium_kansasii	30
Mycobacterium_leprae	0
Mycobacterium_marseillense	14
Mycobacterium_sp._JS623	20
Mycobacterium_sp._YC-RL4	6
Mycobacterium_tuberculosis	15
Mycobacterium_tuberculosis_KZN_1435	4
Mycobacterium_tuberculosis_complex	8
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	1
Mycobacteroides_abscessus_subsp._abscessus	5
Mycobacteroides_abscessus_subsp._bolletii_50594	2
Mycobacteroides_abscessus_subsp._massiliense	3
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	2
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	1
Neisseria_gonorrhoeae	1
Neisseria_gonorrhoeae_NG-k51.05	1
Neisseria_meningitidis	2
Neisseria_mucosa	0
Neisseria_sicca	0
Neisseria_subflava	0
Neisseria_weaveri	0
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	0
Pasteurella_multocida	0
Pasteurella_multocida_subsp._multocida	2
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	0
Porphyromonas_gingivalis_A7A1-28	1
Porphyromonas_gingivalis_W83	0
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	1
Salmonella_enterica_subsp._arizonae	1
Salmonella_enterica_subsp._enterica	2
Salmonella_enterica_subsp._enterica_serovar_Choleraesuis	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	2
Salmonella_enterica_subsp._salamae_serovar_55:k:z39_str._1315K	1
Sheeppox_virus	0
Shigella_boydii	0
Shigella_dysenteriae	0
Shigella_flexneri	1
Shigella_sonnei	0
Simian_virus_12	0
Staphylococcus_aureus	10
Staphylococcus_aureus_subsp._aureus_NCTC_8325	1
Staphylococcus_cohnii	4
Staphylococcus_epidermidis	9
Staphylococcus_epidermidis_ATCC_12228	4
Staphylococcus_epidermidis_PM221	2
Staphylococcus_equorum	3
Staphylococcus_hominis	3
Staphylococcus_hominis_subsp._hominis	5
Staphylococcus_nepalensis	14
Staphylococcus_saprophyticus	0
Staphylococcus_simulans	0
Staphylococcus_succinus	0
Streptococcus_agalactiae	1
Streptococcus_anginosus	0
Streptococcus_canis	0
Streptococcus_cristatus	0
Streptococcus_dysgalactiae	0
Streptococcus_equi	0
Streptococcus_gallolyticus	0
Streptococcus_gordonii	0
Streptococcus_gordonii_str._Challis_substr._CH1	0
Streptococcus_intermedius	0
Streptococcus_lutetiensis	0
Streptococcus_milleri	0
Streptococcus_mitis	2
Streptococcus_mutans	0
Streptococcus_oralis	0
Streptococcus_oralis_subsp._oralis	2
Streptococcus_parauberis	0
Streptococcus_pneumoniae	0
Streptococcus_pyogenes	0
Streptococcus_salivarius	0
Streptococcus_sanguinis	1
Streptococcus_sp._HSISM1	0
Streptococcus_suis	1
Streptococcus_thermophilus	0
Tannerella_forsythia	0
Tannerella_forsythia_92A2	0
Tannerella_forsythia_KS16	1
Treponema	2
Treponema_azotonutricium_ZAS-9	2
Treponema_brennaborense_DSM_12168	2
Treponema_denticola	0
Treponema_denticola_ATCC_35405	0
Treponema_pallidum	0
Treponema_pallidum_subsp._pallidum	0
Treponema_pallidum_subsp._pertenue	0
Treponema_parvum	2
Veillonella_parvula	1
Vesicular_stomatitis_Indiana_virus	0
Vibrio_anguillarum	1
Vibrio_cholerae	3
