Node	NumberOfAssignedReads
Actinobacillus_equuli	4
Actinobacillus_pleuropneumoniae	23
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	2
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	4
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	2
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	118
Bordetella_bronchiseptica	121
Bordetella_genomosp._13	170
Bordetella_pertussis	57
Bordetella_pertussis_137	6
Bordetella_pertussis_18323	11
Bordetella_petrii	109
Bordetella_trematum	92
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	4
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	19
Brucella_suis	0
Burkholderia_cepacia	173
Burkholderia_cepacia_ATCC_25416	46
Burkholderia_cepacia_JBK9	55
Burkholderia_gladioli	274
Burkholderia_gladioli_BSR3	75
Burkholderia_gladioli_pv._gladioli	252
Burkholderia_mallei	16
Burkholderia_mallei_NCTC_10247	3
Burkholderia_multivorans	275
Burkholderia_multivorans_ATCC_17616	59
Burkholderia_multivorans_ATCC_BAA-247	60
Burkholderia_pseudomallei	176
Burkholderia_pseudomallei_1106b	40
Burkholderia_pseudomallei_1710a	4
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	8
Burkholderia_pseudomallei_B03	16
Burkholderia_pseudomallei_MSHR1153	13
Burkholderia_pseudomallei_MSHR2543	19
Burkholderia_pseudomallei_MSHR346	8
Burkholderia_pseudomallei_MSHR435	9
Burkholderia_pseudomallei_NCTC_13179	11
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	1
Campylobacter_coli_76339	2
Campylobacter_fetus	0
Campylobacter_fetus_subsp._venerealis_NCTC_10354	2
Campylobacter_gracilis	7
Campylobacter_showae	5
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	2
Corynebacterium_amycolatum	1
Corynebacterium_bovis	83
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	7
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_HC04	7
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	15
Corynebacterium_jeikeium_K411	16
Corynebacterium_kroppenstedtii	2
Corynebacterium_kroppenstedtii_DSM_44385	8
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	21
Corynebacterium_matruchotii	17
Corynebacterium_minutissimum	16
Corynebacterium_pseudotuberculosis	3
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	6
Corynebacterium_segmentosum	3
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	130
Corynebacterium_stationis	0
Corynebacterium_striatum	15
Corynebacterium_urealyticum	18
Corynebacterium_ureicelerivorans	9
Corynebacterium_xerosis	61
Cowpox_virus	0
Coxiella_burnetii	43
Coxiella_burnetii_Dugway_5J108-111	16
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	1
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	3
Enterococcus_durans	0
Enterococcus_faecalis	3
Enterococcus_faecalis_62	1
Enterococcus_faecium	10
Enterococcus_faecium_Com15	1
Enterococcus_hirae	2
Enterococcus_mundtii	2
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	1
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Erythroparvovirus	0
Escherichia_coli	34
Escherichia_coli_NCCP15648	3
Escherichia_coli_O111	0
Escherichia_coli_O121_str._RM8352	1
Escherichia_coli_O157	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O18:H1	2
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	1
Francisella_tularensis	3
Francisella_tularensis_subsp._novicida_PA10-7858	1
Fusobacterium	54
Fusobacterium_canifelinum	17
Fusobacterium_gastrosuis	7
Fusobacterium_hwasookii	3
Fusobacterium_hwasookii_ChDC_F174	2
Fusobacterium_hwasookii_ChDC_F206	2
Fusobacterium_mortiferum_ATCC_9817	1
Fusobacterium_necrophorum	64
Fusobacterium_necrophorum_subsp._funduliforme	69
Fusobacterium_necrophorum_subsp._necrophorum	107
Fusobacterium_nucleatum	19
Fusobacterium_nucleatum_subsp._animalis	13
Fusobacterium_nucleatum_subsp._animalis_21_1A	1
Fusobacterium_nucleatum_subsp._animalis_4_8	1
Fusobacterium_nucleatum_subsp._animalis_7_1	2
Fusobacterium_nucleatum_subsp._nucleatum	4
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	4
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	1
Fusobacterium_nucleatum_subsp._polymorphum	6
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	7
