Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	4	2	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	2	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	51	7	7	7	Off	Off
Bordetella_bronchiseptica	45	5	6	6	Off	Off
Bordetella_genomosp._13	59	7	7	7	Off	Off
Bordetella_pertussis	11	1	3	3	Off	Off
Bordetella_pertussis_137	2	0	0	0	On	Off
Bordetella_pertussis_18323	6	0	0	0	On	Off
Bordetella_petrii	35	4	5	5	Off	Off
Bordetella_trematum	26	4	5	5	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	2	0	0	0	On	Off
Burkholderia_cepacia	144	15	30	30	Off	Off
Burkholderia_cepacia_ATCC_25416	46	8	32	32	Off	Off
Burkholderia_cepacia_JBK9	51	7	7	7	Off	Off
Burkholderia_gladioli	106	22	79	79	Off	Off
Burkholderia_gladioli_BSR3	45	5	5	5	Off	Off
Burkholderia_gladioli_pv._gladioli	128	13	39	39	Off	Off
Burkholderia_mallei	6	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10229	2	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	1	0	0	0	On	Off
Burkholderia_multivorans	207	19	43	43	Off	Off
Burkholderia_multivorans_ATCC_17616	78	6	32	32	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	73	8	19	19	Off	Off
Burkholderia_pseudomallei	176	26	99	99	Off	Off
Burkholderia_pseudomallei_1106b	4	1	3	3	Off	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	2	0	0	0	On	Off
Burkholderia_pseudomallei_7894	9	2	2	2	Off	Off
Burkholderia_pseudomallei_B03	4	2	2	2	Off	Off
