Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	19	6	6	6	Off	Off
Actinobacillus_pleuropneumoniae	62	10	39	39	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	9	1	4	4	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	13	2	5	5	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	12	2	3	3	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	3	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	3	2	4	4	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	2	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	90	5	5	5	Off	Off
Bordetella_bronchiseptica	76	13	16	16	Off	Off
Bordetella_genomosp._13	94	8	8	8	Off	Off
Bordetella_pertussis	43	3	23	23	Off	Off
Bordetella_pertussis_137	3	0	0	0	On	Off
Bordetella_pertussis_18323	8	0	0	0	On	Off
Bordetella_petrii	85	10	10	10	Off	Off
Bordetella_trematum	52	6	10	10	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_str._Achema	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	1	0	0	0	On	Off
Borreliella_burgdorferi_N40	1	0	0	0	On	Off
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	0	0	0	On	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	0	0	0	On	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	149	22	33	33	Off	Off
Burkholderia_cepacia_ATCC_25416	56	9	38	38	Off	Off
Burkholderia_cepacia_JBK9	50	5	5	5	Off	Off
Burkholderia_gladioli	209	31	106	106	Off	Off
Burkholderia_gladioli_BSR3	80	13	21	21	Off	Off
Burkholderia_gladioli_pv._gladioli	154	28	73	73	Off	Off
Burkholderia_mallei	7	0	0	0	On	Off
Burkholderia_multivorans	264	21	40	40	Off	Off
Burkholderia_multivorans_ATCC_17616	77	7	19	19	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	52	8	24	24	Off	Off
Burkholderia_pseudomallei	133	13	80	80	Off	Off
Burkholderia_pseudomallei_1106b	2	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	7	4	26	26	Off	Off
Burkholderia_pseudomallei_B03	7	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	4	3	11	11	Off	Off
Burkholderia_pseudomallei_MSHR435	1	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	12	3	3	3	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	2	0	0	0	On	Off
Campylobacter_coli	1	0	0	0	On	Off
Campylobacter_coli_RM4661	2	0	0	0	On	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	4	0	0	0	On	Off
Campylobacter_showae	7	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	1	0	0	0	On	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	1	0	0	0	On	Off
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	1	0	0	0	On	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_amycolatum	7	2	3	3	Off	Off
Corynebacterium_bovis	96	7	7	7	Off	Off
Corynebacterium_crudilactis	2	0	0	0	On	Off
Corynebacterium_diphtheriae	10	2	8	8	Off	Off
Corynebacterium_diphtheriae_HC04	1	0	0	0	On	Off
Corynebacterium_jeikeium	5	2	2	2	Off	Off
Corynebacterium_jeikeium_K411	9	3	3	3	Off	Off
Corynebacterium_kroppenstedtii	9	1	2	2	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	4	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	32	3	3	3	Off	Off
Corynebacterium_matruchotii	12	0	0	0	On	Off
Corynebacterium_minutissimum	23	4	6	6	Off	Off
Corynebacterium_pseudotuberculosis	1	0	0	0	On	Off
Corynebacterium_pseudotuberculosis_Cp162	4	0	0	0	On	Off
Corynebacterium_renale	2	0	0	0	On	Off
Corynebacterium_segmentosum	4	0	0	0	On	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	137	23	24	24	Off	Off
Corynebacterium_stationis	1	0	0	0	On	Off
Corynebacterium_striatum	17	1	1	1	Off	Off
Corynebacterium_urealyticum	17	3	3	3	Off	Off
Corynebacterium_ureicelerivorans	20	2	2	2	Off	Off
Corynebacterium_xerosis	68	7	7	7	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	15	4	24	24	Off	Off
Coxiella_burnetii_Dugway_5J108-111	20	4	12	12	Off	Off
Coxiella_burnetii_str._Schperling	1	0	0	0	On	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	2	0	0	0	On	Off
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	2	0	0	0	On	Off
Enterococcus_faecium	4	0	0	0	On	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae_str._Fujisawa	1	0	0	0	On	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	49	4	4	4	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O126	1	0	0	0	On	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O158	6	1	1	1	Off	Off
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	1	0	0	0	On	Off
Francisella_tularensis_subsp._novicida	3	0	0	0	On	Off
Fusobacterium	189	29	122	122	Off	Off
Fusobacterium_canifelinum	47	8	8	8	Off	Off
Fusobacterium_gastrosuis	11	0	0	0	On	Off
Fusobacterium_gonidiaformans_ATCC_25563	1	0	0	0	On	Off
Fusobacterium_hwasookii	16	1	4	4	Off	Off
Fusobacterium_hwasookii_ChDC_F174	6	1	1	1	Off	Off
Fusobacterium_hwasookii_ChDC_F206	9	1	3	3	Off	Off
Fusobacterium_necrophorum	6	1	3	3	Off	Off
Fusobacterium_necrophorum_subsp._funduliforme	4	0	0	0	On	Off
Fusobacterium_necrophorum_subsp._necrophorum	8	1	1	1	Off	Off
Fusobacterium_nucleatum	49	10	55	55	Off	Off
Fusobacterium_nucleatum_subsp._animalis	64	11	42	42	Off	Off
Fusobacterium_nucleatum_subsp._animalis_21_1A	11	4	8	8	Off	Off
Fusobacterium_nucleatum_subsp._animalis_4_8	5	2	5	5	Off	Off
Fusobacterium_nucleatum_subsp._animalis_7_1	9	1	4	4	Off	Off
Fusobacterium_nucleatum_subsp._nucleatum	7	1	2	2	Off	Off
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	7	2	2	2	Off	Off
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	7	3	4	4	Off	Off
Fusobacterium_nucleatum_subsp._polymorphum	40	7	19	19	Off	Off
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	12	3	9	9	Off	Off
Fusobacterium_nucleatum_subsp._vincentii	18	1	4	4	Off	Off
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	9	3	10	10	Off	Off
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	8	1	1	1	Off	Off
Fusobacterium_periodonticum	2	1	1	1	Off	Off
Fusobacterium_pseudoperiodonticum	20	1	1	1	Off	Off
Fusobacterium_sp._oral_taxon_203	13	3	3	3	Off	Off
Fusobacterium_ulcerans	1	0	0	0	On	Off
Fusobacterium_ulcerans_ATCC_49185	1	1	1	1	Off	Off
Fusobacterium_varium_ATCC_27725	1	0	0	0	On	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	17	1	1	1	Off	Off
Haemophilus_influenzae_KR494	2	1	1	1	Off	Off
Haemophilus_influenzae_R2846	1	1	7	7	Off	Off
Haemophilus_influenzae_biotype_aegyptius	3	0	0	0	On	Off
Helicobacter_cinaedi	1	0	0	0	On	Off
Helicobacter_pylori	9	1	1	1	Off	Off
Helicobacter_pylori_Shi112	2	0	0	0	On	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	19	0	0	0	On	Off
Klebsiella_aerogenes_EA1509E	9	0	0	0	On	Off
Klebsiella_michiganensis	25	3	18	18	Off	Off
Klebsiella_michiganensis_KCTC_1686	4	0	0	0	On	Off
Klebsiella_oxytoca	21	1	1	1	Off	Off
Klebsiella_pneumoniae	27	4	11	11	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	5	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	2	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	3	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	1	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	7	0	0	0	On	Off
Legionella_lansingensis	9	3	3	3	Off	Off
Legionella_pneumophila	1	0	0	0	On	Off
Legionella_pneumophila_str._Corby	5	2	2	2	Off	Off
Legionella_pneumophila_subsp._fraseri	2	0	0	0	On	Off
Legionella_pneumophila_subsp._pascullei	3	0	0	0	On	Off
Legionella_pneumophila_subsp._pneumophila	6	0	0	0	On	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_biflexa_serovar_Patoc	2	0	0	0	On	Off
Leptospira_borgpetersenii	41	3	9	9	Off	Off
Leptospira_borgpetersenii_serovar_Ceylonica	39	1	3	3	Off	Off
Leptospira_broomii	0	0	0	0	na	na
Leptospira_fainei	0	0	0	0	na	na
Leptospira_inadai	0	0	0	0	na	na
Leptospira_interrogans	95	8	80	80	Off	Off
Leptospira_interrogans_serovar_Hardjo-prajitno	2	0	0	0	On	Off
Leptospira_kirschneri	0	0	0	0	na	na
Leptospira_kmetyi	0	0	0	0	na	na
Leptospira_licerasiae	0	0	0	0	na	na
Leptospira_noguchii	8	0	0	0	On	Off
Leptospira_santarosai	7	0	0	0	On	Off
Leptospira_weilii	170	31	75	75	Off	Off
Leptospira_wolffii	0	0	0	0	na	na
Listeria_monocytogenes	6	0	0	0	On	Off
Lumpy_skin_disease_virus	0	0	0	0	na	na
Lymphocryptovirus	0	0	0	0	na	na
Mannheimia_haemolytica	68	13	75	75	Off	Off
Mannheimia_haemolytica_D153	3	0	0	0	On	Off
Mannheimia_haemolytica_D174	2	1	7	7	Off	Off
Mannheimia_haemolytica_M42548	3	0	0	0	On	Off
Mannheimia_haemolytica_USDA-ARS-USMARC-183	2	0	0	0	On	Off
Mannheimia_haemolytica_USMARC_2286	2	0	0	0	On	Off
Measles_morbillivirus	0	0	0	0	na	na
Methanobrevibacter_oralis	0	0	0	0	na	na
Moraxella_catarrhalis	0	0	0	0	na	na
Moraxella_catarrhalis_BBH18	1	0	0	0	On	Off
Morbillivirus	0	0	0	0	na	na
Mycobacterium_avium	181	34	261	261	Off	Off
Mycobacterium_avium_subsp._avium	31	6	18	18	Off	Off
Mycobacterium_avium_subsp._hominissuis	120	16	22	22	Off	Off
Mycobacterium_avium_subsp._paratuberculosis	30	4	6	6	Off	Off
Mycobacterium_canettii	14	2	2	2	Off	Off
Mycobacterium_colombiense	0	0	0	0	na	na
Mycobacterium_colombiense_CECT_3035	78	11	11	11	Off	Off
Mycobacterium_intracellulare	110	8	9	9	Off	Off
Mycobacterium_intracellulare_subsp._yongonense	44	3	4	4	Off	Off
Mycobacterium_kansasii	154	18	28	28	Off	Off
Mycobacterium_leprae	0	0	0	0	na	na
Mycobacterium_leprae_Kyoto-2	8	0	0	0	On	Off
Mycobacterium_marseillense	52	5	5	5	Off	Off
Mycobacterium_sp._JS623	176	18	18	18	Off	Off
Mycobacterium_sp._YC-RL4	60	6	6	6	Off	Off
Mycobacterium_tuberculosis	54	10	35	35	Off	Off
Mycobacterium_tuberculosis_KZN_1435	29	3	14	14	Off	Off
Mycobacterium_tuberculosis_complex	63	7	49	49	Off	Off
Mycobacterium_tuberculosis_variant_africanum	0	0	0	0	na	na
Mycobacterium_tuberculosis_variant_bovis	0	0	0	0	na	na
Mycobacteroides_abscessus	151	17	61	61	Off	Off
Mycobacteroides_abscessus_subsp._abscessus	50	9	29	29	Off	Off
Mycobacteroides_abscessus_subsp._bolletii	5	0	0	0	On	Off
Mycobacteroides_abscessus_subsp._bolletii_50594	8	2	6	6	Off	Off
Mycobacteroides_abscessus_subsp._massiliense	25	2	16	16	Off	Off
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	12	2	19	19	Off	Off
Mycoplasma_haemocanis	0	0	0	0	na	na
Mycoplasma_haemofelis	0	0	0	0	na	na
Mycoplasma_haemofelis_str._Langford_1	3	0	0	0	On	Off
Mycoplasma_mycoides	0	0	0	0	na	na
Mycoplasma_ovipneumoniae	0	0	0	0	na	na
Mycoplasma_pneumoniae	0	0	0	0	na	na
Neisseria_elongata	0	0	0	0	na	na
Neisseria_elongata_subsp._glycolytica	5	0	0	0	On	Off
Neisseria_gonorrhoeae	7	3	19	19	Off	Off
Neisseria_gonorrhoeae_NG-k51.05	2	0	0	0	On	Off
Neisseria_meningitidis	11	2	4	4	Off	Off
Neisseria_meningitidis_8013	1	1	9	9	Off	Off
Neisseria_meningitidis_M01-240355	2	1	10	10	Off	Off
Neisseria_meningitidis_NZ-05/33	2	0	0	0	On	Off
Neisseria_mucosa	6	0	0	0	On	Off
Neisseria_sicca	6	3	3	3	Off	Off
Neisseria_subflava	0	0	0	0	na	na
Neisseria_weaveri	1	0	0	0	On	Off
Orthohepadnavirus	0	0	0	0	na	na
Orthopoxvirus	1	0	0	0	On	Off
Paraavulavirus	0	0	0	0	na	na
Parvimonas_micra	15	5	10	10	Off	Off
Pasteurella_multocida	14	1	1	1	Off	Off
Pasteurella_multocida_subsp._gallicida	1	0	0	0	On	Off
Pasteurella_multocida_subsp._multocida	3	0	0	0	On	Off
Pasteurella_multocida_subsp._multocida_OH4807	1	0	0	0	On	Off
Pasteurella_multocida_subsp._multocida_P1062	1	0	0	0	On	Off
Pasteurella_multocida_subsp._multocida_str._3480	1	0	0	0	On	Off
Peptostreptococcus_anaerobius	0	0	0	0	na	na
Polyomaviridae	0	0	0	0	na	na
Porphyromonas_gingivalis	18	4	17	17	Off	Off
Porphyromonas_gingivalis_AJW4	2	0	0	0	On	Off
Porphyromonas_gingivalis_TDC60	2	1	2	2	Off	Off
Porphyromonas_gingivalis_W83	0	0	0	0	na	na
Rickettsia_africae	0	0	0	0	na	na
Rickettsia_akari	0	0	0	0	na	na
Rickettsia_conorii	0	0	0	0	na	na
Rickettsia_felis	0	0	0	0	na	na
Rickettsia_japonica	0	0	0	0	na	na
Rickettsia_prowazekii	0	0	0	0	na	na
Rickettsia_rickettsii	0	0	0	0	na	na
Rickettsia_sibirica	0	0	0	0	na	na
Rickettsia_typhi	0	0	0	0	na	na
Salmonella_enterica	20	1	1	1	Off	Off
Salmonella_enterica_subsp._arizonae	1	0	0	0	On	Off
Salmonella_enterica_subsp._enterica	12	1	2	2	Off	Off
Salmonella_enterica_subsp._enterica_serovar_Derby	1	0	0	0	On	Off
Salmonella_enterica_subsp._enterica_serovar_Inverness	2	0	0	0	On	Off
Salmonella_enterica_subsp._enterica_serovar_Paratyphi_C_str._RKS4594	1	0	0	0	On	Off
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	1	0	0	0	On	Off
Salmonella_enterica_subsp._salamae	1	0	0	0	On	Off
Salmonella_enterica_subsp._salamae_serovar_55:k:z39_str._1315K	1	0	0	0	On	Off
Sheeppox_virus	0	0	0	0	na	na
Shigella_boydii	1	0	0	0	On	Off
