Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	120	13	13	13	Off	Off
Bordetella_bronchiseptica	46	5	5	5	Off	Off
Bordetella_genomosp._13	149	17	17	17	Off	Off
Bordetella_pertussis	42	2	9	9	Off	Off
Bordetella_pertussis_137	7	0	0	0	On	Off
Bordetella_pertussis_18323	8	1	8	8	Off	Off
Bordetella_petrii	113	15	15	15	Off	Off
Bordetella_trematum	56	9	14	14	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_abortus_bv._6_str._870	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	274	43	59	59	Off	Off
Burkholderia_cepacia_ATCC_25416	41	5	17	17	Off	Off
Burkholderia_cepacia_JBK9	56	8	9	9	Off	Off
Burkholderia_gladioli	269	33	84	84	Off	Off
Burkholderia_gladioli_BSR3	60	5	8	8	Off	Off
Burkholderia_gladioli_pv._gladioli	248	27	68	68	Off	Off
Burkholderia_mallei	16	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10229	2	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	7	4	7	7	Off	Off
Burkholderia_multivorans	254	25	54	54	Off	Off
Burkholderia_multivorans_ATCC_17616	75	14	42	42	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	61	4	8	8	Off	Off
Burkholderia_pseudomallei	224	34	63	63	Off	Off
Burkholderia_pseudomallei_1106b	21	7	8	8	Off	Off
Burkholderia_pseudomallei_1710a	3	2	2	2	Off	Off
Burkholderia_pseudomallei_1710b	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	2	2	10	10	Off	Off
