Node	NumberOfAssignedReads
Actinobacillus_equuli	23
Actinobacillus_pleuropneumoniae	43
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	6
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	8
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	11
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	113
Bordetella_bronchiseptica	152
Bordetella_genomosp._13	207
Bordetella_pertussis	25
Bordetella_pertussis_137	10
Bordetella_pertussis_18323	3
Bordetella_petrii	68
Bordetella_trematum	62
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	2
Brucella_suis	0
Brucella_suis_019	1
Burkholderia_cepacia	123
Burkholderia_cepacia_ATCC_25416	26
Burkholderia_cepacia_JBK9	77
Burkholderia_gladioli	344
Burkholderia_gladioli_BSR3	71
Burkholderia_gladioli_pv._gladioli	233
Burkholderia_mallei	7
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	252
Burkholderia_multivorans_ATCC_17616	61
Burkholderia_multivorans_ATCC_BAA-247	78
Burkholderia_pseudomallei	128
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710a	3
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	3
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	7
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	2
Burkholderia_pseudomallei_NCTC_13179	4
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	2
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	1
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	12
Corynebacterium_bovis	87
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	4
Corynebacterium_jeikeium	16
Corynebacterium_jeikeium_K411	7
Corynebacterium_kroppenstedtii	22
Corynebacterium_kroppenstedtii_DSM_44385	14
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	63
Corynebacterium_matruchotii	28
Corynebacterium_minutissimum	34
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	2
Corynebacterium_renale	12
Corynebacterium_segmentosum	11
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	201
Corynebacterium_stationis	3
Corynebacterium_striatum	22
Corynebacterium_urealyticum	39
Corynebacterium_ureicelerivorans	33
Corynebacterium_xerosis	90
Cowpox_virus	0
Coxiella_burnetii	7
Coxiella_burnetii_Dugway_5J108-111	8
Coxiella_burnetii_str._Schperling	7
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	2
Enterococcus_cecorum	14
Enterococcus_durans	0
Enterococcus_faecalis	1
Enterococcus_faecium	1
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	2
Enterococcus_hirae	1
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	41
Escherichia_coli_NCCP15648	2
Escherichia_coli_O111	0
Escherichia_coli_O121_str._RM8352	1
Escherichia_coli_O157:H7	1
Escherichia_coli_O158	2
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	1
Escherichia_coli_UTI89	2
Francisella_tularensis	0
Fusobacterium	4
Fusobacterium_canifelinum	1
Fusobacterium_mortiferum_ATCC_9817	4
Fusobacterium_necrophorum	1
Fusobacterium_nucleatum	2
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	2
Fusobacterium_nucleatum_subsp._vincentii	3
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_pseudoperiodonticum	5
Fusobacterium_ulcerans_ATCC_49185	1
Fusobacterium_varium_ATCC_27725	2
