Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	56	12	12	12	Off	Off
Actinobacillus_pleuropneumoniae	116	22	86	86	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	23	4	13	13	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	19	1	3	3	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	28	2	6	6	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	4	0	0	0	On	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	3	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	249	24	24	24	Off	Off
Bordetella_bronchiseptica	204	27	39	39	Off	Off
Bordetella_genomosp._13	307	37	37	37	Off	Off
Bordetella_pertussis	84	15	113	113	Off	Off
Bordetella_pertussis_137	13	0	0	0	On	Off
Bordetella_pertussis_18323	14	0	0	0	On	Off
Bordetella_petrii	215	20	20	20	Off	Off
Bordetella_trematum	197	21	39	39	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_afzelii_HLJ01	2	0	0	0	On	Off
Borreliella_burgdorferi	1	0	0	0	On	Off
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	4	1	1	1	Off	Off
Brucella_abortus_bv._6_str._870	3	1	1	1	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	3	1	2	2	Off	Off
Brucella_melitensis_bv._2_str._63/9	2	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	2	2	2	Off	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	460	54	102	102	Off	Off
Burkholderia_cepacia_ATCC_25416	179	23	97	97	Off	Off
Burkholderia_cepacia_JBK9	162	26	29	29	Off	Off
Burkholderia_gladioli	578	82	291	291	Off	Off
Burkholderia_gladioli_BSR3	164	16	22	22	Off	Off
Burkholderia_gladioli_pv._gladioli	448	62	153	153	Off	Off
Burkholderia_mallei	22	4	5	5	Off	Off
Burkholderia_mallei_NCTC_10229	4	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	10	2	2	2	Off	Off
Burkholderia_multivorans	894	112	285	285	Off	Off
Burkholderia_multivorans_ATCC_17616	257	32	109	109	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	312	29	85	85	Off	Off
Burkholderia_pseudomallei	382	52	182	182	Off	Off
Burkholderia_pseudomallei_1106b	8	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	9	5	6	6	Off	Off
Burkholderia_pseudomallei_1710b	7	2	4	4	Off	Off
Burkholderia_pseudomallei_7894	15	1	6	6	Off	Off
Burkholderia_pseudomallei_B03	8	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	15	3	4	4	Off	Off
Burkholderia_pseudomallei_MSHR2543	19	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR346	25	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR435	17	2	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	23	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	11	1	3	3	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	14	0	0	0	On	Off
Campylobacter_showae	1	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	1	0	0	0	On	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	5	0	0	0	On	Off
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_pneumoniae_AR39	1	1	1	1	Off	Off
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	2	0	0	0	On	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Chlamydia_trachomatis_6276	1	0	0	0	On	Off
Corynebacterium_ammoniagenes	73	10	10	10	Off	Off
Corynebacterium_amycolatum	16	4	9	9	Off	Off
Corynebacterium_bovis	126	16	17	17	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	15	3	3	3	Off	Off
Corynebacterium_diphtheriae_HC03	3	0	0	0	On	Off
Corynebacterium_jeikeium	20	0	0	0	On	Off
Corynebacterium_jeikeium_K411	48	4	9	9	Off	Off
Corynebacterium_kroppenstedtii	11	2	2	2	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	20	1	2	2	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	82	13	13	13	Off	Off
Corynebacterium_matruchotii	44	3	3	3	Off	Off
Corynebacterium_minutissimum	9	1	1	1	Off	Off
Corynebacterium_pseudotuberculosis	3	2	3	3	Off	Off
Corynebacterium_pseudotuberculosis_Cp162	3	0	0	0	On	Off
Corynebacterium_renale	17	3	3	3	Off	Off
Corynebacterium_segmentosum	21	3	3	3	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	299	34	34	34	Off	Off
Corynebacterium_stationis	1680	256	256	256	Off	Off
Corynebacterium_striatum	23	4	9	9	Off	Off
Corynebacterium_urealyticum	70	8	8	8	Off	Off
Corynebacterium_ureicelerivorans	61	5	5	5	Off	Off
Corynebacterium_xerosis	411	92	92	92	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	28	3	13	13	Off	Off
Coxiella_burnetii_Dugway_5J108-111	6	0	0	0	On	Off
Coxiella_burnetii_str._Schperling	8	1	2	2	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	1	0	0	0	On	Off
Enterococcus_avium	9	0	0	0	On	Off
Enterococcus_casseliflavus	1	0	0	0	On	Off
Enterococcus_casseliflavus_EC20	3	1	5	5	Off	Off
Enterococcus_cecorum	13	0	0	0	On	Off
Enterococcus_durans	41	3	7	7	Off	Off
Enterococcus_faecalis	41	6	42	42	Off	Off
Enterococcus_faecalis_ATCC_29212	1	0	0	0	On	Off
Enterococcus_faecalis_D32	1	0	0	0	On	Off
Enterococcus_faecalis_R712	9	2	20	20	Off	Off
Enterococcus_faecium	31	4	8	8	Off	Off
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	23	0	0	0	On	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_hirae_ATCC_9790	4	0	0	0	On	Off
Enterococcus_mundtii	0	0	0	0	na	na
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae_str._Fujisawa	1	0	0	0	On	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	56	7	8	8	Off	Off
Escherichia_coli_042	2	0	0	0	On	Off
Escherichia_coli_ETEC_H10407	1	0	0	0	On	Off
Escherichia_coli_K-12	2	0	0	0	On	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O145:NM	1	0	0	0	On	Off
Escherichia_coli_O157:H7	1	0	0	0	On	Off
Escherichia_coli_O26	0	0	0	0	na	na
Escherichia_coli_O7:K1_str._CE10	2	0	0	0	On	Off
Escherichia_coli_O80:H26	2	0	0	0	On	Off
Escherichia_coli_UMNK88	2	0	0	0	On	Off
Escherichia_coli_str._K-12_substr._MG1655	5	0	0	0	On	Off
Francisella_tularensis	8	0	0	0	On	Off
Francisella_tularensis_subsp._holarctica	1	0	0	0	On	Off
Francisella_tularensis_subsp._novicida	1	1	1	1	Off	Off
Fusobacterium	44	16	63	63	Off	Off
Fusobacterium_canifelinum	3	1	1	1	Off	Off
Fusobacterium_gastrosuis	3	1	1	1	Off	Off
Fusobacterium_hwasookii	2	0	0	0	On	Off
Fusobacterium_hwasookii_ChDC_F174	1	0	0	0	On	Off
Fusobacterium_hwasookii_ChDC_F206	1	1	2	2	Off	Off
Fusobacterium_mortiferum_ATCC_9817	1	0	0	0	On	Off
Fusobacterium_necrophorum	21	5	13	13	Off	Off
Fusobacterium_necrophorum_subsp._funduliforme	20	5	8	8	Off	Off
Fusobacterium_necrophorum_subsp._necrophorum	26	2	3	3	Off	Off
Fusobacterium_nucleatum	9	1	6	6	Off	Off
Fusobacterium_nucleatum_subsp._animalis	11	2	4	4	Off	Off
Fusobacterium_nucleatum_subsp._animalis_21_1A	1	1	1	1	Off	Off
Fusobacterium_nucleatum_subsp._animalis_7_1	1	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._nucleatum	1	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	5	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	1	1	1	1	Off	Off
Fusobacterium_nucleatum_subsp._polymorphum	12	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	4	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._vincentii	4	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	2	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	2	0	0	0	On	Off
Fusobacterium_pseudoperiodonticum	6	1	1	1	Off	Off
Fusobacterium_sp._oral_taxon_203	1	0	0	0	On	Off
Fusobacterium_ulcerans_ATCC_49185	3	0	0	0	On	Off
Fusobacterium_varium_ATCC_27725	1	0	0	0	On	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	36	6	11	11	Off	Off
Haemophilus_influenzae_10810	2	0	0	0	On	Off
Haemophilus_influenzae_2019	1	0	0	0	On	Off
Haemophilus_influenzae_CGSHiCZ412602	2	0	0	0	On	Off
Haemophilus_influenzae_F3031	1	0	0	0	On	Off
Haemophilus_influenzae_F3047	1	0	0	0	On	Off
Haemophilus_influenzae_KR494	2	1	4	4	Off	Off
Haemophilus_influenzae_R2846	2	0	0	0	On	Off
Haemophilus_influenzae_R2866	5	0	0	0	On	Off
Haemophilus_influenzae_biotype_aegyptius	2	0	0	0	On	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	21	1	1	1	Off	Off
Helicobacter_pylori_F57	2	0	0	0	On	Off
Helicobacter_pylori_Shi112	1	0	0	0	On	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	29	1	1	1	Off	Off
Klebsiella_aerogenes_EA1509E	6	0	0	0	On	Off
Klebsiella_michiganensis	34	5	8	8	Off	Off
Klebsiella_michiganensis_HKOPL1	4	0	0	0	On	Off
Klebsiella_michiganensis_KCTC_1686	1	0	0	0	On	Off
Klebsiella_oxytoca	34	1	5	5	Off	Off
Klebsiella_pneumoniae	42	4	25	25	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	6	1	10	10	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	2	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	2	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	7	1	3	3	Off	Off
Legionella_lansingensis	9	0	0	0	On	Off
Legionella_pneumophila	14	2	3	3	Off	Off
