Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	4
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	11
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	2
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	114
Bordetella_bronchiseptica	78
Bordetella_genomosp._13	134
Bordetella_pertussis	39
Bordetella_pertussis_137	12
Bordetella_pertussis_18323	4
Bordetella_petrii	154
Bordetella_trematum	83
Borrelia_crocidurae	0
Borrelia_crocidurae_str._Achema	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	2
Brucella_abortus_bv._6_str._870	2
Brucella_canis	1
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	2
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	12
Brucella_suis	0
Brucella_suis_bv._2	2
Burkholderia_cepacia	141
Burkholderia_cepacia_ATCC_25416	29
Burkholderia_cepacia_JBK9	58
Burkholderia_gladioli	293
Burkholderia_gladioli_BSR3	54
Burkholderia_gladioli_pv._gladioli	231
Burkholderia_mallei	9
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	231
Burkholderia_multivorans_ATCC_17616	49
Burkholderia_multivorans_ATCC_BAA-247	46
Burkholderia_pseudomallei	100
Burkholderia_pseudomallei_1106b	16
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	9
Burkholderia_pseudomallei_B03	8
Burkholderia_pseudomallei_MSHR1153	7
Burkholderia_pseudomallei_MSHR2543	2
Burkholderia_pseudomallei_MSHR346	4
Burkholderia_pseudomallei_MSHR435	6
Burkholderia_pseudomallei_NCTC_13179	6
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	1
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	3
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	3
Corynebacterium_amycolatum	10
Corynebacterium_bovis	66
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	16
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_HC04	5
Corynebacterium_diphtheriae_NCTC_13129	3
Corynebacterium_jeikeium	25
Corynebacterium_jeikeium_K411	32
Corynebacterium_kroppenstedtii	25
Corynebacterium_kroppenstedtii_DSM_44385	13
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	49
Corynebacterium_matruchotii	18
Corynebacterium_minutissimum	16
Corynebacterium_pseudotuberculosis	4
Corynebacterium_pseudotuberculosis_Cp162	3
Corynebacterium_renale	6
Corynebacterium_segmentosum	11
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	113
Corynebacterium_stationis	4
Corynebacterium_striatum	15
Corynebacterium_urealyticum	33
Corynebacterium_ureicelerivorans	22
Corynebacterium_xerosis	66
Cowpox_virus	0
Coxiella_burnetii	11
Coxiella_burnetii_str._Schperling	4
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_cecorum	0
Enterococcus_durans	1
Enterococcus_faecalis	1
Enterococcus_faecium	2
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Erythroparvovirus	0
Escherichia_coli	59
Escherichia_coli_NCCP15648	5
Escherichia_coli_O111	0
