Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	24	1	1	1	Off	Off
Bordetella_bronchiseptica	23	1	2	2	Off	Off
Bordetella_genomosp._13	28	4	4	4	Off	Off
Bordetella_pertussis	8	1	3	3	Off	Off
Bordetella_pertussis_137	2	1	7	7	Off	Off
Bordetella_petrii	12	2	2	2	Off	Off
Bordetella_trematum	16	4	5	5	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	0	0	0	On	Off
Brucella_melitensis_bv._2_str._63/9	2	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	46	5	8	8	Off	Off
Burkholderia_cepacia_ATCC_25416	10	5	28	28	Off	Off
Burkholderia_cepacia_JBK9	12	0	0	0	On	Off
Burkholderia_gladioli	46	2	2	2	Off	Off
Burkholderia_gladioli_BSR3	5	1	1	1	Off	Off
Burkholderia_gladioli_pv._gladioli	47	6	16	16	Off	Off
Burkholderia_mallei	2	2	2	2	Off	Off
Burkholderia_multivorans	85	8	19	19	Off	Off
Burkholderia_multivorans_ATCC_17616	26	5	11	11	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	23	4	11	11	Off	Off
Burkholderia_pseudomallei	22	4	20	20	Off	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_B03	3	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	1	0	0	0	On	Off
Burkholderia_pseudomallei_Pasteur_52237	1	1	2	2	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
