Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	5
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	18
Bordetella_bronchiseptica	14
Bordetella_genomosp._13	26
Bordetella_pertussis	9
Bordetella_pertussis_18323	3
Bordetella_petrii	16
Bordetella_trematum	17
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	22
Burkholderia_cepacia_ATCC_25416	11
Burkholderia_cepacia_JBK9	16
Burkholderia_gladioli	62
Burkholderia_gladioli_BSR3	15
Burkholderia_gladioli_pv._gladioli	45
Burkholderia_mallei	1
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	68
Burkholderia_multivorans_ATCC_17616	27
Burkholderia_multivorans_ATCC_BAA-247	16
Burkholderia_pseudomallei	49
Burkholderia_pseudomallei_1106b	14
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR435	2
Burkholderia_pseudomallei_NCTC_13179	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	1
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	2
Corynebacterium_bovis	25
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	1
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_jeikeium	7
Corynebacterium_jeikeium_K411	3
Corynebacterium_kroppenstedtii	10
Corynebacterium_kroppenstedtii_DSM_44385	13
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	25
Corynebacterium_matruchotii	1
Corynebacterium_minutissimum	3
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	2
Corynebacterium_segmentosum	3
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	29
Corynebacterium_stationis	2
Corynebacterium_striatum	2
Corynebacterium_urealyticum	9
Corynebacterium_ureicelerivorans	4
Corynebacterium_xerosis	14
Cowpox_virus	0
Coxiella_burnetii	0
Coxiella_burnetii_Dugway_5J108-111	3
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	1
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	0
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecalis_ATCC_29212	3
Enterococcus_faecium	3
Enterococcus_faecium_Com15	1
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	14
Escherichia_coli_042	1
Escherichia_coli_NCCP15648	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_UMN026	1
Francisella_tularensis	1
Fusobacterium	2
Fusobacterium_nucleatum	0
Fusobacterium_pseudoperiodonticum	1
Goatpox_virus	0
Haemophilus_influenzae	1
Helicobacter_cinaedi	0
Helicobacter_pylori	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
