Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	4
Bartonella_quintana	0
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	120
Bordetella_bronchiseptica	78
Bordetella_genomosp._13	141
Bordetella_pertussis	59
Bordetella_pertussis_137	6
Bordetella_pertussis_18323	14
Bordetella_petrii	113
Bordetella_trematum	86
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	4
Brucella_canis	0
Brucella_melitensis	1
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	5
Brucella_suis	2
Brucella_suis_bv._2	1
Burkholderia_cepacia	212
Burkholderia_cepacia_ATCC_25416	58
Burkholderia_cepacia_JBK9	67
Burkholderia_gladioli	324
Burkholderia_gladioli_BSR3	68
Burkholderia_gladioli_pv._gladioli	262
Burkholderia_mallei	12
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	303
Burkholderia_multivorans_ATCC_17616	100
Burkholderia_multivorans_ATCC_BAA-247	92
Burkholderia_pseudomallei	151
Burkholderia_pseudomallei_1106b	11
Burkholderia_pseudomallei_1710a	5
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_B03	3
Burkholderia_pseudomallei_MSHR1153	8
Burkholderia_pseudomallei_MSHR2543	8
Burkholderia_pseudomallei_MSHR346	5
Burkholderia_pseudomallei_MSHR435	8
Burkholderia_pseudomallei_NCTC_13179	9
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	4
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	1
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	4
Corynebacterium_amycolatum	8
Corynebacterium_bovis	94
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	12
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_jeikeium	16
Corynebacterium_jeikeium_K411	21
Corynebacterium_kroppenstedtii	15
Corynebacterium_kroppenstedtii_DSM_44385	9
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	53
Corynebacterium_matruchotii	31
Corynebacterium_minutissimum	9
Corynebacterium_pseudotuberculosis	3
Corynebacterium_pseudotuberculosis_Cp162	5
Corynebacterium_renale	11
Corynebacterium_segmentosum	13
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	179
Corynebacterium_stationis	10
Corynebacterium_striatum	30
Corynebacterium_urealyticum	40
Corynebacterium_ureicelerivorans	45
Corynebacterium_xerosis	101
Cowpox_virus	0
Coxiella_burnetii	10
Coxiella_burnetii_Dugway_5J108-111	3
Coxiella_burnetii_str._Schperling	6
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	2
Enterococcus_avium	0
Enterococcus_casseliflavus	5
Enterococcus_cecorum	0
Enterococcus_durans	1
Enterococcus_faecalis	2
Enterococcus_faecium	0
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	2
Enterococcus_hirae	0
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	52
Escherichia_coli_042	2
Escherichia_coli_APEC_O2-211	1
Escherichia_coli_E110019	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	1
Escherichia_coli_O26	0
Escherichia_coli_O26_str._RM8426	1
Francisella_tularensis	1
Francisella_tularensis_subsp._novicida	1
Fusobacterium	0
Fusobacterium_necrophorum_subsp._necrophorum	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._polymorphum	9
Goatpox_virus	0
Haemophilus_influenzae	1
Helicobacter_cinaedi	0
Helicobacter_pylori	12
Helicobacter_pylori_51	1
Helicobacter_pylori_F32	1
Helicobacter_pylori_PeCan4	2
Helicobacter_pylori_Shi112	7
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	30
Klebsiella_aerogenes_EA1509E	11
Klebsiella_michiganensis	29
Klebsiella_michiganensis_HKOPL1	3
Klebsiella_michiganensis_KCTC_1686	1
Klebsiella_oxytoca	19
Klebsiella_pneumoniae	19
Klebsiella_pneumoniae_subsp._pneumoniae	3
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	1
Klebsiella_pneumoniae_subsp._pneumoniae_PittNDM01	1
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Klebsiella_pneumoniae_subsp._rhinoscleromatis_SB3432	1
Legionella_anisa	4
Legionella_lansingensis	8
Legionella_pneumophila	7
Legionella_pneumophila_str._Corby	1
Legionella_pneumophila_subsp._fraseri	3
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	1
Leptospira_borgpetersenii_serovar_Ceylonica	2
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	10
Leptospira_interrogans_serovar_Bataviae	1
Leptospira_kirschneri	0
Leptospira_kmetyi	6
Leptospira_licerasiae	0
Leptospira_noguchii	2
Leptospira_santarosai	8
Leptospira_santarosai_serovar_Shermani_str._LT_821	17
Leptospira_weilii	11
Leptospira_wolffii	0
Listeria_monocytogenes	6
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	0
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	323
Mycobacterium_avium_subsp._avium	63
Mycobacterium_avium_subsp._hominissuis	176
Mycobacterium_avium_subsp._paratuberculosis	39
Mycobacterium_canettii	56
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	164
Mycobacterium_intracellulare	139
Mycobacterium_intracellulare_subsp._yongonense	108
Mycobacterium_kansasii	250
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	7
Mycobacterium_marseillense	76
Mycobacterium_sp._JS623	150
Mycobacterium_sp._YC-RL4	179
Mycobacterium_tuberculosis	86
Mycobacterium_tuberculosis_KZN_1435	79
Mycobacterium_tuberculosis_complex	127
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	134
Mycobacteroides_abscessus_subsp._abscessus	42
Mycobacteroides_abscessus_subsp._bolletii	11
Mycobacteroides_abscessus_subsp._bolletii_50594	3
Mycobacteroides_abscessus_subsp._massiliense	30
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	16
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_haemofelis_str._Langford_1	3
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	9
Neisseria_gonorrhoeae	6
Neisseria_gonorrhoeae_NG-k51.05	1
Neisseria_meningitidis	11
Neisseria_meningitidis_M0579	7
Neisseria_meningitidis_MC58	1
Neisseria_mucosa	1
Neisseria_sicca	3
Neisseria_subflava	1
Neisseria_weaveri	1
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	2
Pasteurella_multocida	3
Pasteurella_multocida_subsp._multocida	3
Pasteurella_multocida_subsp._multocida_str._HN06	1
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	5
Porphyromonas_gingivalis_A7A1-28	3
Porphyromonas_gingivalis_AJW4	2
Porphyromonas_gingivalis_ATCC_33277	1
Porphyromonas_gingivalis_TDC60	1
Porphyromonas_gingivalis_W83	1
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	37
Salmonella_enterica_subsp._VII	3
Salmonella_enterica_subsp._arizonae	2
Salmonella_enterica_subsp._diarizonae	1
Salmonella_enterica_subsp._diarizonae_serovar_61:k:1,5,(7)	2
Salmonella_enterica_subsp._enterica	17
Salmonella_enterica_subsp._enterica_serovar_Hillingdon_str._N1529-D3	2
Salmonella_enterica_subsp._enterica_serovar_India_str._SA20085604	2
Salmonella_enterica_subsp._enterica_serovar_Macclesfield_str._S-1643	2
Salmonella_enterica_subsp._enterica_serovar_Minnesota	1
