Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	28	9	9	9	Off	Off
Actinobacillus_pleuropneumoniae	6	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	6	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	2	1	1	1	Off	Off
Bartonella_henselae	6	2	4	4	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	279	42	42	42	Off	Off
Bordetella_bronchiseptica	199	26	29	29	Off	Off
Bordetella_genomosp._13	360	71	72	72	Off	Off
Bordetella_pertussis	85	10	59	59	Off	Off
Bordetella_pertussis_137	28	3	30	30	Off	Off
Bordetella_pertussis_18323	16	2	20	20	Off	Off
Bordetella_petrii	323	52	53	53	Off	Off
Bordetella_trematum	216	30	46	46	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	1	1	1	1	Off	Off
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_abortus_bv._6_str._870	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	2	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	1	1	1	Off	Off
Brucella_suis	3	2	2	2	Off	Off
Burkholderia_cepacia	182	22	34	34	Off	Off
Burkholderia_cepacia_ATCC_25416	74	2	9	9	Off	Off
Burkholderia_cepacia_JBK9	76	13	14	14	Off	Off
Burkholderia_gladioli	297	45	136	136	Off	Off
Burkholderia_gladioli_BSR3	105	13	17	17	Off	Off
Burkholderia_gladioli_pv._gladioli	258	41	90	90	Off	Off
Burkholderia_mallei	5	2	5	5	Off	Off
Burkholderia_mallei_NCTC_10229	2	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	5	4	8	8	Off	Off
Burkholderia_multivorans	372	62	125	125	Off	Off
Burkholderia_multivorans_ATCC_17616	94	15	59	59	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	94	19	68	68	Off	Off
Burkholderia_pseudomallei	203	39	149	149	Off	Off
Burkholderia_pseudomallei_1106b	24	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	6	1	6	6	Off	Off
Burkholderia_pseudomallei_1710b	11	0	0	0	On	Off
Burkholderia_pseudomallei_7894	9	3	17	17	Off	Off
Burkholderia_pseudomallei_B03	21	1	1	1	Off	Off
