Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	3
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	8
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	2
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	213
Bordetella_bronchiseptica	121
Bordetella_genomosp._13	219
Bordetella_pertussis	53
Bordetella_pertussis_137	10
Bordetella_pertussis_18323	18
Bordetella_petrii	167
Bordetella_trematum	126
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_abortus_bv._6_str._870	3
Brucella_canis	0
Brucella_melitensis	5
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Brucella_suis_bv._2	1
Burkholderia_cepacia	208
Burkholderia_cepacia_ATCC_25416	55
Burkholderia_cepacia_JBK9	63
Burkholderia_gladioli	336
Burkholderia_gladioli_BSR3	80
Burkholderia_gladioli_pv._gladioli	263
Burkholderia_mallei	6
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	370
Burkholderia_multivorans_ATCC_17616	146
Burkholderia_multivorans_ATCC_BAA-247	116
Burkholderia_pseudomallei	174
Burkholderia_pseudomallei_1106b	4
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	9
Burkholderia_pseudomallei_B03	6
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	8
Burkholderia_pseudomallei_MSHR346	10
Burkholderia_pseudomallei_MSHR435	16
Burkholderia_pseudomallei_NCTC_13179	4
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	1
Campylobacter_fetus	0
Campylobacter_fetus_subsp._fetus	1
Campylobacter_fetus_subsp._venerealis	2
Campylobacter_gracilis	3
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	2
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	1
Chlamydia_suis	2
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	7
Corynebacterium_amycolatum	10
Corynebacterium_bovis	51
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	19
Corynebacterium_diphtheriae_HC03	2
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_jeikeium	10
Corynebacterium_jeikeium_K411	22
Corynebacterium_kroppenstedtii	15
Corynebacterium_kroppenstedtii_DSM_44385	31
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	26
Corynebacterium_matruchotii	23
Corynebacterium_minutissimum	18
Corynebacterium_pseudotuberculosis	2
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	7
Corynebacterium_segmentosum	20
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	98
Corynebacterium_stationis	16
Corynebacterium_striatum	20
Corynebacterium_urealyticum	14
Corynebacterium_ureicelerivorans	59
Corynebacterium_xerosis	41
Cowpox_virus	0
Coxiella_burnetii	34
Coxiella_burnetii_Dugway_5J108-111	8
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	8
Enterococcus_casseliflavus_EC20	7
Enterococcus_cecorum	3
Enterococcus_durans	0
Enterococcus_faecalis	4
Enterococcus_faecium	18
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	4
Enterococcus_hirae_ATCC_9790	7
Enterococcus_mundtii	6
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	4
Erysipelothrix_rhusiopathiae_str._Fujisawa	18
Erythroparvovirus	0
Escherichia_coli	40
Escherichia_coli_APEC_O2-211	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O25:H4	1
Escherichia_coli_O26	0
Escherichia_coli_UMN026	1
Escherichia_coli_str._K-12_substr._MG1655star	2
