Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	36
Bordetella_bronchiseptica	12
Bordetella_genomosp._13	25
Bordetella_pertussis	4
Bordetella_pertussis_137	1
Bordetella_petrii	21
Bordetella_trematum	16
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_suis	0
Burkholderia_cepacia	28
Burkholderia_cepacia_ATCC_25416	14
Burkholderia_cepacia_JBK9	18
Burkholderia_gladioli	52
Burkholderia_gladioli_BSR3	12
Burkholderia_gladioli_pv._gladioli	54
Burkholderia_mallei	2
Burkholderia_mallei_NCTC_10229	3
Burkholderia_multivorans	90
Burkholderia_multivorans_ATCC_17616	35
Burkholderia_multivorans_ATCC_BAA-247	18
Burkholderia_pseudomallei	37
Burkholderia_pseudomallei_1106b	4
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	6
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR2543	2
Burkholderia_pseudomallei_MSHR346	4
Burkholderia_pseudomallei_MSHR435	1
Burkholderia_pseudomallei_NCTC_13179	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	4
Corynebacterium_bovis	6
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	2
Corynebacterium_jeikeium	5
Corynebacterium_jeikeium_K411	1
Corynebacterium_kroppenstedtii	0
Corynebacterium_kroppenstedtii_DSM_44385	3
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	3
Corynebacterium_matruchotii	6
Corynebacterium_minutissimum	5
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	1
Corynebacterium_segmentosum	4
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	12
Corynebacterium_stationis	2
Corynebacterium_striatum	5
Corynebacterium_urealyticum	0
Corynebacterium_ureicelerivorans	5
Corynebacterium_xerosis	3
Cowpox_virus	0
Coxiella_burnetii	1
Coxiella_burnetii_Dugway_5J108-111	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	1
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_cecorum	0
Enterococcus_durans	1
Enterococcus_faecalis	2
Enterococcus_faecalis_R712	1
Enterococcus_faecium	2
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	0
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	9
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	1
Fusobacterium_nucleatum	1
Goatpox_virus	0
Haemophilus_influenzae	1
Helicobacter_cinaedi	1
Helicobacter_pylori	2
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	0
Klebsiella_michiganensis	2
Klebsiella_oxytoca	2
Klebsiella_pneumoniae	4
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	2
Legionella_lansingensis	3
