Node	NumberOfAssignedReads
Actinobacillus_equuli	3
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	5
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	5
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	152
Bordetella_bronchiseptica	179
Bordetella_genomosp._13	230
Bordetella_pertussis	61
Bordetella_pertussis_137	18
Bordetella_pertussis_18323	13
Bordetella_petrii	128
Bordetella_trematum	91
Borrelia_crocidurae	0
Borrelia_crocidurae_DOU	1
Borrelia_crocidurae_str._Achema	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	1
Brucella_melitensis	0
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_suis	4
Brucella_suis_019	2
Brucella_suis_bv._2	1
Burkholderia_cepacia	347
Burkholderia_cepacia_ATCC_25416	155
Burkholderia_cepacia_JBK9	177
Burkholderia_gladioli	369
Burkholderia_gladioli_BSR3	68
Burkholderia_gladioli_pv._gladioli	297
Burkholderia_mallei	22
Burkholderia_mallei_NCTC_10247	12
Burkholderia_multivorans	748
Burkholderia_multivorans_ATCC_17616	213
Burkholderia_multivorans_ATCC_BAA-247	192
Burkholderia_pseudomallei	265
Burkholderia_pseudomallei_1106b	10
Burkholderia_pseudomallei_1710a	7
Burkholderia_pseudomallei_1710b	5
Burkholderia_pseudomallei_7894	11
Burkholderia_pseudomallei_B03	7
Burkholderia_pseudomallei_MSHR1153	6
Burkholderia_pseudomallei_MSHR2543	8
Burkholderia_pseudomallei_MSHR346	13
Burkholderia_pseudomallei_MSHR435	6
Burkholderia_pseudomallei_NCTC_13179	10
Burkholderia_pseudomallei_Pasteur_52237	4
Campylobacter_coli	0
Campylobacter_fetus	0
