Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	0	0	0	On	Off
Actinobacillus_pleuropneumoniae	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	10	2	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	2	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	258	22	22	22	Off	Off
Bordetella_bronchiseptica	162	14	23	23	Off	Off
Bordetella_genomosp._13	237	27	27	27	Off	Off
Bordetella_pertussis	96	10	95	95	Off	Off
Bordetella_pertussis_137	15	1	3	3	Off	Off
Bordetella_pertussis_18323	36	4	10	10	Off	Off
Bordetella_petrii	211	36	36	36	Off	Off
Bordetella_trematum	141	7	11	11	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	2	0	0	0	On	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	6	1	3	3	Off	Off
Brucella_abortus_bv._6_str._870	6	0	0	0	On	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	9	2	3	3	Off	Off
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	7	0	0	0	On	Off
Brucella_suis	4	0	0	0	On	Off
Brucella_suis_bv._2	6	0	0	0	On	Off
Burkholderia_cepacia	352	47	61	61	Off	Off
Burkholderia_cepacia_ATCC_25416	142	21	76	76	Off	Off
Burkholderia_cepacia_JBK9	202	19	25	25	Off	Off
Burkholderia_gladioli	616	66	238	238	Off	Off
Burkholderia_gladioli_BSR3	185	8	13	13	Off	Off
Burkholderia_gladioli_pv._gladioli	630	81	195	195	Off	Off
Burkholderia_mallei	10	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10229	4	4	4	4	Off	Off
Burkholderia_multivorans	653	74	210	210	Off	Off
Burkholderia_multivorans_ATCC_17616	172	19	60	60	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	242	30	108	108	Off	Off
Burkholderia_pseudomallei	358	52	216	216	Off	Off
Burkholderia_pseudomallei_1106b	14	1	1	1	Off	Off
Burkholderia_pseudomallei_1710a	5	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	1	1	3	3	Off	Off
Burkholderia_pseudomallei_7894	12	1	2	2	Off	Off
Burkholderia_pseudomallei_B03	11	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR1153	11	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	15	5	7	7	Off	Off
Burkholderia_pseudomallei_MSHR346	17	5	10	10	Off	Off
Burkholderia_pseudomallei_MSHR435	15	2	3	3	Off	Off
Burkholderia_pseudomallei_NCTC_13179	8	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	7	1	2	2	Off	Off
Campylobacter_coli	1	0	0	0	On	Off
Campylobacter_fetus	1	0	0	0	On	Off
Campylobacter_gracilis	16	1	2	2	Off	Off
Campylobacter_showae	10	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	1	0	0	0	On	Off
Chlamydia_muridarum	1	1	1	1	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	6	2	2	2	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	6	1	1	1	Off	Off
Corynebacterium_amycolatum	21	1	1	1	Off	Off
Corynebacterium_bovis	182	19	19	19	Off	Off
Corynebacterium_crudilactis	4	0	0	0	On	Off
Corynebacterium_diphtheriae	12	2	5	5	Off	Off
Corynebacterium_diphtheriae_HC03	2	0	0	0	On	Off
Corynebacterium_jeikeium	52	10	10	10	Off	Off
Corynebacterium_jeikeium_K411	54	4	7	7	Off	Off
Corynebacterium_kroppenstedtii	18	2	2	2	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	21	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	123	8	8	8	Off	Off
Corynebacterium_matruchotii	44	2	2	2	Off	Off
Corynebacterium_minutissimum	47	2	3	3	Off	Off
Corynebacterium_pseudotuberculosis	6	0	0	0	On	Off
Corynebacterium_pseudotuberculosis_Cp162	1	0	0	0	On	Off
Corynebacterium_renale	23	0	0	0	On	Off
Corynebacterium_segmentosum	14	1	1	1	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	750	65	65	65	Off	Off
Corynebacterium_stationis	17	0	0	0	On	Off
