Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	2	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	3	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	2	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	9	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	4	2	2	2	Off	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	137	21	21	21	Off	Off
Bordetella_bronchiseptica	126	29	44	44	Off	Off
Bordetella_genomosp._13	164	28	28	28	Off	Off
Bordetella_pertussis	48	11	85	85	Off	Off
Bordetella_pertussis_137	11	2	19	19	Off	Off
Bordetella_pertussis_18323	8	0	0	0	On	Off
Bordetella_petrii	144	30	30	30	Off	Off
Bordetella_trematum	126	24	39	39	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	1	0	0	0	On	Off
Borreliella_burgdorferi	1	0	0	0	On	Off
Borreliella_garinii	1	0	0	0	On	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	1	0	0	0	On	Off
Burkholderia_cepacia	225	26	40	40	Off	Off
Burkholderia_cepacia_ATCC_25416	76	7	28	28	Off	Off
Burkholderia_cepacia_JBK9	76	17	23	23	Off	Off
Burkholderia_gladioli	303	49	159	159	Off	Off
Burkholderia_gladioli_BSR3	61	7	8	8	Off	Off
Burkholderia_gladioli_pv._gladioli	235	33	86	86	Off	Off
Burkholderia_mallei	12	2	12	12	Off	Off
Burkholderia_mallei_NCTC_10229	2	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	7	1	2	2	Off	Off
Burkholderia_multivorans	361	55	116	116	Off	Off
Burkholderia_multivorans_ATCC_17616	101	15	41	41	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	113	16	45	45	Off	Off
Burkholderia_pseudomallei	183	24	92	92	Off	Off
Burkholderia_pseudomallei_1106b	7	1	3	3	Off	Off
Burkholderia_pseudomallei_1710a	4	2	3	3	Off	Off
Burkholderia_pseudomallei_1710b	4	0	0	0	On	Off
Burkholderia_pseudomallei_7894	6	1	1	1	Off	Off
Burkholderia_pseudomallei_B03	11	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	9	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR2543	11	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR346	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	8	1	4	4	Off	Off
Burkholderia_pseudomallei_NCTC_13179	10	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	6	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	7	0	0	0	On	Off
