Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	8	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	2	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	102	23	23	23	Off	Off
Bordetella_bronchiseptica	80	19	21	21	Off	Off
Bordetella_genomosp._13	103	10	10	10	Off	Off
Bordetella_pertussis	41	6	44	44	Off	Off
Bordetella_pertussis_137	11	6	45	45	Off	Off
Bordetella_pertussis_18323	2	0	0	0	On	Off
Bordetella_petrii	59	17	17	17	Off	Off
Bordetella_trematum	54	5	8	8	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	4	1	1	1	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_suis_019	2	0	0	0	On	Off
Burkholderia_cepacia	237	33	52	52	Off	Off
Burkholderia_cepacia_ATCC_25416	103	15	78	78	Off	Off
Burkholderia_cepacia_JBK9	121	19	22	22	Off	Off
Burkholderia_gladioli	504	55	169	169	Off	Off
Burkholderia_gladioli_BSR3	84	14	20	20	Off	Off
Burkholderia_gladioli_pv._gladioli	378	34	105	105	Off	Off
Burkholderia_mallei	14	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10229	2	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	2	0	0	0	On	Off
Burkholderia_multivorans	471	76	292	292	Off	Off
Burkholderia_multivorans_ATCC_17616	131	16	62	62	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	142	16	48	48	Off	Off
Burkholderia_pseudomallei	201	31	55	55	Off	Off
Burkholderia_pseudomallei_1106b	14	1	3	3	Off	Off
Burkholderia_pseudomallei_1710a	8	4	15	15	Off	Off
