Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	66	6	6	6	Off	Off
Actinobacillus_pleuropneumoniae	170	32	95	95	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	39	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	28	5	9	9	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	40	6	12	12	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	7	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	3	0	0	0	On	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	182	24	25	25	Off	Off
Bordetella_bronchiseptica	127	12	16	16	Off	Off
Bordetella_genomosp._13	202	19	19	19	Off	Off
Bordetella_pertussis	93	9	68	68	Off	Off
Bordetella_pertussis_137	18	3	28	28	Off	Off
Bordetella_pertussis_18323	15	1	1	1	Off	Off
Bordetella_petrii	129	15	15	15	Off	Off
Bordetella_trematum	123	8	14	14	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	2	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	13	0	0	0	On	Off
Brucella_suis	0	0	0	0	na	na
Brucella_suis_019	2	1	1	1	Off	Off
Brucella_suis_bv._2	1	0	0	0	On	Off
Burkholderia_cepacia	213	22	29	29	Off	Off
Burkholderia_cepacia_ATCC_25416	61	8	30	30	Off	Off
Burkholderia_cepacia_JBK9	88	11	11	11	Off	Off
Burkholderia_gladioli	548	63	225	225	Off	Off
Burkholderia_gladioli_BSR3	112	22	26	26	Off	Off
Burkholderia_gladioli_pv._gladioli	403	34	84	84	Off	Off
Burkholderia_mallei	4	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10229	1	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	1	0	0	0	On	Off
Burkholderia_multivorans	359	44	116	116	Off	Off
Burkholderia_multivorans_ATCC_17616	92	9	29	29	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	109	7	10	10	Off	Off
Burkholderia_pseudomallei	148	21	70	70	Off	Off
Burkholderia_pseudomallei_1106b	7	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	8	5	5	5	Off	Off
Burkholderia_pseudomallei_1710b	2	0	0	0	On	Off
Burkholderia_pseudomallei_7894	15	4	17	17	Off	Off
Burkholderia_pseudomallei_B03	11	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	8	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	12	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR346	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	8	0	0	0	On	Off
Burkholderia_pseudomallei_NCTC_13179	11	0	0	0	On	Off
Burkholderia_pseudomallei_Pasteur_52237	3	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
