Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	26	26	27	27	Off	Off
Bordetella_bronchiseptica	20	20	37	37	Off	Off
Bordetella_genomosp._13	29	29	29	29	Off	Off
Bordetella_pertussis	8	8	39	39	Off	Off
Bordetella_pertussis_137	2	2	30	30	Off	Off
Bordetella_pertussis_18323	2	2	7	7	Off	Off
Bordetella_petrii	28	28	29	29	Off	Off
Bordetella_trematum	18	18	27	27	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_afzelii_Tom3107	1	1	1	1	Off	Off
Borreliella_burgdorferi	1	1	4	4	Off	Off
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	1	1	1	Off	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	42	42	58	58	Off	Off
Burkholderia_cepacia_ATCC_25416	4	4	28	28	Off	Off
Burkholderia_cepacia_JBK9	9	9	13	13	Off	Off
Burkholderia_gladioli	48	48	135	135	Off	Off
Burkholderia_gladioli_BSR3	8	8	21	21	Off	Off
Burkholderia_gladioli_pv._gladioli	48	48	128	128	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_mallei_NCTC_10247	1	1	3	3	Off	Off
Burkholderia_multivorans	38	38	112	112	Off	Off
Burkholderia_multivorans_ATCC_17616	14	14	33	33	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	10	10	21	21	Off	Off
Burkholderia_pseudomallei	26	26	97	97	Off	Off
Burkholderia_pseudomallei_1710b	2	2	5	5	Off	Off
Burkholderia_pseudomallei_7894	1	1	3	3	Off	Off
Burkholderia_pseudomallei_B03	3	3	4	4	Off	Off
Burkholderia_pseudomallei_MSHR1153	4	4	11	11	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	4	4	Off	Off
Burkholderia_pseudomallei_MSHR435	3	3	4	4	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	1	1	2	2	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	2	2	4	4	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	1	1	1	1	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	2	2	2	2	Off	Off
Chlamydia_suis	1	1	2	2	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_amycolatum	2	2	2	2	Off	Off
Corynebacterium_bovis	7	7	7	7	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	2	2	13	13	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	1	1	6	6	Off	Off
Corynebacterium_jeikeium	3	3	3	3	Off	Off
Corynebacterium_jeikeium_K411	1	1	2	2	Off	Off
Corynebacterium_kroppenstedtii	5	5	5	5	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	6	6	6	6	Off	Off
Corynebacterium_matruchotii	1	1	2	2	Off	Off
Corynebacterium_minutissimum	3	3	6	6	Off	Off
Corynebacterium_pseudotuberculosis	2	2	6	6	Off	Off
Corynebacterium_pseudotuberculosis_Cp162	1	1	1	1	Off	Off
Corynebacterium_renale	2	2	2	2	Off	Off
Corynebacterium_segmentosum	3	3	3	3	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	18	18	18	18	Off	Off
Corynebacterium_stationis	1	1	1	1	Off	Off
Corynebacterium_striatum	1	1	2	2	Off	Off
Corynebacterium_urealyticum	3	3	3	3	Off	Off
Corynebacterium_ureicelerivorans	6	6	6	6	Off	Off
Corynebacterium_xerosis	12	12	13	13	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	12	12	40	40	Off	Off
Coxiella_burnetii_Dugway_5J108-111	2	2	6	6	Off	Off
Coxiella_burnetii_str._Schperling	2	2	6	6	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	3	3	7	7	Off	Off
Enterococcus_cecorum	2	2	2	2	Off	Off
Enterococcus_durans	3	3	7	7	Off	Off
Enterococcus_faecalis	1	1	1	1	Off	Off
Enterococcus_faecium	0	0	0	0	na	na
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae_str._Fujisawa	1	1	4	4	Off	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	15	15	155	155	Off	Off
Escherichia_coli_042	1	1	1	1	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O145:H28_str._RM13514	1	1	1	1	Off	Off
Escherichia_coli_O145_str._RM9872	1	1	9	9	Off	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	2	2	8	8	Off	Off
Fusobacterium_canifelinum	1	1	1	1	Off	Off
Fusobacterium_hwasookii_ChDC_F174	1	1	2	2	Off	Off
Fusobacterium_hwasookii_ChDC_F206	1	1	1	1	Off	Off
Fusobacterium_nucleatum	1	1	13	13	Off	Off
Fusobacterium_pseudoperiodonticum	1	1	1	1	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	1	1	2	2	Off	Off
Helicobacter_cinaedi	1	1	1	1	Off	Off
Helicobacter_pylori	2	2	2	2	Off	Off
Helicobacter_pylori_J99	1	1	2	2	Off	Off
Helicobacter_pylori_PeCan18	1	1	1	1	Off	Off
Helicobacter_pylori_UM037	1	1	12	12	Off	Off
Helicobacter_pylori_oki154	1	1	1	1	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	3	3	3	3	Off	Off
Klebsiella_aerogenes_EA1509E	4	4	17	17	Off	Off
Klebsiella_michiganensis	7	7	15	15	Off	Off
Klebsiella_oxytoca	9	9	19	19	Off	Off
Klebsiella_pneumoniae	9	9	227	227	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	1	1	73	73	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH24	1	1	6	6	Off	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	3	3	5	5	Off	Off
Legionella_lansingensis	6	6	6	6	Off	Off
Legionella_pneumophila	2	2	9	9	Off	Off
Legionella_pneumophila_subsp._fraseri	1	1	3	3	Off	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_biflexa_serovar_Patoc	3	3	3	3	Off	Off
Leptospira_borgpetersenii	0	0	0	0	na	na
