Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	4	4	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	15	15	15	15	Off	Off
Bordetella_bronchiseptica	10	10	18	18	Off	Off
Bordetella_genomosp._13	22	22	22	22	Off	Off
Bordetella_pertussis	4	4	59	59	Off	Off
Bordetella_pertussis_137	1	1	1	1	Off	Off
Bordetella_pertussis_18323	3	3	30	30	Off	Off
Bordetella_petrii	5	5	5	5	Off	Off
Bordetella_trematum	9	9	14	14	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	1	1	1	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	16	16	26	26	Off	Off
Burkholderia_cepacia_ATCC_25416	4	4	16	16	Off	Off
Burkholderia_cepacia_JBK9	5	5	6	6	Off	Off
Burkholderia_gladioli	25	25	79	79	Off	Off
Burkholderia_gladioli_BSR3	11	11	19	19	Off	Off
Burkholderia_gladioli_pv._gladioli	32	32	69	69	Off	Off
Burkholderia_mallei	3	3	7	7	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	2	2	Off	Off
Burkholderia_multivorans	19	19	43	43	Off	Off
Burkholderia_multivorans_ATCC_17616	3	3	5	5	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	9	9	29	29	Off	Off
Burkholderia_pseudomallei	28	28	227	227	Off	Off
Burkholderia_pseudomallei_1106b	3	3	4	4	Off	Off
Burkholderia_pseudomallei_1710a	1	1	2	2	Off	Off
Burkholderia_pseudomallei_1710b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR1153	4	4	6	6	Off	Off
Burkholderia_pseudomallei_MSHR2543	3	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	2	2	3	3	Off	Off
