Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	185	185	185	185	Off	Off
Actinobacillus_pleuropneumoniae	478	478	1431	1431	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	64	64	174	174	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	114	114	293	293	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	92	92	235	235	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	11	11	13	13	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	17	17	20	20	Off	Off
Bordetella_bronchiseptica	13	13	20	20	Off	Off
Bordetella_genomosp._13	19	19	19	19	Off	Off
Bordetella_pertussis	6	6	41	41	Off	Off
Bordetella_pertussis_18323	2	2	7	7	Off	Off
Bordetella_petrii	9	9	10	10	Off	Off
Bordetella_trematum	8	8	13	13	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	23	23	39	39	Off	Off
Burkholderia_cepacia_ATCC_25416	3	3	6	6	Off	Off
Burkholderia_cepacia_JBK9	9	9	12	12	Off	Off
Burkholderia_gladioli	35	35	97	97	Off	Off
Burkholderia_gladioli_BSR3	3	3	6	6	Off	Off
Burkholderia_gladioli_pv._gladioli	32	32	88	88	Off	Off
Burkholderia_mallei	2	2	7	7	Off	Off
Burkholderia_multivorans	22	22	44	44	Off	Off
Burkholderia_multivorans_ATCC_17616	3	3	5	5	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	6	6	18	18	Off	Off
Burkholderia_pseudomallei	15	15	47	47	Off	Off
Burkholderia_pseudomallei_1710a	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	3	3	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_RM4661	1	1	4	4	Off	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	1	2	2	Off	Off
Campylobacter_showae	9	9	10	10	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_amycolatum	1	1	1	1	Off	Off
Corynebacterium_bovis	12	12	12	12	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_diphtheriae_HC03	5	5	17	17	Off	Off
Corynebacterium_diphtheriae_HC04	1	1	7	7	Off	Off
Corynebacterium_jeikeium	3	3	3	3	Off	Off
Corynebacterium_jeikeium_K411	4	4	7	7	Off	Off
Corynebacterium_kroppenstedtii	4	4	4	4	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	1	1	3	3	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	9	9	14	14	Off	Off
Corynebacterium_matruchotii	3	3	4	4	Off	Off
Corynebacterium_minutissimum	7	7	12	12	Off	Off
Corynebacterium_pseudotuberculosis	4	4	6	6	Off	Off
Corynebacterium_pseudotuberculosis_Cp162	1	1	5	5	Off	Off
