Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	102	102	102	102	Off	Off
Actinobacillus_pleuropneumoniae	228	228	716	716	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	44	44	142	142	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	53	53	143	143	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	50	50	130	130	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	12	12	15	15	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	3	3	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	19	19	20	20	Off	Off
Bordetella_bronchiseptica	15	15	19	19	Off	Off
Bordetella_genomosp._13	29	29	29	29	Off	Off
Bordetella_pertussis	11	11	107	107	Off	Off
Bordetella_pertussis_137	3	3	34	34	Off	Off
Bordetella_pertussis_18323	3	3	32	32	Off	Off
Bordetella_petrii	34	34	34	34	Off	Off
Bordetella_trematum	24	24	36	36	Off	Off
Borrelia_crocidurae	1	1	2	2	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	1	1	1	1	Off	Off
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	24	24	41	41	Off	Off
Burkholderia_cepacia_ATCC_25416	10	10	45	45	Off	Off
Burkholderia_cepacia_JBK9	3	3	3	3	Off	Off
Burkholderia_gladioli	41	41	160	160	Off	Off
Burkholderia_gladioli_BSR3	9	9	17	17	Off	Off
Burkholderia_gladioli_pv._gladioli	36	36	77	77	Off	Off
Burkholderia_mallei	1	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	2	2	5	5	Off	Off
Burkholderia_multivorans	42	42	127	127	Off	Off
Burkholderia_multivorans_ATCC_17616	5	5	20	20	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	6	6	21	21	Off	Off
Burkholderia_pseudomallei	15	15	103	103	Off	Off
Burkholderia_pseudomallei_1106b	1	1	4	4	Off	Off
Burkholderia_pseudomallei_7894	1	1	7	7	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	1	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	1	1	4	4	Off	Off
Campylobacter_fetus_subsp._venerealis_str._84-112	1	1	3	3	Off	Off
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	5	5	5	5	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	1	1	2	2	Off	Off
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_amycolatum	3	3	4	4	Off	Off
Corynebacterium_bovis	6	6	6	6	Off	Off
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	6	6	34	34	Off	Off
Corynebacterium_jeikeium	1	1	1	1	Off	Off
Corynebacterium_jeikeium_K411	3	3	5	5	Off	Off
Corynebacterium_kroppenstedtii	3	3	3	3	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	2	2	4	4	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	12	12	12	12	Off	Off
Corynebacterium_matruchotii	1	1	1	1	Off	Off
Corynebacterium_minutissimum	4	4	7	7	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_renale	2	2	2	2	Off	Off
Corynebacterium_segmentosum	2	2	2	2	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	17	17	18	18	Off	Off
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_striatum	18	18	24	24	Off	Off
Corynebacterium_urealyticum	3	3	3	3	Off	Off
Corynebacterium_ureicelerivorans	7	7	7	7	Off	Off
Corynebacterium_xerosis	8	8	8	8	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	1	1	6	6	Off	Off
Coxiella_burnetii_str._Schperling	3	3	9	9	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	17	17	19	19	Off	Off
Enterococcus_casseliflavus	13	13	29	29	Off	Off
Enterococcus_casseliflavus_EC20	13	13	50	50	Off	Off
Enterococcus_cecorum	2	2	4	4	Off	Off
Enterococcus_durans	2	2	2	2	Off	Off
Enterococcus_faecalis	3	3	8	8	Off	Off
Enterococcus_faecalis_R712	1	1	31	31	Off	Off
Enterococcus_faecium	3	3	21	21	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	3	3	4	4	Off	Off
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	1	1	1	1	Off	Off
Erysipelothrix_rhusiopathiae_str._Fujisawa	1	1	7	7	Off	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	34	34	182	182	Off	Off
Escherichia_coli_Nissle_1917	1	1	16	16	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O139	1	1	2	2	Off	Off
Escherichia_coli_O150	1	1	1	1	Off	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O158	3	3	15	15	Off	Off
Escherichia_coli_O25:NM	1	1	9	9	Off	Off
Escherichia_coli_O26	0	0	0	0	na	na
Escherichia_coli_O78	1	1	4	4	Off	Off
Escherichia_coli_O7:K1_str._CE10	1	1	1	1	Off	Off
Escherichia_coli_PMV-1	1	1	5	5	Off	Off
Escherichia_coli_UMNF18	1	1	1	1	Off	Off
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	254	254	2413	2413	Off	Off
Fusobacterium_canifelinum	45	45	46	46	Off	Off
Fusobacterium_gastrosuis	19	19	19	19	Off	Off
Fusobacterium_gonidiaformans_ATCC_25563	1	1	1	1	Off	Off
Fusobacterium_hwasookii	19	19	43	43	Off	Off
Fusobacterium_hwasookii_ChDC_F174	9	9	12	12	Off	Off
Fusobacterium_hwasookii_ChDC_F206	16	16	27	27	Off	Off
Fusobacterium_mortiferum_ATCC_9817	2	2	2	2	Off	Off
Fusobacterium_necrophorum	92	92	323	323	Off	Off
Fusobacterium_necrophorum_subsp._funduliforme	117	117	173	173	Off	Off
Fusobacterium_necrophorum_subsp._necrophorum	49	49	89	89	Off	Off
Fusobacterium_nucleatum	94	94	447	447	Off	Off
Fusobacterium_nucleatum_subsp._animalis	130	130	307	307	Off	Off
Fusobacterium_nucleatum_subsp._animalis_21_1A	9	9	23	23	Off	Off
Fusobacterium_nucleatum_subsp._animalis_4_8	16	16	34	34	Off	Off
Fusobacterium_nucleatum_subsp._animalis_7_1	11	11	22	22	Off	Off
Fusobacterium_nucleatum_subsp._nucleatum	19	19	38	38	Off	Off
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	17	17	17	17	Off	Off
Fusobacterium_nucleatum_subsp._nucleatum_ChDC_F316	8	8	10	10	Off	Off
Fusobacterium_nucleatum_subsp._polymorphum	61	61	107	107	Off	Off
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	17	17	69	69	Off	Off
Fusobacterium_nucleatum_subsp._vincentii	28	28	89	89	Off	Off
Fusobacterium_nucleatum_subsp._vincentii_3_1_27	7	7	10	10	Off	Off
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	13	13	20	20	Off	Off
Fusobacterium_periodonticum	2	2	2	2	Off	Off
Fusobacterium_pseudoperiodonticum	23	23	32	32	Off	Off
Fusobacterium_sp._oral_taxon_203	18	18	18	18	Off	Off
Fusobacterium_ulcerans	1	1	1	1	Off	Off
Fusobacterium_ulcerans_ATCC_49185	3	3	4	4	Off	Off
Fusobacterium_varium_ATCC_27725	4	4	7	7	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	56	56	373	373	Off	Off
Haemophilus_influenzae_10810	3	3	20	20	Off	Off
Haemophilus_influenzae_2019	3	3	4	4	Off	Off
Haemophilus_influenzae_CGSHiCZ412602	3	3	18	18	Off	Off
Haemophilus_influenzae_F3031	2	2	19	19	Off	Off
Haemophilus_influenzae_KR494	8	8	33	33	Off	Off
Haemophilus_influenzae_R2866	1	1	6	6	Off	Off
Haemophilus_influenzae_biotype_aegyptius	3	3	19	19	Off	Off
Helicobacter_cinaedi	1	1	2	2	Off	Off
Helicobacter_pylori	6	6	116	116	Off	Off
Helicobacter_pylori_SJM180	1	1	1	1	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
