Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2	2	2	2	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	30	30	30	30	Off	Off
Bordetella_bronchiseptica	7	7	10	10	Off	Off
Bordetella_genomosp._13	34	34	34	34	Off	Off
Bordetella_pertussis	6	6	61	61	Off	Off
Bordetella_pertussis_137	1	1	37	37	Off	Off
Bordetella_pertussis_18323	3	3	40	40	Off	Off
Bordetella_petrii	29	29	29	29	Off	Off
Bordetella_trematum	20	20	29	29	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	1	1	1	1	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	1	1	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	28	28	42	42	Off	Off
Burkholderia_cepacia_ATCC_25416	6	6	24	24	Off	Off
Burkholderia_cepacia_JBK9	13	13	19	19	Off	Off
Burkholderia_gladioli	50	50	143	143	Off	Off
Burkholderia_gladioli_BSR3	12	12	19	19	Off	Off
Burkholderia_gladioli_pv._gladioli	39	39	96	96	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
