Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	3	3	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	2	2	5	5	Off	Off
Bartonella_quintana_RM-11	1	1	1	1	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	58	58	59	59	Off	Off
Bordetella_bronchiseptica	34	34	43	43	Off	Off
Bordetella_genomosp._13	70	70	72	72	Off	Off
Bordetella_pertussis	22	22	265	265	Off	Off
Bordetella_pertussis_137	4	4	55	55	Off	Off
Bordetella_pertussis_18323	5	5	55	55	Off	Off
Bordetella_petrii	94	94	96	96	Off	Off
Bordetella_trematum	99	99	156	156	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	3	3	6	6	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	1	1	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	2	3	3	Off	Off
Brucella_suis	1	1	1	1	Off	Off
Burkholderia_cepacia	44	44	70	70	Off	Off
Burkholderia_cepacia_ATCC_25416	7	7	31	31	Off	Off
Burkholderia_cepacia_JBK9	14	14	14	14	Off	Off
Burkholderia_gladioli	58	58	215	215	Off	Off
Burkholderia_gladioli_BSR3	14	14	23	23	Off	Off
Burkholderia_gladioli_pv._gladioli	53	53	127	127	Off	Off
Burkholderia_mallei	3	3	6	6	Off	Off
Burkholderia_multivorans	86	86	294	294	Off	Off
Burkholderia_multivorans_ATCC_17616	24	24	92	92	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	16	16	42	42	Off	Off
Burkholderia_pseudomallei	45	45	271	271	Off	Off
Burkholderia_pseudomallei_1106b	1	1	1	1	Off	Off
Burkholderia_pseudomallei_1710b	1	1	1	1	Off	Off
Burkholderia_pseudomallei_7894	2	2	6	6	Off	Off
Burkholderia_pseudomallei_B03	2	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR1153	4	4	11	11	Off	Off
