Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	3	3	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	1	1	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	14	14	14	14	Off	Off
Bordetella_bronchiseptica	10	10	10	10	Off	Off
Bordetella_genomosp._13	7	7	7	7	Off	Off
Bordetella_pertussis	5	5	86	86	Off	Off
Bordetella_pertussis_137	1	1	8	8	Off	Off
Bordetella_petrii	10	10	10	10	Off	Off
Bordetella_trematum	10	10	17	17	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	11	11	13	13	Off	Off
Burkholderia_cepacia_ATCC_25416	3	3	10	10	Off	Off
Burkholderia_cepacia_JBK9	1	1	1	1	Off	Off
Burkholderia_gladioli	31	31	102	102	Off	Off
Burkholderia_gladioli_BSR3	6	6	7	7	Off	Off
Burkholderia_gladioli_pv._gladioli	19	19	30	30	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_multivorans	19	19	63	63	Off	Off
Burkholderia_multivorans_ATCC_17616	5	5	11	11	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	4	4	13	13	Off	Off
Burkholderia_pseudomallei	7	7	47	47	Off	Off
Burkholderia_pseudomallei_7894	2	2	2	2	Off	Off
Burkholderia_pseudomallei_B03	2	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR1153	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	6	6	6	6	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	1	2	2	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
