Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	27	27	27	27	Off	Off
Bordetella_bronchiseptica	14	14	19	19	Off	Off
Bordetella_genomosp._13	18	18	18	18	Off	Off
Bordetella_pertussis	5	5	27	27	Off	Off
Bordetella_pertussis_18323	2	2	25	25	Off	Off
Bordetella_petrii	25	25	25	25	Off	Off
Bordetella_trematum	19	19	27	27	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_burgdorferi_JD1	1	1	5	5	Off	Off
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	1	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	21	21	34	34	Off	Off
Burkholderia_cepacia_ATCC_25416	9	9	36	36	Off	Off
Burkholderia_cepacia_JBK9	14	14	15	15	Off	Off
Burkholderia_gladioli	40	40	148	148	Off	Off
Burkholderia_gladioli_BSR3	11	11	21	21	Off	Off
Burkholderia_gladioli_pv._gladioli	39	39	92	92	Off	Off
Burkholderia_mallei	2	2	4	4	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	1	1	Off	Off
Burkholderia_multivorans	50	50	122	122	Off	Off
Burkholderia_multivorans_ATCC_17616	9	9	22	22	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	7	7	12	12	Off	Off
Burkholderia_pseudomallei	36	36	195	195	Off	Off
Burkholderia_pseudomallei_1106b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_1710a	3	3	13	13	Off	Off
Burkholderia_pseudomallei_7894	1	1	8	8	Off	Off
Burkholderia_pseudomallei_B03	2	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	1	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	2	2	Off	Off
