Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	35
Bordetella_bronchiseptica	26
Bordetella_genomosp._13	58
Bordetella_pertussis	18
Bordetella_pertussis_18323	2
Bordetella_petrii	34
Bordetella_trematum	26
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	47
Burkholderia_cepacia_ATCC_25416	9
Burkholderia_cepacia_JBK9	15
Burkholderia_gladioli	58
Burkholderia_gladioli_BSR3	19
Burkholderia_gladioli_pv._gladioli	55
Burkholderia_mallei	1
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	64
Burkholderia_multivorans_ATCC_17616	10
Burkholderia_multivorans_ATCC_BAA-247	16
Burkholderia_pseudomallei	41
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR2543	2
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	1
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_fetus_subsp._fetus	1
Campylobacter_gracilis	1
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	1
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	3
Corynebacterium_amycolatum	0
Corynebacterium_bovis	8
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	2
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	3
Corynebacterium_kroppenstedtii	2
Corynebacterium_kroppenstedtii_DSM_44385	1
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	11
Corynebacterium_matruchotii	2
Corynebacterium_minutissimum	7
Corynebacterium_pseudotuberculosis	0
Corynebacterium_renale	1
Corynebacterium_segmentosum	1
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	11
Corynebacterium_stationis	0
Corynebacterium_striatum	5
Corynebacterium_urealyticum	2
Corynebacterium_ureicelerivorans	8
Corynebacterium_xerosis	5
Cowpox_virus	0
Coxiella_burnetii	0
Coxiella_burnetii_Dugway_5J108-111	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	0
Enterococcus_casseliflavus	0
Enterococcus_cecorum	0
Enterococcus_durans	2
Enterococcus_faecalis	1
Enterococcus_faecium	0
Enterococcus_hirae	0
Enterococcus_mundtii	1
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	11
Escherichia_coli_ATCC_25922	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O19	1
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	1
Fusobacterium_necrophorum_subsp._funduliforme	1
Fusobacterium_nucleatum	2
Fusobacterium_sp._oral_taxon_203	1
Goatpox_virus	0
Haemophilus_influenzae	3
Helicobacter_cinaedi	0
Helicobacter_pylori	1
Helicobacter_pylori_PeCan4	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	6
Klebsiella_aerogenes_EA1509E	1
Klebsiella_michiganensis	7
