Node	NumberOfAssignedReads
Actinobacillus_equuli	55
Actinobacillus_pleuropneumoniae	108
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	23
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	29
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	22
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	1
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	14
Bordetella_bronchiseptica	12
Bordetella_genomosp._13	14
Bordetella_pertussis	2
Bordetella_pertussis_137	2
Bordetella_petrii	7
Bordetella_trematum	5
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Brucella_suis_bv._2	1
Burkholderia_cepacia	11
Burkholderia_cepacia_ATCC_25416	3
Burkholderia_cepacia_JBK9	3
Burkholderia_gladioli	18
Burkholderia_gladioli_BSR3	5
Burkholderia_gladioli_pv._gladioli	21
Burkholderia_mallei	0
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	16
Burkholderia_multivorans_ATCC_17616	2
Burkholderia_multivorans_ATCC_BAA-247	3
Burkholderia_pseudomallei	10
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_B03	1
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_NCTC_13179	2
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	0
Campylobacter_showae	1
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	2
Corynebacterium_amycolatum	1
Corynebacterium_bovis	19
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	1
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_jeikeium	3
Corynebacterium_jeikeium_K411	4
Corynebacterium_kroppenstedtii	1
Corynebacterium_kroppenstedtii_DSM_44385	3
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	10
Corynebacterium_matruchotii	5
Corynebacterium_minutissimum	7
Corynebacterium_pseudotuberculosis	3
Corynebacterium_renale	1
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
