Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	22	22	22	22	Off	Off
Actinobacillus_pleuropneumoniae	30	30	90	90	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	6	6	31	31	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	6	6	16	16	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	8	8	14	14	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	7	7	7	7	Off	Off
Bordetella_bronchiseptica	8	8	15	15	Off	Off
Bordetella_genomosp._13	13	13	14	14	Off	Off
Bordetella_pertussis	4	4	27	27	Off	Off
Bordetella_pertussis_137	1	1	17	17	Off	Off
Bordetella_petrii	23	23	23	23	Off	Off
Bordetella_trematum	6	6	10	10	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	11	11	11	11	Off	Off
Burkholderia_cepacia_ATCC_25416	1	1	1	1	Off	Off
Burkholderia_cepacia_JBK9	6	6	6	6	Off	Off
Burkholderia_gladioli	9	9	45	45	Off	Off
Burkholderia_gladioli_BSR3	2	2	4	4	Off	Off
Burkholderia_gladioli_pv._gladioli	10	10	31	31	Off	Off
Burkholderia_mallei	1	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	8	8	Off	Off
Burkholderia_multivorans	22	22	68	68	Off	Off
Burkholderia_multivorans_ATCC_17616	1	1	6	6	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	8	8	16	16	Off	Off
Burkholderia_pseudomallei	9	9	58	58	Off	Off
Burkholderia_pseudomallei_MSHR1153	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	1	1	7	7	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	4	4	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	1	1	1	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_pneumoniae_AR39	2	2	2	2	Off	Off
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_amycolatum	1	1	1	1	Off	Off
Corynebacterium_bovis	18	18	18	18	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	3	3	8	8	Off	Off
Corynebacterium_diphtheriae_HC03	2	2	4	4	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	1	1	4	4	Off	Off
Corynebacterium_jeikeium	4	4	5	5	Off	Off
Corynebacterium_jeikeium_K411	4	4	4	4	Off	Off
Corynebacterium_kroppenstedtii	2	2	2	2	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	3	3	5	5	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	12	12	12	12	Off	Off
Corynebacterium_matruchotii	4	4	4	4	Off	Off
Corynebacterium_minutissimum	3	3	5	5	Off	Off
Corynebacterium_pseudotuberculosis	1	1	1	1	Off	Off
Corynebacterium_pseudotuberculosis_Cp162	1	1	3	3	Off	Off
Corynebacterium_renale	2	2	2	2	Off	Off
Corynebacterium_segmentosum	1	1	1	1	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	29	29	30	30	Off	Off
Corynebacterium_stationis	2	2	2	2	Off	Off
Corynebacterium_striatum	6	6	9	9	Off	Off
Corynebacterium_urealyticum	5	5	6	6	Off	Off
Corynebacterium_ureicelerivorans	5	5	6	6	Off	Off
Corynebacterium_xerosis	6	6	6	6	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	1	1	3	3	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	1	1	1	1	Off	Off
Enterococcus_casseliflavus	3	3	4	4	Off	Off
Enterococcus_cecorum	3	3	5	5	Off	Off
Enterococcus_durans	4	4	7	7	Off	Off
Enterococcus_faecalis	3	3	18	18	Off	Off
