Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	60	60	60	60	Off	Off
Actinobacillus_pleuropneumoniae	122	122	350	350	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	24	24	78	78	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	25	25	59	59	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	33	33	89	89	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	14	14	21	21	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	1	1	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	16	16	16	16	Off	Off
Bordetella_bronchiseptica	13	13	18	18	Off	Off
Bordetella_genomosp._13	22	22	23	23	Off	Off
Bordetella_pertussis	9	9	155	155	Off	Off
Bordetella_pertussis_18323	1	1	10	10	Off	Off
Bordetella_petrii	22	22	22	22	Off	Off
Bordetella_trematum	20	20	33	33	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	1	1	2	2	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	1	1	1	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_suis_bv._2	1	1	2	2	Off	Off
Burkholderia_cepacia	27	27	46	46	Off	Off
Burkholderia_cepacia_ATCC_25416	8	8	39	39	Off	Off
Burkholderia_cepacia_JBK9	7	7	8	8	Off	Off
