Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	2	2	2	2	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	2	2	3	3	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	16	16	16	16	Off	Off
Bordetella_bronchiseptica	18	18	32	32	Off	Off
Bordetella_genomosp._13	14	14	14	14	Off	Off
Bordetella_pertussis	11	11	156	156	Off	Off
Bordetella_pertussis_137	1	1	5	5	Off	Off
Bordetella_pertussis_18323	1	1	2	2	Off	Off
Bordetella_petrii	16	16	16	16	Off	Off
Bordetella_trematum	10	10	15	15	Off	Off
Borrelia_crocidurae	3	3	6	6	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	25	25	39	39	Off	Off
Burkholderia_cepacia_ATCC_25416	6	6	31	31	Off	Off
Burkholderia_cepacia_JBK9	7	7	13	13	Off	Off
Burkholderia_gladioli	30	30	80	80	Off	Off
Burkholderia_gladioli_BSR3	10	10	17	17	Off	Off
Burkholderia_gladioli_pv._gladioli	36	36	98	98	Off	Off
Burkholderia_mallei	2	2	2	2	Off	Off
Burkholderia_multivorans	32	32	88	88	Off	Off
Burkholderia_multivorans_ATCC_17616	10	10	29	29	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	12	12	39	39	Off	Off
Burkholderia_pseudomallei	25	25	99	99	Off	Off
Burkholderia_pseudomallei_1106b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_1710a	1	1	2	2	Off	Off
Burkholderia_pseudomallei_1710b	1	1	8	8	Off	Off
Burkholderia_pseudomallei_7894	1	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	2	2	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	3	3	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	2	2	2	2	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	1	1	1	1	Off	Off
Campylobacter_showae	1	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	1	1	1	1	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	1	1	1	1	Off	Off
Chlamydia_pneumoniae_AR39	1	1	1	1	Off	Off
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_amycolatum	1	1	2	2	Off	Off
Corynebacterium_bovis	14	14	14	14	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_jeikeium	2	2	2	2	Off	Off
