Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	1	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	6	6	6	6	Off	Off
Bordetella_bronchiseptica	12	12	14	14	Off	Off
Bordetella_genomosp._13	6	6	6	6	Off	Off
Bordetella_pertussis	2	2	45	45	Off	Off
Bordetella_petrii	7	7	7	7	Off	Off
Bordetella_trematum	5	5	7	7	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	13	13	20	20	Off	Off
Burkholderia_cepacia_ATCC_25416	2	2	3	3	Off	Off
Burkholderia_cepacia_JBK9	3	3	3	3	Off	Off
Burkholderia_gladioli	31	31	113	113	Off	Off
Burkholderia_gladioli_BSR3	3	3	3	3	Off	Off
Burkholderia_gladioli_pv._gladioli	27	27	56	56	Off	Off
Burkholderia_mallei	2	2	2	2	Off	Off
Burkholderia_multivorans	10	10	20	20	Off	Off
Burkholderia_multivorans_ATCC_17616	7	7	22	22	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	6	6	17	17	Off	Off
Burkholderia_pseudomallei	15	15	73	73	Off	Off
Burkholderia_pseudomallei_B03	1	1	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	6	6	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	2	2	2	2	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
