Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	1	1	2	2	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	2	2	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	12	12	12	12	Off	Off
Bordetella_bronchiseptica	15	15	20	20	Off	Off
Bordetella_genomosp._13	24	24	24	24	Off	Off
Bordetella_pertussis	7	7	59	59	Off	Off
Bordetella_pertussis_137	4	4	90	90	Off	Off
Bordetella_petrii	13	13	13	13	Off	Off
Bordetella_trematum	6	6	10	10	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	1	1	1	1	Off	Off
Burkholderia_cepacia	20	20	24	24	Off	Off
Burkholderia_cepacia_ATCC_25416	5	5	18	18	Off	Off
Burkholderia_cepacia_JBK9	9	9	10	10	Off	Off
Burkholderia_gladioli	34	34	111	111	Off	Off
Burkholderia_gladioli_BSR3	4	4	5	5	Off	Off
Burkholderia_gladioli_pv._gladioli	26	26	72	72	Off	Off
Burkholderia_mallei	1	1	13	13	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_multivorans	34	34	65	65	Off	Off
Burkholderia_multivorans_ATCC_17616	6	6	23	23	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	4	4	8	8	Off	Off
Burkholderia_pseudomallei	18	18	97	97	Off	Off
Burkholderia_pseudomallei_1106b	3	3	10	10	Off	Off
Burkholderia_pseudomallei_1710b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_7894	1	1	5	5	Off	Off
Burkholderia_pseudomallei_B03	2	2	6	6	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	5	5	Off	Off
Burkholderia_pseudomallei_MSHR2543	3	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
