Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	57.32	55.610800873807335	57.0	13.978316541462828
Actinobacillus_pleuropneumoniae	56.31884057971015	54.32485056140104	55.0	15.338813468973935
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	54.666666666666664	53.903863106359864	60.0	8.874119674649423
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	62.7	60.79397787693987	59.0	17.467748058127647
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	68.0909090909091	66.78775776575087	68.0	13.384102477723305
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	54.5	54.22176684690381	54.5	6.3508529610858835
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	36.0	36.0	36.0	0.0
Bartonella_quintana	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	56.328947368421055	55.03429688796385	60.0	11.903375608506732
Bordetella_bronchiseptica	56.666666666666664	55.43947248661886	60.0	12.183159628399917
Bordetella_genomosp._13	57.811764705882354	56.48401149027449	60.0	12.21093783462681
Bordetella_pertussis	53.67567567567568	52.635902941572255	60.0	10.008479888058407
Bordetella_pertussis_137	57.125	54.48999016594487	58.0	19.119455312026318
Bordetella_pertussis_18323	48.666666666666664	48.650575360239955	49.0	1.5275252316519465
Bordetella_petrii	58.81818181818182	57.5679094537905	60.0	12.451640720939418
Bordetella_trematum	55.94827586206897	54.518882232395626	60.0	12.813674731828156
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borrelia_recurrentis_A1	68.0	68.00000000000001	68.0	0.0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	51.5	50.79370039680118	51.5	12.020815280171307
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_ovis_ATCC_25840	61.875	61.47850317393091	60.0	8.007808689023483
Brucella_suis	0	0	0	0
Burkholderia_cepacia	55.33898305084746	53.96437542296437	58.0	12.494251901610872
Burkholderia_cepacia_ATCC_25416	54.523809523809526	53.38858403662121	58.0	10.56701967263735
Burkholderia_cepacia_JBK9	54.78431372549019	53.14510505172241	59.0	13.941755593167162
Burkholderia_gladioli	56.185	54.77247228341335	60.0	12.482380547019188
Burkholderia_gladioli_BSR3	54.82222222222222	53.64703068459808	58.0	11.46593549465881
Burkholderia_gladioli_pv._gladioli	55.86666666666667	54.702215996691805	60.0	11.172292143147871
Burkholderia_mallei	53.90909090909091	53.22401502438305	53.0	9.470528448344849
Burkholderia_mallei_NCTC_10247	51.0	51.0	51.0	0.0
Burkholderia_multivorans	56.46979865771812	55.11211132280921	60.0	12.422493247037856
Burkholderia_multivorans_ATCC_17616	60.52777777777778	58.83145585962314	60.0	15.04371935604663
Burkholderia_multivorans_ATCC_BAA-247	53.24074074074074	51.80095008096481	58.0	12.494429226863517
Burkholderia_pseudomallei	54.721428571428575	52.946519912273374	60.0	14.510759023597085
Burkholderia_pseudomallei_1106b	74.3103448275862	71.90507653901938	71.0	19.222574987825165
Burkholderia_pseudomallei_1710a	69.4	66.81757801707803	75.0	18.461543040292472
Burkholderia_pseudomallei_1710b	69.0	69.00000000000001	69.0	0.0
Burkholderia_pseudomallei_7894	48.666666666666664	48.01561991649466	45.0	10.016652800877813
Burkholderia_pseudomallei_B03	57.0	56.52522301236814	60.0	7.771743691090179
Burkholderia_pseudomallei_MSHR1153	58.833333333333336	57.1557440048125	63.5	14.838014242703323
