#Position (bp)	Coverage	Std
2214.0	1.0029365258640162	1.384430512081745
6641.0	1.350576010842557	2.3623620512657344
11068.0	0.9979670205556811	1.7327679454139748
15495.0	0.35238310368195164	0.6968903791754519
19922.0	0.5297040885475491	0.8758486800372641
24349.0	0.5974700700248475	0.9473370473935637
28776.0	0.4874632934266998	0.8060086077470683
33203.0	0.4115653941721256	0.8006660881886049
37630.0	0.5667494917551389	0.978882514957234
42057.0	0.5335441608312627	0.8904279775952636
46484.0	0.5028235825615541	0.8515256906324629
50911.0	0.537158346510052	0.8807352617615252
55338.0	0.41382426022136887	0.7223559076903834
59765.0	0.6223175965665236	1.008323166829167
64192.0	0.5021459227467812	0.8849569815943853
68619.0	0.5425796250282359	0.9082609103025661
73046.0	0.6121526993449289	0.9588318319924589
77473.0	0.6290941947142534	0.9652886849605422
81900.0	0.38807318725999546	0.7027005894152794
86327.0	0.5285746555229275	0.8817605650909645
90754.0	0.3661621865823357	0.6862751425392178
95181.0	0.48768918003162415	0.8479369454588802
99608.0	0.5719448836683985	0.8944776993541929
104035.0	0.45854980799638584	0.8076883774213043
108462.0	0.5468714705217981	0.9118599633312405
112889.0	0.46803704540320756	0.7742758226040424
117316.0	0.4890444996611701	0.8581318849997996
121743.0	0.5622317596566524	0.9334048613507072
126170.0	0.45629094194714254	0.7901585764964161
130597.0	0.5129884797831489	0.8993886435985383
135024.0	0.6202846171222046	0.9247738568123051
139451.0	0.44680370454032076	0.7872946360241229
143878.0	0.45335441608312627	0.7605889791544471
148305.0	0.5014682629320081	0.858526640162134
152732.0	0.5321888412017167	0.9383528046502715
157159.0	0.5769143889767336	0.9762251718613589
161586.0	0.5873051728032528	0.9213478503288671
166013.0	0.5956629771854529	0.926116320392678
170440.0	0.5416760786085385	0.9417169484154523
174867.0	0.5100519539191326	0.8768796970864432
179294.0	0.5656200587305172	0.9164313379128037
183721.0	0.5283487689180032	0.9302535049464208
188148.0	0.47187711768692114	0.8529834432515443
192575.0	0.4861079737971538	0.8113159475503312
197002.0	0.5064377682403434	0.8932141336727305
201429.0	0.4852044273774565	0.8977546470890598
205856.0	0.42986220917099616	0.7626650691359508
210283.0	0.6150892252089452	0.9792285932833928
214710.0	0.4940140049695053	0.8396380732010833
219137.0	0.5134402529929976	0.926116320392678
223564.0	0.41337248701152024	0.7601433650282234
227991.0	0.4955952112039756	0.8799655002786168
232418.0	0.4791054890444997	0.8687273145539858
236845.0	0.5403207589789926	0.9259943586722054
241272.0	0.44996611700926137	0.8190746099258932
245699.0	0.5931782245312853	0.9696081939087835
250126.0	0.5452902642873277	0.8753327161161752
254553.0	0.4305398689857691	0.7442270858242478
258980.0	0.5037271289812514	0.8980062246888108
263407.0	0.4768466229952564	0.7976982926343968
267834.0	0.6130562457646261	0.9832571734170689
272261.0	0.49717641743844593	0.8780381441638692
276688.0	0.5866275129884798	0.9520939793745826
281115.0	0.4608086740456291	0.8990118310785712
285542.0	0.46148633386040205	0.822514669625024
289969.0	0.6128303591597019	1.0553894299650064
294396.0	0.436638807318726	0.7373662984249127
298823.0	0.5450643776824035	1.1975617122572675
303250.0	0.4777501694149537	0.8134014173969435
307677.0	0.493788118364581	0.9642350677446522
312104.0	0.5324147278066411	0.8669052627497651
316531.0	0.37248701152021685	0.7070269137009835
320958.0	0.1856787892477976	0.5292441687030351
325385.0	0.49017393268579174	1.0288365422531418
329812.0	0.3754235373842331	0.7375194537487006
334239.0	0.4626157668850237	0.7787846520199411
338666.0	0.4409306528122882	0.7574641750655888
343093.0	0.24960469844138242	0.6066047143088572
347520.0	0.0	0.0
351947.0	0.03546419697311949	0.1883194014782319
356374.0	0.0	0.0
360801.0	0.49423989157442966	0.8389652322618656
365228.0	0.4949175513892026	0.8447341504615237
369655.0	0.5493562231759657	0.9132214109298024
374082.0	0.2484752654167608	0.6075349475103073
378509.0	0.30088095775920487	0.7157589119028669
382936.0	0.46690761237858597	0.8075485300689581
387363.0	0.3356674949175514	0.7475583325619396
391790.0	0.48859272645132146	0.8417875501856849
396217.0	0.5746555229274904	0.977496976378908
400644.0	0.4126948271967472	0.751175571421869
405071.0	0.4874632934266998	0.8547030363379299
409498.0	0.11452450869663429	0.3566148602798216
413925.0	0.5529704088547549	0.8987605349643457
418352.0	0.394623898802801	0.6928268437814725
422779.0	0.4009487237406822	0.7764607836478488
427206.0	0.5308335215721708	0.9429155195361645
431633.0	0.5904675852721933	1.0034951343941108
436060.0	0.43641292071380167	0.8163121244516509
440487.0	0.30088095775920487	0.6691092967221559
444914.0	0.43121752880054215	0.8271701918685112
449341.0	0.3325050824486108	0.6718046119511292
453768.0	0.3761011971990061	0.7376725772744342
458195.0	0.35554551615089225	0.6697841423770164
462622.0	0.46532640614411563	0.8114551456207645
467049.0	0.5416760786085385	0.965873531233502
471476.0	0.45764626157668853	0.79158666111809
475903.0	0.5696860176191552	0.9017714664634165
