Taxon	Reference	0	1	2	3	4	5	6	7	8	9	10	higher
African_swine_fever_virus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_anthracis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-28	Bacillus_cereus_Rock3-28	6041338	159	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_group	Bacillus_pseudomycoides	5841437	60	0	0	0	0	0	0	0	0	0	0
Bacillus_mycoides	Bacillus_mycoides	5674745	63	0	0	0	0	0	0	0	0	0	0
Bacillus_pacificus	Bacillus_pacificus	5252760	0	166	0	0	0	0	0	0	0	0	0
Bacillus_pseudomycoides	NA	2725982	60	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	Bartonella_bacilliformis	1443258	0	152	0	0	0	0	0	0	0	0	0
Bartonella_henselae	Bartonella_henselae	1963750	46	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	NA	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella	Bordetella_parapertussis	4772271	1364	198	90	0	0	0	0	0	0	0	0
Bordetella_avium_197N	Bordetella_avium_197N	3731982	273	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	Bordetella_bronchialis	5877199	1092	26	48	196	195	0	0	0	0	0	0
Bordetella_bronchiseptica	Bordetella_bronchiseptica	5080868	362	138	0	0	0	0	0	0	0	0	0
Bordetella_flabilis	Bordetella_flabilis	5828954	987	450	900	1096	1045	936	378	504	387	90	0
Bordetella_genomosp._13	Bordetella_genomosp._13	5377876	1384	498	111	388	480	192	0	0	0	0	0
Bordetella_genomosp._6	Bordetella_genomosp._6	5162823	307	24	141	0	0	0	0	0	0	0	0
Bordetella_genomosp._8	Bordetella_genomosp._8	6166449	983	104	0	0	0	0	0	0	0	0	0
Bordetella_genomosp._9	Bordetella_genomosp._9	4586366	649	186	165	0	0	0	0	0	0	0	0
Bordetella_hinzii	Bordetella_hinzii	4911412	1080	278	27	180	0	0	0	0	0	0	0
Bordetella_holmesii	Bordetella_holmesii	3698487	402	0	0	0	0	0	0	0	0	0	0
Bordetella_parapertussis	Bordetella_parapertussis	4775142	114	0	0	0	0	0	0	0	0	0	0
Bordetella_pertussis	Bordetella_pertussis	4108111	207	0	0	0	0	0	0	0	0	0	0
Bordetella_pertussis_137	Bordetella_pertussis	4386346	50	0	0	0	0	0	0	0	0	0	0
Bordetella_pertussis_18323	Bordetella_pertussis	4096464	60	0	0	0	0	0	0	0	0	0	0
Bordetella_petrii	Bordetella_petrii	5286113	1148	350	339	0	0	0	0	0	0	0	0
Bordetella_pseudohinzii	Bordetella_pseudohinzii	4488918	787	372	42	12	240	0	0	0	0	0	0
Bordetella_sp._H567	Bordetella_sp._H567	5531051	832	98	489	0	0	0	0	0	0	0	0
Bordetella_sp._HZ20	NA	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_sp._N	Bordetella_sp._N	6987864	1150	370	198	116	0	0	0	0	0	0	0
Bordetella_trematum	Bordetella_trematum	4517980	513	0	0	0	0	0	0	0	0	0	0
Borrelia	NA	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_crocidurae	NA	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Borreliaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	NA	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	NA	0	0	0	0	0	0	0	0	0	0	0	0
Brucella	Brucella	2864610	1097	18	0	0	0	0	0	0	0	0	0
Brucella_abortus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_canis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_inopinata	Brucella_inopinata	2145854	99	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti	NA	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_pinnipedialis	NA	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_sp._09RB8471	NA	0	0	0	0	0	0	0	0	0	0	0	0
