Taxon	Reference	0	1	2	3	4	5	6	7	8	9	10	higher
African_swine_fever_virus	NA	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus_fumigatus	NA	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_AS	NA	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_GS	NA	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_variant_RF	NA	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_albus	Bacillus_albus	5296360	1687	228	0	0	0	0	0	0	0	0	0
Bacillus_anthracis	Bacillus_anthracis	5290962	821	0	0	0	0	0	0	0	0	0	0
Bacillus_bombysepticus_str._Wang	Bacillus_bombysepticus_str._Wang	5294434	1151	198	0	0	0	0	0	0	0	0	0
Bacillus_cereus	Bacillus_cereus	5400868	9427	4864	1284	728	25	0	0	0	0	0	0
Bacillus_cereus_AH1272	Bacillus_cereus_AH1272	5789299	241	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_AH1273	Bacillus_cereus_AH1273	5790287	214	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_AH676	Bacillus_cereus_AH676	5592357	2045	264	81	0	0	0	0	0	0	0	0
Bacillus_cereus_ATCC_4342	Bacillus_cereus_ATCC_4342	5234565	232	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_BDRD-Cer4	Bacillus_cereus_BDRD-Cer4	5395368	1824	258	0	0	0	0	0	0	0	0	0
Bacillus_cereus_BDRD-ST196	Bacillus_cereus_BDRD-ST196	5576476	90	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock1-3	Bacillus_cereus_Rock1-3	5858124	1290	212	228	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-28	Bacillus_cereus_Rock3-28	6038637	2284	486	78	12	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-29	Bacillus_cereus_Rock3-29	5877392	719	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-44	Bacillus_cereus_Rock3-44	4999053	751	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock4-18	Bacillus_cereus_Rock4-18	5921804	1624	206	0	0	0	0	0	0	0	0	0
Bacillus_cereus_group	Bacillus_thuringiensis_IBL_4222	6504017	80944	21674	4806	836	155	0	0	0	0	0	0
Bacillus_cytotoxicus	Bacillus_cytotoxicus	4245732	1003	90	0	0	0	0	0	0	0	0	0
Bacillus_luti	Bacillus_luti	5200771	1953	218	0	0	0	0	0	0	0	0	0
Bacillus_mobilis	Bacillus_mobilis	5467233	880	172	0	0	0	0	0	0	0	0	0
Bacillus_mycoides	Bacillus_mycoides	199397	5109	1946	546	208	0	0	0	0	0	0	0
Bacillus_nitratireducens	Bacillus_nitratireducens	5137525	1312	86	0	0	0	0	0	0	0	0	0
Bacillus_pacificus	Bacillus_pacificus	5252067	859	0	0	0	0	0	0	0	0	0	0
Bacillus_paranthracis	Bacillus_paranthracis	5149064	400	0	0	0	0	0	0	0	0	0	0
Bacillus_pseudomycoides	Bacillus_pseudomycoides	5838196	1633	280	354	224	175	132	56	240	207	0	0
Bacillus_pseudomycoides_DSM_12442	Bacillus_pseudomycoides_DSM_12442	5779989	1665	412	123	20	50	108	147	0	0	0	0
Bacillus_sp._ABP14	Bacillus_sp._ABP14	5140864	503	0	0	0	0	0	0	0	0	0	0
Bacillus_sp._FDAARGOS_235	Bacillus_sp._FDAARGOS_235	5286178	1042	114	0	0	0	0	0	0	0	0	0
Bacillus_sp._HBCD-sjtu	Bacillus_sp._HBCD-sjtu	5226423	2874	934	270	0	0	0	0	0	0	0	0
Bacillus_sp._JAS24-2	Bacillus_sp._JAS24-2	5224612	748	120	0	0	0	0	0	0	0	0	0
Bacillus_sp._SH8-8	Bacillus_sp._SH8-8	5241849	37	0	0	0	0	0	0	0	0	0	0
Bacillus_thuringiensis	Bacillus_thuringiensis_IBL_4222	6545549	49917	13324	2871	556	215	0	0	0	0	0	0
Bacillus_thuringiensis_HD-771	Bacillus_thuringiensis_HD-771	5845131	31399	8148	1350	8	0	0	0	0	0	0	0
Bacillus_thuringiensis_IBL_4222	Bacillus_thuringiensis_IBL_4222	6610096	2076	260	0	0	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_andalousiensis	Bacillus_thuringiensis_serovar_andalousiensis	6036047	2891	612	120	44	30	198	0	0	0	0	0
Bacillus_thuringiensis_serovar_chinensis_CT-43	Bacillus_thuringiensis_serovar_chinensis_CT-43	5482434	3943	330	123	0	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_galleriae	Bacillus_thuringiensis_serovar_galleriae	5696916	2705	1312	147	108	0	0	0	0	0	0	0
