Node	NumberOfAssignedReads
Actinobacillus_equuli	5
Actinobacillus_pleuropneumoniae	18
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	3
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	8
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	4
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	3
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	5
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	59
Bordetella_bronchiseptica	54
Bordetella_genomosp._13	81
Bordetella_pertussis	27
Bordetella_pertussis_137	6
Bordetella_petrii	53
Bordetella_trematum	47
Borrelia_crocidurae	0
Borrelia_crocidurae_str._Achema	2
Borrelia_recurrentis	0
Borrelia_recurrentis_A1	3
Borreliella_afzelii	2
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	4
Brucella_suis	1
Brucella_suis_019	1
Brucella_suis_bv._2	2
Burkholderia_cepacia	71
Burkholderia_cepacia_ATCC_25416	20
Burkholderia_cepacia_JBK9	23
Burkholderia_gladioli	130
Burkholderia_gladioli_BSR3	33
Burkholderia_gladioli_pv._gladioli	112
Burkholderia_mallei	18
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	137
Burkholderia_multivorans_ATCC_17616	27
Burkholderia_multivorans_ATCC_BAA-247	33
Burkholderia_pseudomallei	75
Burkholderia_pseudomallei_1106b	6
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	2
Burkholderia_pseudomallei_B03	6
Burkholderia_pseudomallei_MSHR1153	9
Burkholderia_pseudomallei_MSHR2543	3
Burkholderia_pseudomallei_MSHR435	5
Burkholderia_pseudomallei_NCTC_13179	7
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	5
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	1
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	99
Corynebacterium_amycolatum	4
Corynebacterium_bovis	41
Corynebacterium_crudilactis	47
Corynebacterium_diphtheriae	3
Corynebacterium_jeikeium	10
Corynebacterium_jeikeium_K411	8
Corynebacterium_kroppenstedtii	8
Corynebacterium_kroppenstedtii_DSM_44385	6
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	145
Corynebacterium_matruchotii	6
Corynebacterium_minutissimum	19
Corynebacterium_pseudotuberculosis	0
Corynebacterium_pseudotuberculosis_Cp162	3
Corynebacterium_renale	3
Corynebacterium_segmentosum	7
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	82
Corynebacterium_stationis	1501
Corynebacterium_striatum	7
Corynebacterium_urealyticum	15
