Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_cereus_Rock1-3	1	1	1	1	Off	Off
Bacillus_cereus_Rock3-28	3	3	3	3	Off	Off
Bacillus_cereus_Rock3-44	6	6	6	6	Off	Off
Bacillus_cereus_group	4	4	27	27	Off	Off
Bacillus_cytotoxicus	3	3	3	3	Off	Off
Bacillus_luti	1	1	1	1	Off	Off
Bacillus_mobilis	1	1	1	1	Off	Off
Bacillus_mycoides	4	4	12	12	Off	Off
Bacillus_pseudomycoides	7	7	11	11	Off	Off
Bacillus_pseudomycoides_DSM_12442	3	3	3	3	Off	Off
Bacillus_sp._JAS24-2	1	1	1	1	Off	Off
Bacillus_thuringiensis_HD-771	2	2	3	3	Off	Off
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	2	2	4	4	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	961	961	11262	11262	Off	Off
Bordetella_avium_197N	61	61	63	63	Off	Off
Bordetella_bronchialis	253	253	255	255	Off	Off
Bordetella_bronchiseptica	266	266	320	320	Off	Off
Bordetella_flabilis	309	309	313	313	Off	Off
Bordetella_genomosp._13	383	383	391	391	Off	Off
Bordetella_genomosp._6	110	110	110	110	Off	Off
Bordetella_genomosp._8	279	279	279	279	Off	Off
Bordetella_genomosp._9	171	171	177	177	Off	Off
Bordetella_hinzii	205	205	280	280	Off	Off
Bordetella_holmesii	109	109	231	231	Off	Off
Bordetella_parapertussis	33	33	62	62	Off	Off
Bordetella_pertussis	82	82	1072	1072	Off	Off
Bordetella_pertussis_137	15	15	169	169	Off	Off
Bordetella_pertussis_18323	14	14	117	117	Off	Off
Bordetella_petrii	214	214	214	214	Off	Off
Bordetella_pseudohinzii	107	107	107	107	Off	Off
Bordetella_sp._H567	244	244	249	249	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	222	222	223	223	Off	Off
Bordetella_trematum	230	230	349	349	Off	Off
Borrelia	3	3	14	14	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_miyamotoi	1	1	1	1	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	1	1	5	5	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	413	413	1908	1908	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	18	18	26	26	Off	Off
Brucella_melitensis	1	1	1	1	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	3	4	4	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	5	5	5	5	Off	Off
Brucella_sp._09RB8910	13	13	20	20	Off	Off
Brucella_sp._10RB9215	11	11	13	13	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	6	6	9	9	Off	Off
Brucella_sp._BO2	15	15	24	24	Off	Off
Brucella_suis	10	10	10	10	Off	Off
Brucella_suis_019	1	1	1	1	Off	Off
Brucella_suis_bv._2	2	2	2	2	Off	Off
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	0	0	0	0	na	na
Burkholderia_cepacia	458	458	810	810	Off	Off
Burkholderia_cepacia_ATCC_25416	187	187	877	877	Off	Off
Burkholderia_cepacia_JBK9	193	193	213	213	Off	Off
Burkholderia_gladioli	493	493	1790	1790	Off	Off
Burkholderia_gladioli_BSR3	118	118	233	233	Off	Off
Burkholderia_gladioli_pv._gladioli	443	443	1217	1217	Off	Off
Burkholderia_mallei	13	13	71	71	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	2	2	Off	Off
Burkholderia_mallei_NCTC_10247	9	9	16	16	Off	Off
Burkholderia_multivorans	965	965	2917	2917	Off	Off
Burkholderia_multivorans_ATCC_17616	301	301	1331	1331	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	278	278	919	919	Off	Off
Burkholderia_pseudomallei	284	284	1628	1628	Off	Off
Burkholderia_pseudomallei_1106b	8	8	17	17	Off	Off
Burkholderia_pseudomallei_1710a	7	7	16	16	Off	Off
Burkholderia_pseudomallei_1710b	3	3	9	9	Off	Off
Burkholderia_pseudomallei_7894	22	22	86	86	Off	Off
Burkholderia_pseudomallei_B03	4	4	12	12	Off	Off
Burkholderia_pseudomallei_MSHR1153	17	17	33	33	Off	Off
Burkholderia_pseudomallei_MSHR2543	10	10	15	15	Off	Off
Burkholderia_pseudomallei_MSHR346	13	13	30	30	Off	Off
Burkholderia_pseudomallei_MSHR435	7	7	14	14	Off	Off
Burkholderia_pseudomallei_NCTC_13179	9	9	13	13	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	20	20	20	20	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	7	7	10	10	Off	Off
Campylobacter_showae	11	11	15	15	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	2	2	2	2	Off	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	1	1	1	1	Off	Off
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	1	1	1	1	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Chlamydia_trachomatis_6276	1	1	1	1	Off	Off
Clostridium	42	42	130	130	Off	Off
Clostridium_baratii	1	1	1	1	Off	Off
Clostridium_baratii_str._Sullivan	2	2	4	4	Off	Off
Clostridium_beijerinckii	2	2	3	3	Off	Off
Clostridium_beijerinckii_NRRL_B-598	1	1	2	2	Off	Off
Clostridium_bornimense	9	9	9	9	Off	Off
Clostridium_botulinum	1	1	1	1	Off	Off
Clostridium_botulinum_202F	1	1	1	1	Off	Off
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	4	4	4	4	Off	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	5	5	13	13	Off	Off
Clostridium_cadaveris	1	1	1	1	Off	Off
Clostridium_chauvoei	1	1	2	2	Off	Off
Clostridium_cochlearium	2	2	2	2	Off	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	2	2	2	2	Off	Off
Clostridium_formicaceticum	1	1	1	1	Off	Off
Clostridium_gasigenes	4	4	4	4	Off	Off
Clostridium_intestinale	1	1	1	1	Off	Off
Clostridium_isatidis	6	6	6	6	Off	Off
Clostridium_kluyveri	3	3	3	3	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_pasteurianum_BC1	1	1	2	2	Off	Off
Clostridium_perfringens	34	34	237	237	Off	Off
Clostridium_perfringens_ATCC_13124	2	2	20	20	Off	Off
Clostridium_perfringens_str._13	3	3	20	20	Off	Off
Clostridium_saccharobutylicum	2	2	2	2	Off	Off
Clostridium_septicum	10	10	19	19	Off	Off
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._C5S11	6	6	7	7	Off	Off
Clostridium_sp._JN-1	4	4	4	4	Off	Off
Clostridium_sp._JN-9	1	1	1	1	Off	Off
Clostridium_sp._M62/1	3	3	3	3	Off	Off
Clostridium_sp._MF28	3	3	3	3	Off	Off
Clostridium_sp._SY8519	2	2	3	3	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_taeniosporum	3	3	3	3	Off	Off
Clostridium_tetani	12	12	12	12	Off	Off
Clostridium_tetani_12124569	1	1	1	1	Off	Off
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	2	2	2	2	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	3	3	13	13	Off	Off
Corynebacterium_glutamicum	4	4	15	15	Off	Off
Corynebacterium_glutamicum_MB001	1	1	6	6	Off	Off
Corynebacterium_glutamicum_R	1	1	1	1	Off	Off
Corynebacterium_glutamicum_SCgG2	1	1	3	3	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	31	31	31	31	Off	Off
Corynebacterium_jeikeium	15	15	15	15	Off	Off
Corynebacterium_jeikeium_K411	19	19	25	25	Off	Off
Corynebacterium_kroppenstedtii	41	41	43	43	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	44	44	104	104	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	60	60	61	61	Off	Off
Corynebacterium_matruchotii	56	56	74	74	Off	Off
Corynebacterium_segmentosum	19	19	20	20	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	236	236	244	244	Off	Off
Corynebacterium_stationis	2	2	2	2	Off	Off
Corynebacterium_urealyticum	13	13	13	13	Off	Off
Corynebacterium_ureicelerivorans	59	59	60	60	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	53	53	53	53	Off	Off
Corynebacterium_xerosis	78	78	78	78	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	70	70	340	340	Off	Off
Coxiella_burnetii_Dugway_5J108-111	40	40	154	154	Off	Off
Coxiella_burnetii_str._Schperling	2	2	4	4	Off	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
