Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	3	3	3	3	Off	Off
Bordetella_bronchiseptica	6	6	6	6	Off	Off
Bordetella_genomosp._13	11	11	11	11	Off	Off
Bordetella_pertussis	0	0	0	0	na	na
Bordetella_petrii	9	9	9	9	Off	Off
Bordetella_trematum	1	1	2	2	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	2	2	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	1144	1144	1970	1970	Off	Off
Burkholderia_cepacia_ATCC_25416	624	624	3094	3094	Off	Off
Burkholderia_cepacia_JBK9	603	603	699	699	Off	Off
Burkholderia_gladioli	464	464	2154	2154	Off	Off
Burkholderia_gladioli_BSR3	112	112	186	186	Off	Off
Burkholderia_gladioli_pv._gladioli	284	284	879	879	Off	Off
Burkholderia_mallei	13	13	62	62	Off	Off
Burkholderia_mallei_NCTC_10247	4	4	5	5	Off	Off
Burkholderia_multivorans	2913	2913	10260	10260	Off	Off
Burkholderia_multivorans_ATCC_17616	927	927	3770	3770	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	939	939	2930	2930	Off	Off
Burkholderia_pseudomallei	754	754	3782	3782	Off	Off
Burkholderia_pseudomallei_1106b	10	10	18	18	Off	Off
Burkholderia_pseudomallei_1710a	1	1	1	1	Off	Off
Burkholderia_pseudomallei_1710b	2	2	4	4	Off	Off
Burkholderia_pseudomallei_7894	43	43	198	198	Off	Off
Burkholderia_pseudomallei_B03	5	5	13	13	Off	Off
Burkholderia_pseudomallei_MSHR1153	12	12	29	29	Off	Off
Burkholderia_pseudomallei_MSHR2543	8	8	10	10	Off	Off
