Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	2	2	2	2	Off	Off
Bacillus_cereus_Rock3-44	4	4	4	4	Off	Off
Bacillus_cereus_group	8	8	55	55	Off	Off
Bacillus_cytotoxicus	2	2	2	2	Off	Off
Bacillus_mycoides	2	2	5	5	Off	Off
Bacillus_pseudomycoides	2	2	2	2	Off	Off
Bacillus_sp._JAS24-2	2	2	2	2	Off	Off
Bacillus_thuringiensis	1	1	1	1	Off	Off
Bacillus_thuringiensis_serovar_kurstaki_str._T03a001	1	1	2	2	Off	Off
Bacillus_wiedmannii	2	2	3	3	Off	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	319	319	4472	4472	Off	Off
Bordetella_avium_197N	13	13	13	13	Off	Off
Bordetella_bronchialis	103	103	105	105	Off	Off
Bordetella_bronchiseptica	46	46	85	85	Off	Off
Bordetella_flabilis	93	93	94	94	Off	Off
Bordetella_genomosp._13	117	117	118	118	Off	Off
Bordetella_genomosp._6	18	18	19	19	Off	Off
Bordetella_genomosp._8	93	93	95	95	Off	Off
Bordetella_genomosp._9	66	66	67	67	Off	Off
Bordetella_hinzii	89	89	124	124	Off	Off
Bordetella_holmesii	48	48	124	124	Off	Off
Bordetella_parapertussis	7	7	11	11	Off	Off
Bordetella_pertussis	18	18	257	257	Off	Off
Bordetella_pertussis_137	2	2	19	19	Off	Off
Bordetella_pertussis_18323	6	6	47	47	Off	Off
Bordetella_petrii	85	85	87	87	Off	Off
Bordetella_pseudohinzii	58	58	59	59	Off	Off
Bordetella_sp._H567	100	100	100	100	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	66	66	66	66	Off	Off
Bordetella_trematum	80	80	113	113	Off	Off
Borrelia	1	1	1	1	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_hermsii	1	1	2	2	Off	Off
Borrelia_miyamotoi	1	1	2	2	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	81	81	212	212	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	2	2	4	4	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	1	1	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	5	5	9	9	Off	Off
Brucella_sp._09RB8910	3	3	3	3	Off	Off
Brucella_sp._10RB9215	2	2	3	3	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	1	1	2	2	Off	Off
Brucella_sp._BO2	2	2	4	4	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	0	0	0	0	na	na
Burkholderia_cepacia	153	153	255	255	Off	Off
Burkholderia_cepacia_ATCC_25416	52	52	236	236	Off	Off
Burkholderia_cepacia_JBK9	54	54	67	67	Off	Off
Burkholderia_gladioli	184	184	532	532	Off	Off
Burkholderia_gladioli_BSR3	67	67	111	111	Off	Off
Burkholderia_gladioli_pv._gladioli	150	150	395	395	Off	Off
Burkholderia_mallei	8	8	23	23	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_multivorans	263	263	822	822	Off	Off
Burkholderia_multivorans_ATCC_17616	80	80	294	294	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	86	86	247	247	Off	Off
Burkholderia_pseudomallei	135	135	579	579	Off	Off
Burkholderia_pseudomallei_1106b	2	2	3	3	Off	Off
Burkholderia_pseudomallei_1710a	3	3	9	9	Off	Off
Burkholderia_pseudomallei_1710b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_7894	7	7	21	21	Off	Off
Burkholderia_pseudomallei_B03	4	4	10	10	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	2	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR346	7	7	11	11	Off	Off
Burkholderia_pseudomallei_MSHR435	18	18	21	21	Off	Off
Burkholderia_pseudomallei_NCTC_13179	11	11	12	12	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	4	4	4	4	Off	Off
Campylobacter_showae	5	5	6	6	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	44	44	144	144	Off	Off
Clostridium_acetobutylicum	1	1	1	1	Off	Off
Clostridium_acetobutylicum_EA_2018	1	1	2	2	Off	Off
Clostridium_argentinense	1	1	1	1	Off	Off
Clostridium_baratii_str._Sullivan	1	1	2	2	Off	Off
Clostridium_botulinum	3	3	3	3	Off	Off
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	2	2	4	4	Off	Off
Clostridium_cadaveris	1	1	1	1	Off	Off
Clostridium_cellulovorans_743B	1	1	1	1	Off	Off
Clostridium_chauvoei	4	4	6	6	Off	Off
Clostridium_cochlearium	0	0	0	0	na	na
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	1	1	1	1	Off	Off
Clostridium_gasigenes	2	2	2	2	Off	Off
Clostridium_intestinale	4	4	4	4	Off	Off
Clostridium_kluyveri	4	4	4	4	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_perfringens	7	7	44	44	Off	Off
Clostridium_perfringens_ATCC_13124	2	2	8	8	Off	Off
Clostridium_perfringens_str._13	2	2	16	16	Off	Off
Clostridium_septicum	1	1	1	1	Off	Off
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._DL-VIII	2	2	2	2	Off	Off
Clostridium_sp._JN-1	1	1	1	1	Off	Off
Clostridium_sp._JN-9	1	1	1	1	Off	Off
Clostridium_sp._M62/1	6	6	10	10	Off	Off
Clostridium_sp._SY8519	5	5	5	5	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_taeniosporum	1	1	1	1	Off	Off
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_E88	1	1	2	2	Off	Off
Clostridium_tyrobutyricum	10	10	17	17	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	3	3	3	3	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	6	6	27	27	Off	Off
Corynebacterium_diphtheriae_HC03	1	1	4	4	Off	Off
Corynebacterium_diphtheriae_HC04	1	1	5	5	Off	Off
Corynebacterium_glutamicum	10	10	51	51	Off	Off
Corynebacterium_glutamicum_K051	2	2	8	8	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	28	28	28	28	Off	Off
Corynebacterium_jeikeium	20	20	21	21	Off	Off
Corynebacterium_jeikeium_K411	26	26	37	37	Off	Off
Corynebacterium_kroppenstedtii	27	27	35	35	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	37	37	88	88	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	35	35	37	37	Off	Off
Corynebacterium_matruchotii	19	19	24	24	Off	Off
Corynebacterium_segmentosum	19	19	19	19	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	99	99	101	101	Off	Off
Corynebacterium_stationis	2	2	2	2	Off	Off
Corynebacterium_urealyticum	19	19	19	19	Off	Off
Corynebacterium_ureicelerivorans	174	174	180	180	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	20	20	20	20	Off	Off
Corynebacterium_xerosis	57	57	58	58	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	19	19	106	106	Off	Off
Coxiella_burnetii_Dugway_5J108-111	1	1	2	2	Off	Off
Coxiella_burnetii_str._Schperling	1	1	2	2	Off	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Ehrlichia_canis_str._Jake	1	1	2	2	Off	Off
Enterobius_vermicularis	70	70	76	76	Off	Off
Enterococcus_avium	1	1	1	1	Off	Off
Enterococcus_casseliflavus	3	3	3	3	Off	Off
Enterococcus_cecorum	2	2	5	5	Off	Off
Enterococcus_durans	2	2	2	2	Off	Off
Enterococcus_faecalis	0	0	0	0	na	na
Enterococcus_faecium	2	2	2	2	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_hirae_ATCC_9790	1	1	5	5	Off	Off
Enterococcus_mundtii	0	0	0	0	na	na
Epstein-barr_virus_strain_ag876	0	0	0	0	na	na
Epstein-barr_virus_strain_p3hr-1	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Escherichia_coli	25	25	117	117	Off	Off
Escherichia_coli_042	1	1	4	4	Off	Off
