Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	1
Bacillus_bombysepticus_str._Wang	1
Bacillus_cereus	3
Bacillus_cereus_Rock3-28	2
Bacillus_cereus_Rock3-29	1
Bacillus_cereus_group	16
Bacillus_mobilis	1
Bacillus_mycoides	4
Bacillus_pseudomycoides	7
Bacillus_pseudomycoides_DSM_12442	3
Bacillus_thuringiensis	6
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1
Bartonella_bacilliformis	0
Bartonella_henselae	1
Bartonella_quintana	0
Bartonella_quintana_RM-11	3
Blastomyces_dermatitidis	0
Bordetella	209
Bordetella_avium_197N	7
Bordetella_bronchialis	76
Bordetella_bronchiseptica	64
Bordetella_flabilis	68
Bordetella_genomosp._13	81
Bordetella_genomosp._6	31
Bordetella_genomosp._8	64
Bordetella_genomosp._9	47
Bordetella_hinzii	77
Bordetella_holmesii	21
Bordetella_parapertussis	9
Bordetella_pertussis	24
Bordetella_pertussis_137	2
Bordetella_pertussis_18323	2
Bordetella_petrii	51
Bordetella_pseudohinzii	40
Bordetella_sp._H567	64
Bordetella_sp._HZ20	0
Bordetella_sp._N	41
Bordetella_trematum	43
Borrelia	3
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliaceae	1
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	191
Brucella_abortus	3
Brucella_canis	1
Brucella_inopinata	12
Brucella_melitensis	0
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	4
Brucella_sp._09RB8910	2
Brucella_sp._10RB9215	4
Brucella_sp._141012304	0
Brucella_sp._2280	5
Brucella_sp._BO2	5
Brucella_suis	1
Brucella_vulpis	0
Brucellaceae	4
Burkholderia_cepacia	168
Burkholderia_cepacia_ATCC_25416	43
Burkholderia_cepacia_JBK9	58
Burkholderia_gladioli	173
Burkholderia_gladioli_BSR3	34
Burkholderia_gladioli_pv._gladioli	149
Burkholderia_mallei	8
Burkholderia_mallei_NCTC_10229	4
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	247
Burkholderia_multivorans_ATCC_17616	95
Burkholderia_multivorans_ATCC_BAA-247	81
Burkholderia_pseudomallei	179
Burkholderia_pseudomallei_1106b	4
Burkholderia_pseudomallei_1710a	6
Burkholderia_pseudomallei_1710b	5
Burkholderia_pseudomallei_7894	3
Burkholderia_pseudomallei_B03	7
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	11
Burkholderia_pseudomallei_NCTC_13179	12
Burkholderia_pseudomallei_Pasteur_52237	6
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	8
Campylobacter_showae	2
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	2
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	1
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	3
Clostridium	45
Clostridium_aceticum	3
Clostridium_acetobutylicum_EA_2018	2
Clostridium_baratii_str._Sullivan	1
Clostridium_beijerinckii	6
Clostridium_beijerinckii_NRRL_B-598	1
Clostridium_bornimense	4
Clostridium_botulinum	0
Clostridium_botulinum_A2_str._Kyoto	1
Clostridium_botulinum_A3_str._Loch_Maree	1
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_botulinum_Prevot_594	5
Clostridium_butyricum	1
Clostridium_cadaveris	1
Clostridium_chauvoei	4
Clostridium_cochlearium	3
Clostridium_drakei	2
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	2
Clostridium_formicaceticum	3
Clostridium_gasigenes	1
Clostridium_intestinale	3
Clostridium_kluyveri	5
Clostridium_ljungdahlii_DSM_13528	2
Clostridium_novyi	0
Clostridium_pasteurianum	1
Clostridium_pasteurianum_BC1	1
Clostridium_perfringens	1
Clostridium_perfringens_ATCC_13124	1
Clostridium_perfringens_F262	5
Clostridium_perfringens_str._13	1
Clostridium_saccharobutylicum	2
Clostridium_saccharoperbutylacetonicum	1
Clostridium_septicum	0
Clostridium_sp._AWRP	1
Clostridium_sp._BNL1100	2
Clostridium_sp._C1	1
Clostridium_sp._C5S11	3
Clostridium_sp._DL-VIII	4
Clostridium_sp._JN-1	1
Clostridium_sp._SY8519	6
Clostridium_sporogenes	0
Clostridium_tetani	0
Clostridium_tetani_12124569	2
Clostridium_tetani_E88	0
Clostridium_tyrobutyricum	5
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	5
Corynebacterium_crudilactis	4
Corynebacterium_diphtheriae	12
Corynebacterium_diphtheriae_HC03	8
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_glutamicum	7
Corynebacterium_glutamicum_K051	1
Corynebacterium_glutamicum_MB001	1
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	41
Corynebacterium_jeikeium	19
Corynebacterium_jeikeium_K411	31
Corynebacterium_kroppenstedtii	13
Corynebacterium_kroppenstedtii_DSM_44385	17
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	93
Corynebacterium_matruchotii	53
Corynebacterium_segmentosum	22
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	420
Corynebacterium_stationis	4
Corynebacterium_urealyticum	52
Corynebacterium_ureicelerivorans	32
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	68
Corynebacterium_xerosis	116
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	3
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	150
Enterococcus_avium	3
Enterococcus_casseliflavus	0
Enterococcus_cecorum	2
Enterococcus_durans	0
Enterococcus_faecalis	1
Enterococcus_faecium	1
Enterococcus_hirae	0
Enterococcus_mundtii	1
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	33
Escherichia_coli_O111	0
Escherichia_coli_O145	1
Escherichia_coli_O145:NM	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	1
Francisella_tularensis_subsp._tularensis	1
Fusobacterium	2
Fusobacterium_hwasookii	4
Fusobacterium_hwasookii_ChDC_F206	4
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis_4_8	1
Fusobacterium_nucleatum_subsp._animalis_7_1	1
Fusobacterium_nucleatum_subsp._polymorphum	2
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Fusobacterium_pseudoperiodonticum	4
Fusobacterium_sp._oral_taxon_203	1
Fusobacterium_varium_ATCC_27725	1
Haemophilus_influenzae	1
Haemophilus_influenzae_2019	1
Haemophilus_influenzae_F3031	1
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	4
Helicobacter_cinaedi	0
Helicobacter_pylori	17
Helicobacter_pylori_51	2
Helicobacter_pylori_Shi112	4
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
Human_adenovirus_21	0
