Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	3	3	5	5	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	1	1	2	2	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	93	93	95	95	Off	Off
Bordetella_bronchiseptica	68	68	92	92	Off	Off
Bordetella_genomosp._13	69	69	69	69	Off	Off
Bordetella_pertussis	26	26	269	269	Off	Off
Bordetella_pertussis_18323	7	7	129	129	Off	Off
Bordetella_petrii	70	70	71	71	Off	Off
Bordetella_trematum	45	45	62	62	Off	Off
Borrelia_crocidurae	1	1	2	2	Off	Off
Borrelia_crocidurae_DOU	1	1	1	1	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_recurrentis_A1	1	1	1	1	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	2	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	1	1	1	Off	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	136	136	219	219	Off	Off
Burkholderia_cepacia_ATCC_25416	42	42	169	169	Off	Off
Burkholderia_cepacia_JBK9	44	44	50	50	Off	Off
Burkholderia_gladioli	159	159	494	494	Off	Off
Burkholderia_gladioli_BSR3	46	46	72	72	Off	Off
Burkholderia_gladioli_pv._gladioli	116	116	301	301	Off	Off
Burkholderia_mallei	10	10	27	27	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	3	3	Off	Off
Burkholderia_multivorans	181	181	448	448	Off	Off
Burkholderia_multivorans_ATCC_17616	56	56	210	210	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	54	54	128	128	Off	Off
Burkholderia_pseudomallei	172	172	618	618	Off	Off
Burkholderia_pseudomallei_1106b	8	8	15	15	Off	Off
Burkholderia_pseudomallei_1710a	2	2	5	5	Off	Off
Burkholderia_pseudomallei_1710b	3	3	5	5	Off	Off
Burkholderia_pseudomallei_7894	7	7	28	28	Off	Off
