Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_cereus_Rock3-44	1	1	1	1	Off	Off
Bacillus_cereus_group	9	9	30	30	Off	Off
Bacillus_cytotoxicus	4	4	14	14	Off	Off
Bacillus_luti	4	4	4	4	Off	Off
Bacillus_mycoides	9	9	21	21	Off	Off
Bacillus_pseudomycoides	10	10	13	13	Off	Off
Bacillus_pseudomycoides_DSM_12442	5	5	14	14	Off	Off
Bacillus_thuringiensis	3	3	6	6	Off	Off
Bartonella_bacilliformis	2	2	2	2	Off	Off
Bartonella_henselae	6	6	9	9	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	1206	1206	14708	14708	Off	Off
Bordetella_avium_197N	94	94	96	96	Off	Off
Bordetella_bronchialis	279	279	282	282	Off	Off
Bordetella_bronchiseptica	199	199	243	243	Off	Off
Bordetella_flabilis	316	316	320	320	Off	Off
Bordetella_genomosp._13	360	360	367	367	Off	Off
Bordetella_genomosp._6	96	96	97	97	Off	Off
Bordetella_genomosp._8	302	302	304	304	Off	Off
Bordetella_genomosp._9	237	237	237	237	Off	Off
Bordetella_hinzii	246	246	339	339	Off	Off
Bordetella_holmesii	193	193	366	366	Off	Off
Bordetella_parapertussis	34	34	73	73	Off	Off
Bordetella_pertussis	85	85	781	781	Off	Off
Bordetella_pertussis_137	28	28	262	262	Off	Off
Bordetella_pertussis_18323	16	16	87	87	Off	Off
Bordetella_petrii	323	323	324	324	Off	Off
Bordetella_pseudohinzii	156	156	156	156	Off	Off
Bordetella_sp._H567	262	262	266	266	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	149	149	150	150	Off	Off
Bordetella_trematum	216	216	332	332	Off	Off
Borrelia	0	0	0	0	na	na
Borrelia_anserina_BA2	2	2	2	2	Off	Off
Borrelia_coriaceae	2	2	2	2	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	0	0	0	0	na	na
Borreliella	1	1	1	1	Off	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	1	1	2	2	Off	Off
Borreliella_garinii	0	0	0	0	na	na
Brucella	301	301	1828	1828	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_abortus_bv._6_str._870	2	2	4	4	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	8	8	13	13	Off	Off
Brucella_melitensis	2	2	3	3	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	2	2	2	2	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	26	26	50	50	Off	Off
Brucella_sp._09RB8910	9	9	9	9	Off	Off
Brucella_sp._10RB9215	15	15	16	16	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	4	4	6	6	Off	Off
Brucella_suis	3	3	3	3	Off	Off
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	2	2	8	8	Off	Off
Burkholderia_cepacia	182	182	294	294	Off	Off
Burkholderia_cepacia_ATCC_25416	74	74	281	281	Off	Off
Burkholderia_cepacia_JBK9	76	76	85	85	Off	Off
Burkholderia_gladioli	297	297	885	885	Off	Off
Burkholderia_gladioli_BSR3	105	105	150	150	Off	Off
Burkholderia_gladioli_pv._gladioli	259	259	666	666	Off	Off
Burkholderia_mallei	5	5	12	12	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	5	5	Off	Off
Burkholderia_mallei_NCTC_10247	5	5	15	15	Off	Off
Burkholderia_multivorans	371	371	906	906	Off	Off
Burkholderia_multivorans_ATCC_17616	95	95	334	334	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	94	94	329	329	Off	Off
Burkholderia_pseudomallei	202	202	1049	1049	Off	Off
Burkholderia_pseudomallei_1106b	23	23	32	32	Off	Off
Burkholderia_pseudomallei_1710a	6	6	21	21	Off	Off
Burkholderia_pseudomallei_1710b	10	10	19	19	Off	Off
Burkholderia_pseudomallei_7894	8	8	30	30	Off	Off
Burkholderia_pseudomallei_B03	20	20	56	56	Off	Off
Burkholderia_pseudomallei_MSHR1153	8	8	14	14	Off	Off
Burkholderia_pseudomallei_MSHR2543	6	6	12	12	Off	Off
Burkholderia_pseudomallei_MSHR346	3	3	4	4	Off	Off
Burkholderia_pseudomallei_MSHR435	11	11	15	15	Off	Off
Burkholderia_pseudomallei_NCTC_13179	6	6	8	8	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	4	4	5	5	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	8	8	8	8	Off	Off
Campylobacter_showae	7	7	7	7	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	38	38	112	112	Off	Off
Clostridium_baratii_str._Sullivan	1	1	1	1	Off	Off
Clostridium_beijerinckii	2	2	4	4	Off	Off
Clostridium_beijerinckii_NRRL_B-598	7	7	7	7	Off	Off
Clostridium_botulinum	0	0	0	0	na	na
Clostridium_botulinum_202F	2	2	2	2	Off	Off
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_CDC_1436	2	2	2	2	Off	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	4	4	19	19	Off	Off
Clostridium_chauvoei	0	0	0	0	na	na
Clostridium_cochlearium	0	0	0	0	na	na
Clostridium_drakei	1	1	1	1	Off	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	6	6	6	6	Off	Off
Clostridium_formicaceticum	1	1	1	1	Off	Off
Clostridium_ljungdahlii_DSM_13528	1	1	1	1	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_pasteurianum	1	1	1	1	Off	Off
Clostridium_pasteurianum_BC1	1	1	1	1	Off	Off
Clostridium_perfringens	10	10	108	108	Off	Off
Clostridium_saccharobutylicum	1	1	1	1	Off	Off
Clostridium_septicum	3	3	5	5	Off	Off
Clostridium_sp._BNL1100	3	3	3	3	Off	Off
Clostridium_sp._C1	4	4	4	4	Off	Off
Clostridium_sp._SY8519	7	7	7	7	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_12124569	1	1	3	3	Off	Off
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	2	2	4	4	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	4	4	18	18	Off	Off
Corynebacterium_diphtheriae_HC04	3	3	7	7	Off	Off
Corynebacterium_glutamicum	5	5	40	40	Off	Off
Corynebacterium_glutamicum_MB001	1	1	3	3	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	10	10	10	10	Off	Off
Corynebacterium_jeikeium	6	6	6	6	Off	Off
Corynebacterium_jeikeium_K411	6	6	9	9	Off	Off
Corynebacterium_kroppenstedtii	5	5	5	5	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	9	9	20	20	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	24	24	26	26	Off	Off
Corynebacterium_matruchotii	48	48	74	74	Off	Off
Corynebacterium_segmentosum	2	2	2	2	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	93	93	100	100	Off	Off
Corynebacterium_stationis	4	4	4	4	Off	Off
Corynebacterium_urealyticum	11	11	11	11	Off	Off
Corynebacterium_ureicelerivorans	15	15	17	17	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	32	32	33	33	Off	Off
Corynebacterium_xerosis	38	38	40	40	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	121	121	560	560	Off	Off
Coxiella_burnetii_Dugway_5J108-111	30	30	82	82	Off	Off
Coxiella_burnetii_str._Schperling	8	8	24	24	Off	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterobius_vermicularis	18	18	21	21	Off	Off
Enterococcus_avium	2	2	2	2	Off	Off
Enterococcus_casseliflavus	1	1	1	1	Off	Off
Enterococcus_casseliflavus_EC20	1	1	5	5	Off	Off
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	1	1	1	1	Off	Off
Enterococcus_faecalis	0	0	0	0	na	na
Enterococcus_faecalis_R712	1	1	1	1	Off	Off
Enterococcus_faecium	3	3	8	8	Off	Off
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	2	2	92	92	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	2	2	2	2	Off	Off
Epstein-barr_virus_strain_ag876	0	0	0	0	na	na
Epstein-barr_virus_strain_p3hr-1	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae_str._Fujisawa	1	1	7	7	Off	Off
