Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_albus	1	1	3	3	Off	Off
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_cereus	15	15	31	31	Off	Off
Bacillus_cereus_AH1272	1	1	1	1	Off	Off
Bacillus_cereus_AH1273	1	1	1	1	Off	Off
Bacillus_cereus_AH676	1	1	1	1	Off	Off
Bacillus_cereus_ATCC_4342	1	1	3	3	Off	Off
Bacillus_cereus_Rock3-28	1	1	1	1	Off	Off
Bacillus_cereus_Rock3-44	9	9	11	11	Off	Off
Bacillus_cereus_Rock4-18	4	4	4	4	Off	Off
Bacillus_cereus_group	54	54	228	228	Off	Off
Bacillus_cytotoxicus	12	12	19	19	Off	Off
Bacillus_luti	1	1	1	1	Off	Off
Bacillus_mobilis	1	1	1	1	Off	Off
Bacillus_mycoides	34	34	59	59	Off	Off
Bacillus_nitratireducens	6	6	6	6	Off	Off
Bacillus_pacificus	1	1	1	1	Off	Off
Bacillus_paranthracis	1	1	2	2	Off	Off
Bacillus_pseudomycoides	48	48	79	79	Off	Off
Bacillus_pseudomycoides_DSM_12442	27	27	96	96	Off	Off
Bacillus_sp._JAS24-2	1	1	1	1	Off	Off
Bacillus_thuringiensis	2	2	2	2	Off	Off
Bacillus_thuringiensis_IBL_4222	1	1	3	3	Off	Off
Bacillus_thuringiensis_serovar_andalousiensis	1	1	1	1	Off	Off
Bacillus_thuringiensis_serovar_galleriae	2	2	2	2	Off	Off
Bacillus_tropicus	1	1	2	2	Off	Off
Bacillus_wiedmannii	6	6	19	19	Off	Off
Bartonella_bacilliformis	4	4	4	4	Off	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	491	491	6750	6750	Off	Off
Bordetella_avium_197N	28	28	28	28	Off	Off
Bordetella_bronchialis	137	137	139	139	Off	Off
Bordetella_bronchiseptica	126	126	183	183	Off	Off
Bordetella_flabilis	134	134	134	134	Off	Off
Bordetella_genomosp._13	164	164	166	166	Off	Off
Bordetella_genomosp._6	39	39	39	39	Off	Off
Bordetella_genomosp._8	116	116	116	116	Off	Off
Bordetella_genomosp._9	112	112	113	113	Off	Off
Bordetella_hinzii	152	152	210	210	Off	Off
Bordetella_holmesii	60	60	115	115	Off	Off
Bordetella_parapertussis	39	39	66	66	Off	Off
Bordetella_pertussis	48	48	558	558	Off	Off
Bordetella_pertussis_137	11	11	145	145	Off	Off
Bordetella_pertussis_18323	8	8	112	112	Off	Off
Bordetella_petrii	144	144	146	146	Off	Off
Bordetella_pseudohinzii	90	90	92	92	Off	Off
Bordetella_sp._H567	145	145	146	146	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	96	96	97	97	Off	Off
Bordetella_trematum	126	126	198	198	Off	Off
Borrelia	2	2	5	5	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_hermsii	1	1	3	3	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	2	2	4	4	Off	Off
Borreliella_afzelii	1	1	4	4	Off	Off
Borreliella_burgdorferi	1	1	3	3	Off	Off
Borreliella_garinii	1	1	1	1	Off	Off
Brucella	482	482	1941	1941	Off	Off
Brucella_abortus	2	2	3	3	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	6	6	10	10	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	1	3	3	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	1	1	1	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	13	13	18	18	Off	Off
Brucella_sp._09RB8910	20	20	26	26	Off	Off
Brucella_sp._10RB9215	16	16	26	26	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	10	10	13	13	Off	Off
Brucella_sp._BO2	11	11	15	15	Off	Off
Brucella_suis	1	1	1	1	Off	Off
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	4	4	33	33	Off	Off
Burkholderia_cepacia	224	224	336	336	Off	Off
Burkholderia_cepacia_ATCC_25416	76	76	332	332	Off	Off
Burkholderia_cepacia_JBK9	76	76	89	89	Off	Off
Burkholderia_gladioli	303	303	1051	1051	Off	Off
Burkholderia_gladioli_BSR3	61	61	90	90	Off	Off
Burkholderia_gladioli_pv._gladioli	235	235	611	611	Off	Off
Burkholderia_mallei	12	12	36	36	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	4	4	Off	Off
Burkholderia_mallei_NCTC_10247	7	7	20	20	Off	Off
Burkholderia_multivorans	361	361	869	869	Off	Off
Burkholderia_multivorans_ATCC_17616	100	100	281	281	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	113	113	283	283	Off	Off
Burkholderia_pseudomallei	182	182	833	833	Off	Off
Burkholderia_pseudomallei_1106b	6	6	14	14	Off	Off
Burkholderia_pseudomallei_1710a	3	3	7	7	Off	Off
Burkholderia_pseudomallei_1710b	5	5	11	11	Off	Off
Burkholderia_pseudomallei_7894	6	6	11	11	Off	Off
Burkholderia_pseudomallei_B03	11	11	19	19	Off	Off
Burkholderia_pseudomallei_MSHR1153	8	8	12	12	Off	Off
Burkholderia_pseudomallei_MSHR2543	11	11	12	12	Off	Off
Burkholderia_pseudomallei_MSHR346	2	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR435	8	8	19	19	Off	Off
Burkholderia_pseudomallei_NCTC_13179	9	9	16	16	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	6	6	10	10	Off	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	7	7	8	8	Off	Off
Campylobacter_showae	6	6	6	6	Off	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	1	1	1	1	Off	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	2	2	2	2	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Chlamydia_trachomatis_6276	1	1	1	1	Off	Off
Clostridium	81	81	270	270	Off	Off
Clostridium_aceticum	8	8	8	8	Off	Off
Clostridium_acetobutylicum	1	1	1	1	Off	Off
Clostridium_acetobutylicum_EA_2018	2	2	3	3	Off	Off
Clostridium_argentinense	3	3	3	3	Off	Off
Clostridium_baratii	3	3	3	3	Off	Off
Clostridium_baratii_str._Sullivan	4	4	5	5	Off	Off
Clostridium_beijerinckii	3	3	3	3	Off	Off
Clostridium_bornimense	5	5	5	5	Off	Off
Clostridium_botulinum	24	24	157	157	Off	Off
Clostridium_botulinum_202F	1	1	1	1	Off	Off
Clostridium_botulinum_A	1	1	5	5	Off	Off
Clostridium_botulinum_A2_str._Kyoto	1	1	8	8	Off	Off
Clostridium_botulinum_A3_str._Loch_Maree	2	2	2	2	Off	Off
Clostridium_botulinum_A_str._ATCC_3502	3	3	19	19	Off	Off
Clostridium_botulinum_B1_str._Okra	1	1	5	5	Off	Off
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_CDC_1436	4	4	17	17	Off	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_botulinum_Prevot_594	18	18	21	21	Off	Off
Clostridium_butyricum	7	7	12	12	Off	Off
Clostridium_cadaveris	2	2	2	2	Off	Off
Clostridium_carboxidivorans_P7	5	5	5	5	Off	Off
Clostridium_cellulovorans_743B	3	3	3	3	Off	Off
Clostridium_chauvoei	1	1	1	1	Off	Off
Clostridium_cochlearium	1	1	1	1	Off	Off
Clostridium_drakei	3	3	3	3	Off	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	2	2	2	2	Off	Off
Clostridium_formicaceticum	6	6	6	6	Off	Off
Clostridium_gasigenes	4	4	4	4	Off	Off
Clostridium_intestinale	3	3	3	3	Off	Off
Clostridium_isatidis	6	6	6	6	Off	Off
Clostridium_kluyveri	10	10	10	10	Off	Off
Clostridium_ljungdahlii_DSM_13528	4	4	4	4	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_novyi_NT	1	1	1	1	Off	Off
Clostridium_pasteurianum	4	4	5	5	Off	Off
Clostridium_pasteurianum_BC1	3	3	3	3	Off	Off
Clostridium_perfringens	98	98	1035	1035	Off	Off
Clostridium_perfringens_ATCC_13124	7	7	48	48	Off	Off
Clostridium_perfringens_F262	5	5	18	18	Off	Off
Clostridium_perfringens_str._13	5	5	25	25	Off	Off
Clostridium_saccharobutylicum	2	2	2	2	Off	Off
Clostridium_saccharoperbutylacetonicum	1	1	1	1	Off	Off
Clostridium_scatologenes	2	2	2	2	Off	Off
Clostridium_septicum	5	5	9	9	Off	Off
Clostridium_sp._BNL1100	8	8	8	8	Off	Off
Clostridium_sp._C1	1	1	1	1	Off	Off
Clostridium_sp._C5S11	7	7	7	7	Off	Off
Clostridium_sp._DL-VIII	6	6	7	7	Off	Off
Clostridium_sp._JN-1	4	4	4	4	Off	Off
Clostridium_sp._JN-9	2	2	2	2	Off	Off
Clostridium_sp._M62/1	3	3	3	3	Off	Off
Clostridium_sp._MF28	1	1	1	1	Off	Off
Clostridium_sp._SY8519	5	5	5	5	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_E88	2	2	6	6	Off	Off
Clostridium_tyrobutyricum	5	5	10	10	Off	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	6	6	8	8	Off	Off
Corynebacterium_crudilactis	3	3	3	3	Off	Off
Corynebacterium_diphtheriae	9	9	29	29	Off	Off
Corynebacterium_glutamicum	9	9	67	67	Off	Off
